NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 112508/W/2025;18158;5907738155895;KASZA GRYCZANA NIEP BEZGLUT BIO PL 500 g - BIO RAJ;4.00;szt;4,93;19,72;5,00;5,18;20,71
FS 112508/W/2025;18158;5907738155895;KASZA GRYCZANA NIEP BEZGLUT BIO PL 500 g - BIO RAJ;6.00;szt;4,93;29,58;5,00;5,18;31,06
FS 112508/W/2025;318;5902983780083;KASZA JĘCZMIENNA BIO 1 kg - BIO PLANET;2.00;szt;6,75;13,50;5,00;7,09;14,18
FS 112508/W/2025;24206;5902706270044;KASZA MANNA ORKISZOWA BIO 500 g - NIRO;2.00;szt;8,67;17,34;5,00;9,10;18,21
FS 112508/W/2025;46640;5903853400230;KASZKA KUKURYDZIANA BEZ DODATKU CUKRÓW BIO 200 g;2.00;szt;4,29;8,58;5,00;4,50;9,01
FS 112508/W/2025;31618;5908445470202;KASZTANY JADALNE SUSZONE BEZGLUTENOWE BIO 400 g-TP;1.00;szt;18,75;18,75;5,00;19,69;19,69
FS 112508/W/2025;45011;5013665117698;KAWA ZBOŻOWA INSTANT Z GUARANĄ 125 g - CLIPPER;2.00;szt;15,51;31,02;8,00;16,75;33,50
FS 112508/W/2025;42448;5903794180130;KUBEK MIEDZIANY DIAMOND Z POKRYWKĄ 350 ml - SATTVA;1.00;szt;30,39;30,39;23,00;37,38;37,38
FS 112508/W/2025;5559;258188;KURKUMA ŚWIEŻA BIO (około 0,30 kg);0.805;kg;20,71;16,67;8,00;22,37;18,00
FS 112508/W/2025;10203;5902488069034;MAK NIEBIESKI BIO 1 kg - BIO PLANET;1.00;szt;26,25;26,25;5,00;27,56;27,56
FS 112508/W/2025;18910;5901902001940;MAKARON (2-JAJECZNY SEMOLINOWY) KRAJANKA BIO 250 g;4.00;szt;4,38;17,52;5,00;4,60;18,40
FS 112508/W/2025;30968;5060691233540;MAKARON (KONJAC) PAPPARDELLE BEZGLUTENOWY BIO 270;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 112508/W/2025;43040;5060691233519;MAKARON (KONJAC) PENNE BEZGLUTENOWY BIO 270 g (200;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 112508/W/2025;24969;4018722344698;MAKARON (ORKISZOWY RAZOWY) SPAGHETTI BIO 500 g -;3.00;szt;8,08;24,24;5,00;8,48;25,45
FS 112508/W/2025;19704;5901902002480;MAKARON (SEMOLINOWY) GNIAZDA SPAGHETTI A'LA CHITA;5.00;szt;4,08;20,40;5,00;4,28;21,42
FS 112508/W/2025;3528;5907814661838;MANGO SUSZONE BIO 100 g - BIO PLANET;3.00;szt;7,54;22,62;5,00;7,92;23,75
FS 112508/W/2025;10166;5902983786801;MANGO SUSZONE BIO 400 g - BIO PLANET;1.00;szt;23,63;23,63;5,00;24,81;24,81
FS 112508/W/2025;10096;5902175866106;MARCHEWKA W ZALEWIE Z GROSZBIO340g(220g)BIOPLANET;3.00;szt;5,55;16,65;5,00;5,83;17,48
FS 112508/W/2025;41959;5902425050675;MĄKA ORKISZOWA JASNA TYP 550 BIO 1 kg - BIO PLANET;2.00;szt;10,09;20,18;5,00;10,59;21,19
FS 112508/W/2025;33727;5906874326657;MĄKA ORKISZOWA LUKSUSOWA TYP 550 DEMETER BIO 1 kg;2.00;szt;12,79;25,58;5,00;13,43;26,86
FS 112508/W/2025;6144;3431590013854;MISO KOSTKI BIO 8x10 g - DANIVAL;2.00;szt;15,47;30,94;8,00;16,71;33,42
FS 112508/W/2025;27967;5908445470028;MORELE SUSZONE BEZGLUTENOWE BIO 150g - NATURAVENA;3.00;szt;12,54;37,62;5,00;13,17;39,50
FS 112508/W/2025;46503;7640230493833;MUS DYNIOWA ALPAKA (DYNIA -  BRZOSKWINIA - BANAN;4.00;szt;4,25;17,00;5,00;4,46;17,85
FS 112508/W/2025;45017;59099109;NATURALNA WODA MINERALNA NISKOGAZOWANA 1 L - MILA;18.00;szt;5,31;95,58;23,00;6,53;117,56
FS 112508/W/2025;35306;5905454258876;OKSYMEL TRADYCYJNY BIO 250 ml - DELIKATNA;2.00;szt;20,25;40,50;5,00;21,26;42,53
FS 112508/W/2025;1351;4792038035029;OLEJ KOKOSOWY VIRGIN BIO 225 ml - COCOMI;2.00;szt;11,14;22,28;5,00;11,70;23,39
FS 112508/W/2025;13816;5412360018468;OLEJEK ETERYCZNY DRZEWO HERBACIANE (TEA TREE) ECO;1.00;szt;16,66;16,66;23,00;20,49;20,49
FS 112508/W/2025;13828;5412360018741;OLEJEK ETERYCZNY LAWENDA WĄSKOLISTNA (ECHTE LAVEND;1.00;szt;20,15;20,15;23,00;24,78;24,78
FS 112508/W/2025;13846;5412360018871;OLEJEK ETERYCZNY SOSNA ZWYCZAJNA (GROVE DEN) BIO 1;1.00;szt;15,05;15,05;23,00;18,51;18,51
FS 112508/W/2025;4869;8011845005176;OLIWA Z OLIWEK EXTRA VIRGIN BIO 250 ml - LEVANTE;1.00;szt;17,98;17,98;5,00;18,88;18,88
FS 112508/W/2025;33878;5904806120427;OMEGA-3 FORTE BEZGLUTENOWE 90 KAPSUŁEK - BIOWEN;1.00;szt;62,73;62,73;8,00;67,75;67,75
FS 112508/W/2025;4000;5907814661029;ORZECHY NERKOWCA BIO 350 g - BIO PLANET;1.00;szt;20,25;20,25;5,00;21,26;21,26
FS 112508/W/2025;5246;8586011381526;PALUSZKI ORKISZOWE PEŁNOZIARNISTE SOLONE g - ENVOY;4.00;szt;5,65;22,60;5,00;5,93;23,73
FS 112508/W/2025;6078;5998858706579;PALUSZKI SOLONE BEZGLUTENOWE BIO 45 g - BIOPONT;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 112508/W/2025;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;7,35;22,05;23,00;9,04;27,12
FS 112508/W/2025;196;5902175860197;PESTKI DYNI CIEMNOZ. (EUR) BIO 150 g - BIO PLANET;3.00;szt;6,19;18,57;5,00;6,50;19,50
FS 112508/W/2025;15109;8000130480477;PIADINA ORKISZOWA BIO (3 szt.) 300 g - ALIMENTA;15.00;szt;9,01;135,15;5,00;9,46;141,91
FS 112508/W/2025;544;5902448161723;PIECZARKI BRĄZOWE ŚWIEŻE BIO (POLSKA) (ok 0,25 kg);1.00;szt;8,29;8,29;5,00;8,70;8,70
FS 112508/W/2025;31096;5907518375307;PIEROGI Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE;1.00;szt;10,20;10,20;5,00;10,71;10,71
FS 112508/W/2025;6335;5907814664075;PLASTRY KOKOSOWE BIO 100 g - BIO PLANET;6.00;szt;4,43;26,58;5,00;4,65;27,91
FS 112508/W/2025;309;5902983780151;PŁATKI ORKISZOWE BIO 1 kg - BIO PLANET;2.00;szt;9,00;18,00;5,00;9,45;18,90
FS 112508/W/2025;10198;5902488066095;PŁATKI OWSIANE BEZGLUTENOWE BIO 1 kg - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 112508/W/2025;31428;5902596171520;PŁATKI OWSIANE BŁYSKAWICZNE BIO 1 kg - BIO PLANET;2.00;szt;8,21;16,42;5,00;8,62;17,24
FS 112508/W/2025;46208;5906750251417;PŁATKI OWSIANE GÓRSKIE BIO 1,5 kg - THE PLANET;1.00;szt;10,20;10,20;5,00;10,71;10,71
FS 112508/W/2025;24463;5902650278196;PŁATKI QUINOA BIO 600 g - BIO PLANET;2.00;szt;18,75;37,50;5,00;19,69;39,38
FS 112508/W/2025;1195;8712153027156;POMIDORY PELATI BEZ SKÓRY BIO 400 g (240 g) (PUSZK;4.00;szt;4,12;16,48;5,00;4,33;17,30
FS 112508/W/2025;42887;8032958421783;PRZYP OLIW Z OLIWEK Z TRUFL 50ml - SACC;2.00;szt;17,60;35,20;5,00;18,48;36,96
FS 112508/W/2025;7743;5902768527582;PRZYPRAWA GARAM MASALA BIO 60 g - DARY NATURY;3.00;szt;8,16;24,48;8,00;8,81;26,44
FS 112508/W/2025;9570;4016512061107;PRZYPRAWA ZIOŁOWA W PŁYNIE BIO 107 g - ERNTESEGEN;2.00;szt;9,27;18,54;8,00;10,01;20,02
FS 112508/W/2025;2781;8009004810693;PULPA POMIDOROWA Z BAZYLIĄ BIO 500 g - ALCE NERO;2.00;szt;9,44;18,88;5,00;9,91;19,82
FS 112508/W/2025;6820;5907814666574;QUINOA EKSPANDOWANA BIO 150 g - BIO PLANET;5.00;szt;6,86;34,30;5,00;7,20;36,02
FS 112508/W/2025;2667;4000915105049;RAVIOLI ŚWIEŻE Z RUKOLĄ I RICOTTĄ BIO 250 g - BIO;1.00;szt;13,18;13,18;5,00;13,84;13,84
FS 112508/W/2025;31574;5908445471865;RYŻ BRĄZOWY DŁUG. BEZGL. BIO 1 kg - THE PLANET;2.00;szt;9,00;18,00;5,00;9,45;18,90
FS 112508/W/2025;16556;4012346628509;SASZETKI DO PARZENIA HERBATY ROZMIAR 4 - DUŻE (100;2.00;szt;9,39;18,78;23,00;11,55;23,10
FS 112508/W/2025;31543;5908445472022;SEZAM CZARNY NIEŁUSKANY BIO 500 g - THE PLANET;3.00;szt;10,50;31,50;5,00;11,03;33,08
FS 112508/W/2025;43979;5902425050767;SŁONECZNIK ŁUSKANY BEZGLUTE BIO 800g - BIO PLANET;2.00;szt;7,80;15,60;5,00;8,19;16,38
FS 112508/W/2025;10232;5907738155925;SOK Z CYTRYN NFC 100 % BIO 250 ml - BIO PLANET;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 112508/W/2025;45229;5902693122807;SOK Z MARCHWI NFC BEZGLUTENOWY BIO 300 ml - BIOFO;3.00;szt;5,91;17,73;5,00;6,21;18,62
FS 112508/W/2025;26360;5902367402594;SOK Z ŻURAWINY 100 % 250 ml - NATURAVENA;12.00;szt;4,51;54,12;5,00;4,74;56,83
FS 112508/W/2025;382;5902605414099;SORGO (ZIARNO OBŁUSZCZONE) BIO 500 g - BIO PLANET;3.00;szt;4,95;14,85;5,00;5,20;15,59
FS 112508/W/2025;3020;8009004810815;SOS POMIDOROWY Z CHILI ARRABBIATA BIO 350 g - ALCE;4.00;szt;10,84;43,36;8,00;11,71;46,83
FS 112508/W/2025;3018;8009004810822;SOS POMIDOROWY Z WARZYWAMI (VERDURE) BIO ALCE NERO;2.00;szt;11,05;22,10;8,00;11,93;23,87
FS 112508/W/2025;5713;4019736000679;SOS WEGAŃSKI BOLOGNESE BEZGLUTENOWY BIO 340 ml - Z;2.00;szt;9,78;19,56;8,00;10,56;21,12
FS 112508/W/2025;16385;5907738152788;SÓL KŁODAWSKA DROBNO MIELONA 1 kg - CRYSTALLNE PL;6.00;szt;3,70;22,20;23,00;4,55;27,31
FS 112508/W/2025;4177;5907814660329;SYROP Z AGAWY BEZG BIO 660 g (478 ml) - BIO PLANET;1.00;szt;16,50;16,50;8,00;17,82;17,82
FS 112508/W/2025;5786;8717496903990;TORTILLA WRAPS BIO (6 szt.) 240 g - AMAIZIN;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 112508/W/2025;34306;5908231224002;USZKA Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE (PRO;14.00;szt;6,80;95,20;5,00;7,14;99,96
FS 112508/W/2025;25564;5907784827227;WODA JAVA ALKALICZNA NIEGAZOWANA 860 ml - WODY KA;10.00;szt;5,02;50,20;23,00;6,17;61,75
FS 112508/W/2025;15887;7035961860007;WORKI NA ODPADY BIO I ZMIESZANE 6 L 30 szt (KOMPO;10.00;szt;6,72;67,20;23,00;8,27;82,66
