NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 1879/W/2026;5502;8714265090622;(DLA PSA) KARMA - VEGE Z OWOCAMI DZIKIEJ  - YARRAH;12.00;szt;4,46;53,52;8,00;4,82;57,80
FS 1879/W/2026;2698;5907814663207;AMARANTUS BIO 500 g - BIO PLANET;5.00;szt;5,25;26,25;5,00;5,51;27,56
FS 1879/W/2026;42409;5905279630116;BATON KAWOWY AGENT COOPER BEZGLUTENOWY 70 g - ZMI;5.00;szt;4,08;20,40;5,00;4,28;21,42
FS 1879/W/2026;46445;3800233783063;BATONIK Z NADZIENIEM ORZECHOWYM W CZEKOLADZIE BIO;5.00;szt;4,25;21,25;23,00;5,23;26,14
FS 1879/W/2026;43401;5902425050828;BIAŁKO Z PESTEK DYNI BIO 500 g - BIO PLANET;1.00;szt;24,00;24,00;8,00;25,92;25,92
FS 1879/W/2026;3753;5907814663238;BUŁKA TARTA BIO 250 g - BIO PLANET;3.00;szt;5,55;16,65;5,00;5,83;17,48
FS 1879/W/2026;8386;5907738151309;BUŁKA TARTA RAZOWA BIO (POLSKA) 250 g - BIO RAJ;4.00;szt;5,27;21,08;5,00;5,53;22,13
FS 1879/W/2026;40509;5902431592015;BUŁKI DO HAMBURGERÓW Z SIEMIENIEM LNIANYM BEZGLUT;3.00;szt;5,74;17,22;5,00;6,03;18,08
FS 1879/W/2026;40510;5902431590431;BUŁKI DO HOT-DOGÓW BEZGLUTENOWE (2 szt.) 130 g -;1.00;szt;5,78;5,78;5,00;6,07;6,07
FS 1879/W/2026;6560;5902650272804;BURAK CZERWONY ŚWIEŻY BIO (POLSKA) (około 1,00 kg);3.00;szt;3,61;10,83;5,00;3,79;11,37
FS 1879/W/2026;6470;5902650272811;CEBULA ŻÓŁTA ŚWIEŻA BIO (POLSKA) (około 1,00 kg);1.00;szt;4,10;4,10;5,00;4,31;4,31
FS 1879/W/2026;6342;5907814664280;CHIA NASIONA BIO 200 g - BIO PLANET;3.00;szt;6,04;18,12;5,00;6,34;19,03
FS 1879/W/2026;6342;5907814664280;CHIA NASIONA BIO 200 g - BIO PLANET;3.00;szt;6,04;18,12;5,00;6,34;19,03
FS 1879/W/2026;42382;5907653106170;CHLEB FOREMKOWY CIEMNY 7 ZIAREN KROJONY BEZGLUTENO;4.00;szt;5,91;23,64;5,00;6,21;24,82
FS 1879/W/2026;30938;5900028007768;CHRUPKI KUKURYDZIANE MISIE BIO 80 g - GRANEX;4.00;szt;5,14;20,56;5,00;5,40;21,59
