NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 6234/W/2026;19100;8437015393285;KOKOS MŁODY BIO ZE SŁOMKĄ (około 0,80 kg) - GENUIN;3.00;szt;10,63;31,89;5,00;11,16;33,48
FS 6234/W/2026;45170;4751022365818;KÓŁECZKA ZBOŻOWE KAKAOWE BIO 150 g - NORDCRUNCH;4.00;szt;5,06;20,24;5,00;5,31;21,25
FS 6234/W/2026;34541;8052575091367;KREM Z ORZECHÓW LASKOWYCH BIAŁY BEZGLUTENOWY BIO;2.00;szt;16,19;32,38;5,00;17,00;34,00
FS 6234/W/2026;34538;8052575091374;KREM Z ORZLASK I KAKAO BG250g-RIGONI DI;2.00;szt;15,22;30,44;23,00;18,72;37,44
FS 6234/W/2026;43217;4316734763668;MAKARON (TAJSKI RYŻOWY) INSTANT (3 mm) 400 g - FAR;4.00;szt;5,70;22,80;5,00;5,99;23,94
FS 6234/W/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;3.00;szt;7,65;22,95;5,00;8,03;24,10
FS 6234/W/2026;357;5902983782605;MĄKA Z SAMOPSZY PEŁNOZ. BIO 500 g- BIO PLANET;3.00;szt;5,55;16,65;5,00;5,83;17,48
FS 6234/W/2026;4174;5907814664525;MIGDAŁY BLANSZOWANE BIO 350 g - BIO PLANET;1.00;szt;18,75;18,75;5,00;19,69;19,69
FS 6234/W/2026;32771;7640161877061;MUS WARZYWNY KRÓLIK (MARCHEW - SŁODKI ZIEMNIAK - G;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 6234/W/2026;32771;7640161877061;MUS WARZYWNY KRÓLIK (MARCHEW - SŁODKI ZIEMNIAK - G;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 6234/W/2026;25654;8019428007005;NAPÓJ SOJOWY BEZ DODATKU CUKRÓW BEZGLUTENOWY BIO 1;3.00;szt;6,55;19,65;5,00;6,88;20,63
FS 6234/W/2026;47239;3383482310599;ODPLAMIACZ DO TKANIN NA BAZIE SZAREGO MYDŁA ECO 7;1.00;szt;15,30;15,30;23,00;18,82;18,82
FS 6234/W/2026;14667;5902020648178;OLEJ LNIANY TŁOCZONY NA ZIMNO BIO 500 ml - ZŁOTO;2.00;szt;25,16;50,32;5,00;26,42;52,84
FS 6234/W/2026;42291;8031301141262;OLEJ Z PESTEK DYNI TŁOCZONY NA ZIMNO BIO 250 ml -;1.00;szt;20,57;20,57;5,00;21,60;21,60
FS 6234/W/2026;4869;8011845005176;OLIWA Z OLIWEK EXTRA VIRGIN BIO 250 ml - LEVANTE;1.00;szt;17,98;17,98;5,00;18,88;18,88
FS 6234/W/2026;46883;8011845006050;OLIWA Z OLIWEK EXTRA VIRGIN FENOLIO PDO TERRA DI;2.00;szt;38,97;77,94;5,00;40,92;81,84
FS 6234/W/2026;320;5902983780090;ORZECHY MACADAMIA BIO 200 g - BIO PLANET;1.00;szt;22,50;22,50;5,00;23,63;23,63
FS 6234/W/2026;351;5902605414044;ORZECHY WŁOSKIE BIO 300 g - BIO PLANET;1.00;szt;15,75;15,75;5,00;16,54;16,54
FS 6234/W/2026;13138;8713576007411;ORZESZKI ZIEMNE PRAŻONE W ŁUPINACH BIO 330 g - T;2.00;szt;13,86;27,72;5,00;14,55;29,11
FS 6234/W/2026;46528;7640230493765;OWSIANKOWA PANTERA BANAN - JABŁKO - JAGODA BEZ DO;2.00;szt;8,93;17,86;5,00;9,38;18,75
FS 6234/W/2026;6078;5998858706579;PALUSZKI SOLONE BEZGLUTENOWE BIO 45 g - BIOPONT;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 6234/W/2026;26144;5907653100925;PALUSZKI Z SOLĄ BEZGLUTENOWE 80 g - BALVITEN;3.00;szt;5,91;17,73;5,00;6,21;18,62
FS 6234/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 6234/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 6234/W/2026;22996;5902650275652;PESTKI DYNI JASNE BIO 150 g - BIO PLANET;3.00;szt;5,03;15,09;5,00;5,28;15,84
FS 6234/W/2026;31096;5907518375307;PIEROGI Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE;1.00;szt;16,92;16,92;5,00;17,77;17,77
FS 6234/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;1.00;szt;14,20;14,20;5,00;14,91;14,91
FS 6234/W/2026;10198;5902488066095;PŁATKI OWSIANE BEZGLUTENOWE BIO 1 kg - BIO PLANET;5.00;szt;10,13;50,65;5,00;10,64;53,18
FS 6234/W/2026;31431;5902596171513;PŁATKI OWSIANE GÓRSKIE BIO 1 kg - BIO PLANET;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 6234/W/2026;22648;5902650273856;POPCORN (ZIARNO KUKURYDZY) BIO 5 kg - HORECA;2.00;szt;43,35;86,70;5,00;45,52;91,04
FS 6234/W/2026;688;5903246862362;PRZECIER Z OWOCÓW RÓŻY BIO 200 g - DARY NATURY;3.00;szt;7,01;21,03;5,00;7,36;22,08
FS 6234/W/2026;360;5902605414112;QUINOA BIAŁA (KOMOSA RYŻOWA)BIO 500 g - BIO PLANET;3.00;szt;11,51;34,53;5,00;12,09;36,26
FS 6234/W/2026;1934;4850001113577;SOK Z GRANATU BIO 930 ml - YAN;2.00;szt;19,47;38,94;5,00;20,44;40,89
FS 6234/W/2026;43271;4055297221467;SZAMPON DELIKATNY DO WRAŻLIWEJ SKÓRY GŁOWY PROBIO;2.00;szt;13,73;27,46;23,00;16,89;33,78
FS 6234/W/2026;32863;5902706732719;WĘGIEL AKTYWNY PROSZEK 100 g - SOUL FARM;2.00;szt;11,56;23,12;8,00;12,48;24,97
FS 6234/W/2026;556;4012346155302;ZIOŁA PROWANSALSKIE BIO 30 g - LEBENSBAUM;2.00;szt;8,08;16,16;8,00;8,73;17,45
FS 6234/W/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;6.00;szt;4,29;25,74;5,00;4,50;27,03
FS 6234/W/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;6.00;szt;4,29;25,74;5,00;4,50;27,03
