NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 2294/W/2026;42371;3184340000535;CIASTKA MARKIZY ORKISZOWE Z KREMEM ROKITNIK - POMA;2.00;szt;10,84;21,68;5,00;11,38;22,76
FS 2294/W/2026;46767;8000533000661;CIASTKA MIGDAŁOWE CANTUCCINI 250 g - VIANDS;1.00;szt;12,54;12,54;5,00;13,17;13,17
FS 2294/W/2026;27776;5906395341139;CIASTKA OWSIANE Z CZEKOLADĄ I WANILIĄ BEZGLUTENOWE;3.00;szt;6,29;18,87;5,00;6,60;19,81
FS 2294/W/2026;8998;4260229160015;CIASTO FRANCUSKIE BIO 320 g - DONAU STRUDEL;3.00;szt;11,48;34,44;5,00;12,05;36,16
FS 2294/W/2026;45200;4260229160428;CIASTO FRANCUSKIE ORKISZOWE BIO 270 g - DONAU STR;2.00;szt;11,31;22,62;5,00;11,88;23,75
FS 2294/W/2026;10079;5902175866052;CIECIERZYCA W ZALEWIE BIO 350 g(230 g)(SŁOIK)BIOPL;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 2294/W/2026;10079;5902175866052;CIECIERZYCA W ZALEWIE BIO 350 g(230 g)(SŁOIK)BIOPL;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 2294/W/2026;43779;5904703901785;COLLAGEN (12 000 mg) SHOT BEZGLUTENOWY 30 ml - PH;30.00;szt;5,27;158,10;5,00;5,53;166,01
FS 2294/W/2026;46845;5904538036690;CURRY BIO 20 g - DARY NATURY;6.00;szt;2,64;15,84;8,00;2,85;17,11
FS 2294/W/2026;7729;5902768527599;CURRY BIO 60 g - DARY NATURY;3.00;szt;6,93;20,79;8,00;7,48;22,45
FS 2294/W/2026;9555;5411788047166;CYKORIA INSTANT BEZGLUTENOWA BIO 100 g - LIMA;2.00;szt;13,52;27,04;8,00;14,60;29,20
FS 2294/W/2026;6024;8435030571725;CZEKOLADA DO PICIA FAIR TRADE BEZGLUTENOWA BIO 250;2.00;szt;14,20;28,40;23,00;17,47;34,93
FS 2294/W/2026;21133;4010139181019;CZEKOLADA GORZKA 72% BIO 100 g - MEYBONA;2.00;szt;10,97;21,94;23,00;13,49;26,99
FS 2294/W/2026;6035;253720;CZOSNEK ŚWIEŻY BIO (około 0,20 kg);0.188;kg;38,11;7,16;5,00;40,02;7,52
FS 2294/W/2026;45237;5902425055779;FASOLKA ADZUKI BIO 800 g - THE PLANET;5.00;szt;11,10;55,50;5,00;11,66;58,28
FS 2294/W/2026;2987;5907814660534;FIGI SUSZONE BIO 400 g - BIO PLANET;1.00;szt;24,38;24,38;5,00;25,60;25,60
FS 2294/W/2026;30182;5900038002364;GALARETKA AGAR ANANAS-POMARAŃCZA BEZGLUTENOWA 45 g;8.00;szt;2,30;18,40;8,00;2,48;19,87
FS 2294/W/2026;1900;8437010207815;GAZPACHO (HISZPAŃSKA ZUPA WARZYWNA) BIO 1 L - BIOS;2.00;szt;11,43;22,86;5,00;12,00;24,00
FS 2294/W/2026;7704;5902741007070;GOŹDZIKI CAŁE BIO 30 g - DARY NATURY;3.00;szt;8,71;26,13;8,00;9,41;28,22
FS 2294/W/2026;10083;5902175866076;GROSZEK ZIELONY W ZALEWIE BIO350g(230g)(SŁOIKBIOPL;5.00;szt;5,85;29,25;5,00;6,14;30,71
FS 2294/W/2026;305;5902175869831;GRYKA EKSPANDOWANA BEZGLUTEN BIO 100g - BIO PLANET;8.00;szt;5,63;45,04;5,00;5,91;47,29
FS 2294/W/2026;21928;5903849453059;HERBATA ZIEL MATCHA SASZ JAP BIO 7x1,5g 10,5g-MOYA;2.00;szt;15,09;30,18;23,00;18,56;37,12
FS 2294/W/2026;46321;8595178228247;HERBATKA BAJKOWA DLA DZIECI - ŚLAZ DZIKI, PRAWOŚL;1.00;szt;6,38;6,38;8,00;6,89;6,89
FS 2294/W/2026;7762;5903246869934;HERBATKA BOMBA WITAMINOWA BIO 100 g - DARY NATURY;2.00;szt;14,62;29,24;8,00;15,79;31,58
FS 2294/W/2026;41482;5021991941726;HERBATKA RUMIANKOWA BIO (20 x 1,5 g) 30 g - CLIPP;2.00;szt;8,33;16,66;8,00;9,00;17,99
FS 2294/W/2026;47002;5021991945489;HERBATKA Z CYNAMONEM I GOŹDZIKAMI O SMAKU RÓŻY BI;2.00;szt;8,33;16,66;8,00;9,00;17,99
FS 2294/W/2026;7864;5903453005422;HERBATNIKI PROSTOKĄTNE BIO 100 g - BIO ANIA;6.00;szt;3,78;22,68;5,00;3,97;23,81
FS 2294/W/2026;44029;8714685907531;HUMMUS BEZGLUTENOWY BIO 170 g - FLORENTIN;2.00;szt;10,20;20,40;5,00;10,71;21,42
FS 2294/W/2026;26946;5902367409982;HUMMUS NATURALNY BIO 185 g - NATURAVENA;6.00;szt;5,48;32,88;5,00;5,75;34,52
FS 2294/W/2026;9369;5902596076498;HUMMUS NATURALNY BIO 190 g - VEGA UP;4.00;szt;5,14;20,56;5,00;5,40;21,59
FS 2294/W/2026;10554;5902802720818;HYDROLAT OCZAROWY 100 ml - MOHANI;2.00;szt;15,77;31,54;23,00;19,40;38,79
FS 2294/W/2026;18717;216439;JABŁKA ŚWIEŻE BIO (RED DELICIOUS - POLSKA) (około;3.000;kg;7,06;21,18;5,00;7,41;22,24
FS 2294/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);2.00;szt;4,68;9,36;5,00;4,91;9,83
FS 2294/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);2.00;szt;4,68;9,36;5,00;4,91;9,83
FS 2294/W/2026;6134;5907814662392;KALAFIOR ŚWIEŻY BIO (około 0,70 kg);2.00;szt;6,10;12,20;5,00;6,41;12,81
FS 2294/W/2026;26699;5906750251288;KAPARY MARYNOWANE BIO 140 g (90 g) - VITALIANA;3.00;szt;7,23;21,69;5,00;7,59;22,77
FS 2294/W/2026;11418;5908228980331;KAPUSTA KISZONA Z MARCHEWKĄ BIO 450 g  - SĄTYRZ;2.00;szt;7,57;15,14;5,00;7,95;15,90
FS 2294/W/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);4.00;szt;3,94;15,76;5,00;4,14;16,55
FS 2294/W/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);7.00;szt;3,94;27,58;5,00;4,14;28,96
FS 2294/W/2026;10066;5903900368155;KASZA GRYCZANA NIEPALONA BEZGLUTENOWA BIO 2 kg-BP;1.00;szt;14,63;14,63;5,00;15,36;15,36
FS 2294/W/2026;366;5902605412019;KASZA GRYCZANA PALONA BIO 1 kg - BIO PLANET;2.00;szt;9,38;18,76;5,00;9,85;19,70
FS 2294/W/2026;45062;5902425055816;KASZA KUSKUS KUKURYDZIANY BIO 700 g - THE PLANET;3.00;szt;10,99;32,97;5,00;11,54;34,62
FS 2294/W/2026;20686;5903900367974;KASZKA JAGLANA BEZ DODATKU CUKRÓ BIO 500 g - BIOMI;2.00;szt;10,54;21,08;5,00;11,07;22,13
FS 2294/W/2026;20686;5903900367974;KASZKA JAGLANA BEZ DODATKU CUKRÓ BIO 500 g - BIOMI;3.00;szt;10,54;31,62;5,00;11,07;33,20
FS 2294/W/2026;25258;5906732624291;KETCHUP BEZGLUTENOWY 180 g - KROKUS;3.00;szt;7,06;21,18;8,00;7,62;22,87
FS 2294/W/2026;17199;8437015393070;KOKOS BIO ZE SŁOMKĄ (około 0,75 kg) - GENUINE COCO;4.00;szt;11,39;45,56;5,00;11,96;47,84
FS 2294/W/2026;43188;5905996906891;KOMBUCHA POZIOMKOWA BIO 750 ml - DELIKATNA;1.00;szt;18,83;18,83;5,00;19,77;19,77
FS 2294/W/2026;20742;5425038430387;KÓŁKA ZBOŻOWE KOLOROWE BEZGLUTENOWE BIO 300 g -;2.00;szt;14,71;29,42;5,00;15,45;30,89
FS 2294/W/2026;44842;8594071210014;KRAKERSY Z SEZAMEM I SOSEM SOJOWYM BIO 100 g - ZE;1.00;szt;1,83;1,83;5,00;1,92;1,92
FS 2294/W/2026;43055;8710573683266;KREM CZEKOLADOWY BEZGLUTENOWY FAIR TRADE BIO 270;2.00;szt;5,53;11,06;23,00;6,80;13,60
FS 2294/W/2026;43745;4055297197519;KREM DO TWARZY ROZŚWIETLAJĄCY BB GLOW BOOST 30 ml;1.00;szt;27,24;27,24;23,00;33,51;33,51
FS 2294/W/2026;44007;5907080467011;KREM Z TRZECH DYŃ - PIŻMOWEJ, LUNGA DINAPOLI, HOK;2.00;szt;19,59;39,18;5,00;20,57;41,14
FS 2294/W/2026;42448;5903794180130;KUBEK MIEDZIANY DIAMOND Z POKRYWKĄ 350 ml - SATTVA;1.00;szt;30,39;30,39;23,00;37,38;37,38
FS 2294/W/2026;45180;4751022365764;KULKI PROTEINOWE CZEKOLADOWE 150 g - NORDCRUNCH;3.00;szt;5,53;16,59;5,00;5,81;17,42
FS 2294/W/2026;46854;5904538036737;KURKUMA BIO 20 g - DARY NATURY;1.00;szt;2,64;2,64;8,00;2,85;2,85
FS 2294/W/2026;10149;5903900368179;LEN BRĄZOWY (SIEMIĘ LNIANE) BIO 2 kg - BIO PLANET;1.00;szt;18,00;18,00;5,00;18,90;18,90
FS 2294/W/2026;24970;4018722000846;MAKARON (GRYCZANY) PENNE BEZGLUTENOWY BIO 250 g -;2.00;szt;8,50;17,00;5,00;8,93;17,85
FS 2294/W/2026;24368;8595178216008;MAKARON (GRYCZANY) ŚWIDERKI BEZGLUTENOWY;3.00;szt;7,52;22,56;5,00;7,90;23,69
FS 2294/W/2026;45078;709112457565;MAKARON (KONJAC) BEZGLUTENOWY BIO 270 g (200 g) -;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45080;5060691237203;MAKARON (KONJAC) CAPELLINI BEZGLUTENOWY BIO 270 g;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;34168;5060691233441;MAKARON (KONJAC) GOTOWY NA WOKA BEZGLUTENOWY BIO 2;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 2294/W/2026;43040;5060691233519;MAKARON (KONJAC) PENNE BEZGLUTENOWY BIO 270 g (200;7.00;szt;3,74;26,18;5,00;3,93;27,49
FS 2294/W/2026;45085;5060691231508;MAKARON (KONJAC) TAGLIATELLE BEZGLUTENOWY BIO 270;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;30969;5060691233496;MAKARON (KONJAC) TAGLIATELLE BEZGLUTENOWY BIO 270;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 2294/W/2026;43045;5060691233458;MAKARON (KONJAC) THAI STYLE BEZGLUTENOWY BIO 270 g;5.00;szt;3,74;18,70;5,00;3,93;19,64
FS 2294/W/2026;46800;5060691237395;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;30970;5060691233557;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 2294/W/2026;30970;5060691233557;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 2294/W/2026;45084;5060691237210;MAKARON (KONJAC) W KSZTAŁCIE ORZO BEZGLUTENOWY BI;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45081;709112457237;MAKARON (KONJAC) W KSZTAŁCIE RYŻU BEZGLUTENOWY BI;6.00;szt;3,66;21,96;5,00;3,84;23,06
FS 2294/W/2026;14413;5908259954271;MAKARON (ORKISZOWY) ŁAZANKI BIO 250 g - NIRO;2.00;szt;10,29;20,58;5,00;10,80;21,61
FS 2294/W/2026;24968;4018722344681;MAKARON (ORKISZOWY) SPAGHETTI BIO 500 g - ALB-GOL;5.00;szt;8,54;42,70;5,00;8,97;44,84
FS 2294/W/2026;13862;4018722343158;MAKARON (ORKISZOWY) ŚWIDERKI BIO 500 g - ALB-GOLD;3.00;szt;7,23;21,69;5,00;7,59;22,77
FS 2294/W/2026;45220;5901902008659;MAKARON (RYŻOWY) MUSZELKI BIO 250 g - BARTOLINI;4.00;szt;5,53;22,12;5,00;5,81;23,23
FS 2294/W/2026;6880;4018722302599;MAKARON (SEMOLINOWY) DLA DZIECI DINOZAURY'S PASTA);4.00;szt;4,93;19,72;5,00;5,18;20,71
FS 2294/W/2026;6882;4018722302582;MAKARON (SEMOLINOWY) DLA DZIECI SAFARI BI'S PASTA);4.00;szt;5,06;20,24;5,00;5,31;21,25
FS 2294/W/2026;45086;609728699574;MAKARON (Z TAPIOKI I KONJAC) BEZGLUTENOWY BIO 200;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45089;609728699635;MAKARON (Z TAPIOKI I KONJAC) PENNE BEZGLUTENOWY B;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45088;609728699659;MAKARON (Z TAPIOKI I KONJAC) SPAGHETTI BEZGLUTENO;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45087;5060691237272;MAKARON (Z TAPIOKI I KONJAC) TAGLIATELLE BEZGLUTE;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45295;609728699611;MAKARON (Z TAPIOKI I KONJAC) W KSZTAŁCIE RYŻU BEZ;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;45082;5060691237234;MAKARON KONJAC W KSZTAŁCIE KUSKUSU BEZGLUTENOWY B;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 2294/W/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;4.00;szt;4,77;19,08;5,00;5,01;20,03
FS 2294/W/2026;20582;5903794180734;MASECZKA ZIOŁOWA DO TWARZY I WŁOSÓW NEEM 100 g - S;1.00;szt;6,63;6,63;23,00;8,15;8,15
FS 2294/W/2026;8471;5907738152511;MĄKA ORKISZOWA CHLEBOWA TYP 700 BIO 1 kg - BIO RAJ;2.00;szt;8,84;17,68;5,00;9,28;18,56
FS 2294/W/2026;43652;8595582430236;MĄKA ORKISZOWA LUKSUSOWA TYP 550 BIO 1 kg - PROBIO;4.00;szt;10,41;41,64;5,00;10,93;43,72
FS 2294/W/2026;44768;5902425050866;MĄKA Z PŁASKURKI PEŁNOZIARNISTA BIO 1 kg - BIO PL;2.00;szt;11,70;23,40;5,00;12,29;24,57
FS 2294/W/2026;44769;5902425050859;MĄKA Z SAMOPSZY PEŁNOZIARNISTA BIO 1 kg - BIO PLA;2.00;szt;9,38;18,76;5,00;9,85;19,70
FS 2294/W/2026;43283;5902560390391;MIESZANKA DO WYPIEKU CHLEBA RAZOWEGO BEZGLUTENOWA;4.00;szt;7,69;30,76;5,00;8,07;32,30
FS 2294/W/2026;19763;8009004810556;MIĘSO PSTRĄGA Z WARZYWAMI BEZGLUTENOWE OD 4 MIESIĄ;2.00;szt;11,35;22,70;5,00;11,92;23,84
FS 2294/W/2026;10098;5902983784272;MIÓD SPADZIOWY BIO 300 g - BIO PLANET;1.00;szt;19,50;19,50;5,00;20,48;20,48
FS 2294/W/2026;3496;5902605414990;MIX SAŁAT ŚWIEŻY NIEMYTY BIO (około 0,10 kg);1.00;szt;4,64;4,64;5,00;4,87;4,87
FS 2294/W/2026;9246;5902983782575;MORELE SUSZONE BEZGLUTENOWE BIO 100 g - BIOMINKI;3.00;szt;2,98;8,94;5,00;3,13;9,39
FS 2294/W/2026;32768;7640161876989;MUS BURACZANA ZEBRA (JABŁKO - BANAN - BURAK) BEZ D;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 2294/W/2026;6138;8024985003988;MUS JABŁKO - BANAN BEZ DODATKU CUKRÓW BIO 100 g -;6.00;szt;3,23;19,38;5,00;3,39;20,35
FS 2294/W/2026;25513;4260249140028;MUS JABŁKO - GRUSZKA - MARCHEW - DYNIA  BEZ DODATK;4.00;szt;5,19;20,76;5,00;5,45;21,80
FS 2294/W/2026;32769;7640161877238;MUS JABŁKOWA MRÓWKA (JABŁKO - BANAN - GRUSZKA) BEZ;5.00;szt;3,27;16,35;5,00;3,43;17,17
FS 2294/W/2026;25015;9020200031377;NAPÓJ MIGDAŁOWY BARISTA NIE ZAWIERA CUKRÓW BIO 1;3.00;szt;6,72;20,16;5,00;7,06;21,17
FS 2294/W/2026;33670;4004790035866;NAPÓJ MIGDAŁOWY BEZ CUKRU BEZGLUTENOWY BIO 1 L -;3.00;szt;6,76;20,28;5,00;7,10;21,29
FS 2294/W/2026;4069;8009004908550;NEKTAR MORELOWY BIO 200 ml - ALCE NERO;9.00;szt;3,06;27,54;5,00;3,21;28,92
FS 2294/W/2026;42965;8011845003097;OLIWA Z OLIWEK EXTRA VIRGIN BIO 500 ml - LEVANTE;1.00;szt;18,79;18,79;5,00;19,73;19,73
FS 2294/W/2026;7998;5907814663597;OPAKOWANIE ZBIORCZE (kg) - GRANAT ŚWIEŻY BIO (okoł;7.600;kg;18,49;140,52;5,00;19,41;147,55
FS 2294/W/2026;43169;5902565216740;ORZECHY NERKOWCA W CZEKOLADZIE KOKOSOWEJ BEZ DODA;2.00;szt;8,20;16,40;23,00;10,09;20,17
FS 2294/W/2026;5387;5907814660312;ORZECHY PEKAN BIO 100 g - BIO PLANET;3.00;szt;9,60;28,80;5,00;10,08;30,24
FS 2294/W/2026;6078;5998858706579;PALUSZKI SOLONE BEZGLUTENOWE BIO 45 g - BIOPONT;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 2294/W/2026;11184;8594006663809;PANIERKA KUKURYDZIANA BEZGLUTENOWA BIO 20 - AMYLON;3.00;szt;6,08;18,24;5,00;6,38;19,15
FS 2294/W/2026;45932;3800501908693;PASTA DO ZĘBÓW REMINERALIZUJĄCA COMPLETE PRO Z PŁ;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 2294/W/2026;45777;3800501908594;PASTA DO ZĘBÓW REMINERALIZUJĄCA SUPER WHITE Z PŁY;3.00;szt;7,35;22,05;23,00;9,04;27,12
FS 2294/W/2026;21547;8713576002751;PASTA ZIELONE CURRY BIO 120 g - TERRASANA;2.00;szt;10,29;20,58;8,00;11,11;22,23
FS 2294/W/2026;8507;5907738150333;PESTKI DYNI CIEMNOZIELONE BIO(POLSKA)300 g-BIO RAJ;2.00;szt;10,46;20,92;5,00;10,98;21,97
FS 2294/W/2026;22995;5902650275669;PESTKI DYNI JASNE BIO 350 g - BIO PLANET;2.00;szt;10,50;21,00;5,00;11,03;22,05
FS 2294/W/2026;46398;5908231224033;PIEROGI Z KURCZAKIEM BEZGLUTENOWE 280 g - BEZGLUT;1.00;szt;20,49;20,49;5,00;21,51;21,51
FS 2294/W/2026;31092;5908212240267;PIEROGI Z ZIEMNIAKAMI I BOCZNIAKIEM 275 g - MAMA;3.00;szt;17,68;53,04;5,00;18,56;55,69
FS 2294/W/2026;45933;5905689312695;PIWO BEZALKOHOLOWE GYM BEER 330 ml - IGUANA;10.00;szt;2,93;29,30;23,00;3,60;36,04
FS 2294/W/2026;46107;5902425057261;PŁATKI AMARANTUSOWE BIO 600 g - BIO PLANET;2.00;szt;13,69;27,38;5,00;14,37;28,75
FS 2294/W/2026;25726;9004617065675;PŁATKI KUKURYDZIANE BEZ DODATKU CUKRÓW BIO 500 g;1.00;szt;17,89;17,89;5,00;18,78;18,78
FS 2294/W/2026;394;5902983785651;PŁATKI KUKURYDZIANE JASNE BEZ DO BIO 250 g - BIO P;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 2294/W/2026;16125;5907738156236;PŁATKI OWSIANE BEZGLUTENOWE BIO(PL)350 g - BIO RAJ;6.00;szt;3,83;22,98;5,00;4,02;24,13
FS 2294/W/2026;31428;5902596171520;PŁATKI OWSIANE BŁYSKAWICZNE BIO 1 kg - BIO PLANET;2.00;szt;7,73;15,46;5,00;8,12;16,23
FS 2294/W/2026;31431;5902596171513;PŁATKI OWSIANE GÓRSKIE BIO 1 kg - BIO PLANET;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 2294/W/2026;46208;5906750251417;PŁATKI OWSIANE GÓRSKIE BIO 1,5 kg - THE PLANET;1.00;szt;10,20;10,20;5,00;10,71;10,71
FS 2294/W/2026;18455;5907738159466;PŁATKI RYŻOWE BIO 300 g - BIOGOL;3.00;szt;6,74;20,22;5,00;7,08;21,23
FS 2294/W/2026;13406;5902488065456;POMIDORY CHERRY NA GAŁĄZCE ŚWIEŻE BIO (około 0,40;1.00;szt;8,58;8,58;5,00;9,01;9,01
FS 2294/W/2026;13670;5904730218894;POPCORN Z NIEBIESKIEJ KUKURYDZY Z SHEA I SOLĄ DO P;6.00;szt;4,51;27,06;5,00;4,74;28,41
FS 2294/W/2026;41336;3577060101468;POPCORN Z SOLĄ DO PRZYGOTOWANIA W MIKROFALÓWCE BE;4.00;szt;5,36;21,44;5,00;5,63;22,51
FS 2294/W/2026;25255;5906732624383;POWIDŁA ŚLIWKOWE BEZ DODATKU CUKRÓW 310 g - KROKU;2.00;szt;12,37;24,74;5,00;12,99;25,98
FS 2294/W/2026;44636;3800233782936;PRALINY Z KREMEM PISTACJOWYM BIO (3 x 13 g) 39 g;3.00;szt;6,89;20,67;23,00;8,47;25,42
FS 2294/W/2026;11693;4012346159805;PRZYPRAWA CURRY ŁAGODNE BIO 50 g - LEBENSBAUM;2.00;szt;9,52;19,04;8,00;10,28;20,56
FS 2294/W/2026;46851;5904538036799;PRZYPRAWA DO GYROSA BIO 20 g - DARY NATURY;6.00;szt;2,64;15,84;8,00;2,85;17,11
FS 2294/W/2026;7735;5902768527605;PRZYPRAWA DO MIĘSA WIEPRZOWEGO BIO 40 g -RY NATURY;4.00;szt;5,82;23,28;8,00;6,29;25,14
FS 2294/W/2026;46404;5904538036706;PRZYPRAWA PROWANSALSKA BIO 10 g - DARY NATURY;1.00;szt;2,64;2,64;8,00;2,85;2,85
FS 2294/W/2026;5279;5907814669346;QUINOA BIAŁA (KOMOSA RYŻOWA) BIO 1 kg - BIO PLANET;1.00;szt;21,64;21,64;5,00;22,72;22,72
FS 2294/W/2026;6828;5907814667090;QUINOA CZERWONA (KOM. RYŻ) BIO 1 kg - BIO PLANET;1.00;szt;23,25;23,25;5,00;24,41;24,41
FS 2294/W/2026;9229;5902983781684;ROSZPONKA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);1.00;szt;5,30;5,30;5,00;5,57;5,57
FS 2294/W/2026;42532;8718976020206;RURKI WAFLOWE KOKOSOWO - CZEKOLADOWE BEZGLUTENOWE;2.00;szt;9,99;19,98;5,00;10,49;20,98
FS 2294/W/2026;42532;8718976020206;RURKI WAFLOWE KOKOSOWO - CZEKOLADOWE BEZGLUTENOWE;2.00;szt;9,99;19,98;5,00;10,49;20,98
FS 2294/W/2026;45240;5902425055939;RYŻ ARBORIO RISOTTO BIO 800 g - THE PLANET;3.00;szt;16,24;48,72;5,00;17,05;51,16
