NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 1309/W/2026;47004;5021991945465;HERBATA ZIELONA JAŚMINOWA O SMAKU BRZOSKWINIOWYM;2.00;szt;8,33;16,66;8,00;9,00;17,99
FS 1309/W/2026;44552;5907431795503;HERBATA ZIELONA MATCHA JAPOŃSKA BIO 100 g - ROYAL;1.00;szt;61,50;61,50;23,00;75,65;75,65
FS 1309/W/2026;46022;4012824406698;HERBATKA LEKKI BRZUCH (HAPPY BELLY) BIO (17 x 1;2.00;szt;8,16;16,32;8,00;8,81;17,63
FS 1309/W/2026;47002;5021991945489;HERBATKA Z CYNAMONEM I GOŹDZIKAMI O SMAKU RÓŻY BI;3.00;szt;8,33;24,99;8,00;9,00;26,99
FS 1309/W/2026;2829;5907814665102;IMBIR KANDYZOWANY BIO 100 g - BIO PLANET;4.00;szt;3,83;15,32;5,00;4,02;16,09
FS 1309/W/2026;15517;5902650274587;JABŁKA NA SOK ŚWIEŻE BIO (POLSKA) (około 1,00 kg);10.00;szt;5,06;50,60;5,00;5,31;53,13
FS 1309/W/2026;4632;5907814664624;JAJA BIO (10 szt.) - BIO PLANET;4.00;szt;11,90;47,60;5,00;12,50;49,98
FS 1309/W/2026;336;5902448167541;JARMUŻ SPROSZKOWANY BIO 125 g - BIO PLANET;2.00;szt;12,75;25,50;5,00;13,39;26,78
FS 1309/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);5.00;szt;4,88;24,40;5,00;5,12;25,62
FS 1309/W/2026;6134;5907814662392;KALAFIOR ŚWIEŻY BIO (około 0,70 kg);3.00;szt;6,34;19,02;5,00;6,66;19,97
FS 1309/W/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);6.00;szt;4,52;27,12;5,00;4,75;28,48
FS 1309/W/2026;5278;5907814669247;KASZA GRYCZANA NIEPALONA BEZGLUT.  BIO 1 kg - BP;2.00;szt;7,50;15,00;5,00;7,88;15,75
FS 1309/W/2026;4544;5907814664563;KASZA JAGLANA BEZGLUTENOWA BIO 1 kg - BIO PLANET;2.00;szt;7,50;15,00;5,00;7,88;15,75
FS 1309/W/2026;6756;5907814665898;KASZA JĘCZMIENNA PĘCZAK BIO 500 g - BIO PLANET;4.00;szt;4,50;18,00;5,00;4,73;18,90
FS 1309/W/2026;4139;5907814661326;KASZA MANNA BIO 500 g - BIO PLANET;3.00;szt;5,36;16,08;5,00;5,63;16,88
FS 1309/W/2026;25621;7640104951308;KASZKA MANNA PEŁNOZIARNISTA BEZ DODATKU CUKRÓW OD;2.00;szt;9,18;18,36;5,00;9,64;19,28
FS 1309/W/2026;25604;7640104951292;KASZKA OWSIANA PEŁNOZIARNISTA BEZ DODATKU CUKRÓW P;2.00;szt;9,18;18,36;5,00;9,64;19,28
FS 1309/W/2026;25610;7640104951261;KASZKA ZBOŻOWA MUSLI MALINA - JABŁKO - BANAN BEZ D;2.00;szt;10,92;21,84;5,00;11,47;22,93
FS 1309/W/2026;31618;5908445470202;KASZTANY JADALNE SUSZONE BEZGLUTENOWE BIO 400 g-TP;1.00;szt;18,75;18,75;5,00;19,69;19,69
FS 1309/W/2026;25475;3700110005397;KAWA 100% ARABICA SELECTION MIELONA BIO 250 g - D;2.00;szt;15,94;31,88;23,00;19,61;39,21
FS 1309/W/2026;25477;3700110049711;KAWA MIELONA ARABICA 100 % MEKSYK BIO 250 g - DES;1.00;szt;20,06;20,06;23,00;24,67;24,67
FS 1309/W/2026;15048;8009004800120;KAWA ZBOŻOWA INSTANT Z CYKORIĄ I FIGAMI BIO 125;2.00;szt;12,50;25,00;8,00;13,50;27,00
FS 1309/W/2026;27877;5900038001978;KISIEL O SMAKU WIŚNIOWYM BEZGLUTENOWY 40 g - CELI;25.00;szt;0,89;22,25;5,00;0,93;23,36
FS 1309/W/2026;17630;8437015393155;KOKOS KAWAŁKI ŚWIEŻE BEZGLUTENOWE BIO 100 g - GENU;3.00;szt;5,61;16,83;5,00;5,89;17,67
FS 1309/W/2026;25279;5906732623089;KONFITURA JAGODOWA 320 g - KROKUS;2.00;szt;12,37;24,74;5,00;12,99;25,98
FS 1309/W/2026;25272;5906732624116;KONFITURA MORELOWA 320 g - KROKUS;2.00;szt;10,37;20,74;5,00;10,89;21,78
FS 1309/W/2026;25266;5906732623027;KONFITURA WIŚNIOWA 320 g - KROKUS;2.00;szt;11,01;22,02;5,00;11,56;23,12
FS 1309/W/2026;25284;5906732623065;KONFITURA Z CZARNEJ PORZECZKI 320 g  - KROKUS;2.00;szt;9,78;19,56;5,00;10,27;20,54
FS 1309/W/2026;881;8002885001655;KRĄŻKI KUKURYDZIANE Z CHIA BEZGLUTENOWE BORENTINI;6.00;szt;3,06;18,36;5,00;3,21;19,28
FS 1309/W/2026;21199;9020200029251;KREM KOKOSOWY DO GOTOWANIA I PIECZENIA BEZGLUTENOW;5.00;szt;3,32;16,60;8,00;3,59;17,93
FS 1309/W/2026;16801;5906874505106;KRÓWKI BANANOWE BEZGLUTENOWE BIO 150 g - ME GUSTO;3.00;szt;7,06;21,18;23,00;8,68;26,05
FS 1309/W/2026;44622;5905155515216;KULKI ZBOŻOWE TRUSKAWKOWE BEZGLUTENOWE 375 g - JE;3.00;szt;9,01;27,03;5,00;9,46;28,38
FS 1309/W/2026;2724;5907814661005;LEN BRĄZOWY (SIEMIĘ LNIANE) BIO 400 g - BIO PLANET;3.00;szt;4,95;14,85;5,00;5,20;15,59
FS 1309/W/2026;21731;5903900368339;ŁUSKI BABKI JAJOWA SPROSZKOWANEBIO150 g-BIO PLANET;2.00;szt;12,75;25,50;23,00;15,68;31,37
FS 1309/W/2026;38132;4018462158005;MAJONEZ JAJECZNY DELIKATNY BEZGLUTENOWY BIO 250 ml;2.00;szt;12,24;24,48;8,00;13,22;26,44
FS 1309/W/2026;34168;5060691233441;MAKARON (KONJAC) GOTOWY NA WOKA BEZGLUTENOWY BIO 2;11.00;szt;4,00;44,00;5,00;4,20;46,20
FS 1309/W/2026;43040;5060691233519;MAKARON (KONJAC) PENNE BEZGLUTENOWY BIO 270 g (200;13.00;szt;3,74;48,62;5,00;3,93;51,05
FS 1309/W/2026;30969;5060691233496;MAKARON (KONJAC) TAGLIATELLE BEZGLUTENOWY BIO 270;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 1309/W/2026;46800;5060691237395;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;1.00;szt;3,66;3,66;5,00;3,84;3,84
FS 1309/W/2026;46406;8050534143812;MAKARON (KUKURYDZIANO - RYŻOWY) RURKA MINI BEZGLU;1.00;szt;5,61;5,61;5,00;5,89;5,89
FS 1309/W/2026;24971;4018722100188;MAKARON (ORKISZOWY JAJECZNY) WSTĄŻKI BIO 250 g -;3.00;szt;6,93;20,79;5,00;7,28;21,83
FS 1309/W/2026;24968;4018722344681;MAKARON (ORKISZOWY) SPAGHETTI BIO 500 g - ALB-GOL;2.00;szt;8,54;17,08;5,00;8,97;17,93
FS 1309/W/2026;4007;8713576282542;MAKARON (RYŻOWY RAZOWY Z WAKAME) NOODLE SPAGHETTI;2.00;szt;12,28;24,56;5,00;12,89;25,79
FS 1309/W/2026;2949;8009004120112;MAKARON (Z PŁASKURKI) PENNE BIO 500 g - ALCE NERO;2.00;szt;11,14;22,28;5,00;11,70;23,39
FS 1309/W/2026;10091;5907738155802;MAKARON (ŻYTNI RAZOWY) RURKA BIO 400 g-BIO PLANET;4.00;szt;3,94;15,76;5,00;4,14;16,55
FS 1309/W/2026;43042;5060691233472;MAKARON KONJAC W KSZTAŁCIE RYŻU (STICKY RICE) DO S;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 1309/W/2026;42245;5999885485307;MAKARON KUKURYDZIANY PENNE BEZGLUTENOWY 450 g - C;6.00;szt;4,25;25,50;5,00;4,46;26,78
FS 1309/W/2026;45218;5901902008529;MAKARON PROTEINOWY (Z BOBU) ŚWIDERKI 250 g - BART;3.00;szt;5,02;15,06;5,00;5,27;15,81
FS 1309/W/2026;6039;5907667874003;MASŁO EXTRA OSEŁKA BIO 200 g - EKO ŁUKTA;3.00;szt;11,09;33,27;5,00;11,64;34,93
FS 1309/W/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 1309/W/2026;30621;8595582405999;MĄKA PSZENNA CHLEBOWA TYP 750 1 kg - PROBIO (BIO;3.00;szt;7,27;21,81;5,00;7,63;22,90
FS 1309/W/2026;42332;8595582420671;MĄKA PSZENNA KRUPCZATKA TYP 450 BIO 1 kg - PROBIO;3.00;szt;7,35;22,05;5,00;7,72;23,15
FS 1309/W/2026;352;5902983781226;MĄKA RYŻOWA PEŁNOZIARNISTA B BIO 1 kg - BIO PLANET;2.00;szt;10,73;21,46;5,00;11,27;22,53
FS 1309/W/2026;20557;5906874326091;MĄKA Z SAMOPSZY TYP 1850  DEMETER BIO 1 kg- JUCHO;2.00;szt;14,28;28,56;5,00;14,99;29,99
FS 1309/W/2026;11780;8595582418111;MĄKA Z SORGO BEZGLUTENOWA BIO 450 g - PROBIO;3.00;szt;5,70;17,10;5,00;5,99;17,96
FS 1309/W/2026;11776;8595582417114;MIESZANKA DO WYPIEKU UNIWERSALNA BEZGLUTE - PROBIO;2.00;szt;8,20;16,40;5,00;8,61;17,22
FS 1309/W/2026;41978;8009004810549;MIĘSO CIELĘCINA BEZGLUTENOWA OD 4 MIESIĄCA BIO (2;2.00;szt;12,07;24,14;5,00;12,67;25,35
FS 1309/W/2026;3496;5902605414990;MIX SAŁAT ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;4,64;9,28;5,00;4,87;9,74
FS 1309/W/2026;46531;7640230493727;MUSLI BIRCHERA Z JABŁKIEM, RODZYNKAMI I MIGDAŁAMI;2.00;szt;8,93;17,86;5,00;9,38;18,75
FS 1309/W/2026;35405;5904954645452;MUSZELKI ZBOŻOWE KAKAOWE BEZGLUTENOWE 375 g - JER;2.00;szt;9,52;19,04;5,00;10,00;19,99
FS 1309/W/2026;3133;5902448168692;NATKA PIETRUSZKI ŚWIEŻA BIO (POLSKA) (około 20 g);1.00;szt;4,00;4,00;5,00;4,20;4,20
FS 1309/W/2026;45017;59099109;NATURALNA WODA MINERALNA NISKOGAZOWANA 1 L - MILA;36.00;szt;5,31;191,16;23,00;6,53;235,13
FS 1309/W/2026;45018;59099116;NATURALNA WODA MINERALNA NISKOGAZOWANA 500 ml - M;36.00;szt;3,49;125,64;23,00;4,29;154,54
FS 1309/W/2026;4927;5907752683992;OCET JABŁKOWY 5 % NIEFILTROWANY BIO 700 ml - BIOFO;3.00;szt;8,03;24,09;23,00;9,88;29,63
FS 1309/W/2026;35306;5905454258876;OKSYMEL TRADYCYJNY BIO 250 ml - DELIKATNA;2.00;szt;20,25;40,50;5,00;21,26;42,53
FS 1309/W/2026;26972;5902367407476;OLEJ KOKOSOWY BEZWONNY BIO 465 ml - NATURAVENA;3.00;szt;14,03;42,09;5,00;14,73;44,19
FS 1309/W/2026;13809;5412360018420;OLEJEK ETERYCZNY CEDR ATLASKI (CEDER) ECO 10 ml -;2.00;szt;13,22;26,44;23,00;16,26;32,52
FS 1309/W/2026;2828;5907814665003;ORZECHY WŁOSKIE BIO 100 g - BIO PLANET;3.00;szt;6,08;18,24;5,00;6,38;19,15
FS 1309/W/2026;31704;5908445471193;ORZECHY WŁOSKIE BIO 300 g - THE PLANET;1.00;szt;15,75;15,75;5,00;16,54;16,54
FS 1309/W/2026;6106;5907814662774;OTRĘBY OWSIANE BIO 300 g - BIO PLANET;6.00;szt;4,28;25,68;23,00;5,26;31,59
FS 1309/W/2026;6077;5998858706562;PALUSZKI LEKKO SOLONE BEZGLUTENOWE BIO 45 g - BIOP;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 1309/W/2026;44701;8594006669146;PANIERKA PANKO BEZGLUT BIO 200 g - AMYLON;2.00;szt;8,59;17,18;5,00;9,02;18,04
FS 1309/W/2026;45775;5905186421869;PARÓWKI ROŚLINNE PREMIUM 160 g - BEZMIĘSNY;3.00;szt;9,05;27,15;8,00;9,77;29,32
FS 1309/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 1309/W/2026;10207;5907738152696;PESTKI DYNI CIEMNOZ. (EUR) BIO 1 kg - BIO PLANET;1.00;szt;33,00;33,00;5,00;34,65;34,65
FS 1309/W/2026;8507;5907738150333;PESTKI DYNI CIEMNOZIELONE BIO(POLSKA)300 g-BIO RAJ;2.00;szt;10,46;20,92;5,00;10,98;21,97
FS 1309/W/2026;8599;8009004811874;PESTO BAZYLIOWE Z TOFU WEGAŃSKIE BIO 130 ALCE NERO;2.00;szt;12,11;24,22;8,00;13,08;26,16
FS 1309/W/2026;7313;5902605418660;PIECZARKI BIAŁE ŚWIEŻE BIO (POLSKA) (okoł 0,25 kg);2.00;szt;7,95;15,90;5,00;8,35;16,70
FS 1309/W/2026;5743;5902741002280;PIEPRZ KOLOROWY ZIARNO BIO 30 g - DARY NATURY;3.00;szt;8,29;24,87;8,00;8,95;26,86
FS 1309/W/2026;31095;5907518375338;PIEROGI Z KASZĄ GRYCZANĄ I WĘDZONĄ PAPRYKĄ 275 g;2.00;szt;12,41;24,82;5,00;13,03;26,06
FS 1309/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;1.00;szt;14,20;14,20;5,00;14,91;14,91
FS 1309/W/2026;21548;6430054832946;PIWO IMBIROWE BEZALKOHOLOWE BIO 330 ml - GINGER P;4.00;szt;4,93;19,72;23,00;6,06;24,26
FS 1309/W/2026;26919;5902367403584;PŁATKI GRYCZANE Z ANANASEM I TRUSKAW 250g-NATURAV;6.00;szt;6,55;39,30;5,00;6,88;41,27
FS 1309/W/2026;31708;5908445471391;PŁATKI KUKURYDZIANE JASNE BEZ DO BIO 250 g - THE P;3.00;szt;7,88;23,64;5,00;8,27;24,82
FS 1309/W/2026;10198;5902488066095;PŁATKI OWSIANE BEZGLUTENOWE BIO 1 kg - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 1309/W/2026;44248;5902425055496;PŁATKI RYŻOWE BIO 250 g - BIO PLANET;3.00;szt;5,59;16,77;5,00;5,87;17,61
FS 1309/W/2026;5796;4019555100352;PŁYN DO MYCIA NACZYŃ SENSITIVE ECO 500 ml - KLAR;3.00;szt;7,74;23,22;23,00;9,52;28,56
FS 1309/W/2026;24447;5425038430448;PODUSZKI ZBOŻOWE Z KREMEM Z ORZESZKÓW ZIEMNYCH NI;1.00;szt;17,00;17,00;5,00;17,85;17,85
FS 1309/W/2026;47248;5902983784906;POMIDORY KOKTAJLOWE MIX ŚWIEŻE BIO (około 0,25 kg);1.00;szt;7,87;7,87;5,00;8,26;8,26
FS 1309/W/2026;35595;5906750252681;QUINOA BIAŁA (KOMOSA RYŻOWA) BEZGL.BIO 450g-NVA;4.00;szt;10,50;42,00;5,00;11,03;44,10
FS 1309/W/2026;385;5902983782827;RYŻ CZARNY PEŁNOZIARNISTY BIO 1 kg - BIO PLANET;1.00;szt;21,45;21,45;5,00;22,52;22,52
FS 1309/W/2026;562;5907814661852;RZODKIEWKI ŚWIEŻE BIO (POLSKA) (około 0,15 kg);2.00;szt;5,08;10,16;5,00;5,33;10,67
FS 1309/W/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);7.00;szt;5,79;40,53;5,00;6,08;42,56
FS 1309/W/2026;10232;5907738155925;SOK Z CYTRYN NFC 100 % BIO 250 ml - BIO PLANET;3.00;szt;5,03;15,09;5,00;5,28;15,84
FS 1309/W/2026;41441;5902431591902;SPODY DO PIZZY BEZGLUTENOWE (3 szt.) 230 g - INCOL;2.00;szt;8,46;16,92;5,00;8,88;17,77
FS 1309/W/2026;41109;8002849925812;TABLETKI DO ZMYWAREK (25 szt.) - EKOS;1.00;szt;18,11;18,11;23,00;22,28;22,28
FS 1309/W/2026;195;5907814668882;TAPIOKA (SKRZ MANIOKU)BEZGLU BIO400 g - BIO PLANET;4.00;szt;4,65;18,60;5,00;4,88;19,53
FS 1309/W/2026;7726;5902741007223;TRAWA CYTRYNOWA BIO 20 g - DARY NATURY;4.00;szt;4,72;18,88;5,00;4,96;19,82
FS 1309/W/2026;43692;5022496192507;WODA RÓŻANA KOSMETYCZNA 250 ml - DABUR;3.00;szt;8,08;24,24;23,00;9,94;29,82
FS 1309/W/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;6.00;szt;4,29;25,74;5,00;4,50;27,03
