NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 816/W/2026;6070;5907814662798;AMARANTUS BIO 1 kg - BIO PLANET;3.00;szt;10,13;30,39;5,00;10,64;31,91
FS 816/W/2026;5183;5907814668561;AMARANTUS EKSPANDOWANY BIO 150 g - BIO PLANET;3.00;szt;6,38;19,14;5,00;6,70;20,10
FS 816/W/2026;46445;3800233783063;BATONIK Z NADZIENIEM ORZECHOWYM W CZEKOLADZIE BIO;1.00;szt;4,25;4,25;23,00;5,23;5,23
FS 816/W/2026;46175;687456216010;BATONIKI GRANOLA CRUNCHY SMAK TORT URODZINOWY BEZ;2.00;szt;9,31;18,62;23,00;11,45;22,90
FS 816/W/2026;10218;5907738155680;BIAŁKO KONOPNE BIO 500 g - BIO PLANET;2.00;szt;17,89;35,78;8,00;19,32;38,64
FS 816/W/2026;43400;5902425050835;BIAŁKO Z PESTEK DYNI BIO 150 g - BIO PLANET;2.00;szt;9,45;18,90;8,00;10,21;20,41
FS 816/W/2026;43401;5902425050828;BIAŁKO Z PESTEK DYNI BIO 500 g - BIO PLANET;1.00;szt;24,00;24,00;8,00;25,92;25,92
FS 816/W/2026;10236;5907738155857;BŁONNIK GRYCZANY BIO 200 g - BIO PLANET;3.00;szt;5,21;15,63;8,00;5,63;16,88
FS 816/W/2026;5907;5902650274570;BROKUŁY ŚWIEŻE BIO (około 0,50 kg);2.00;szt;7,07;14,14;5,00;7,42;14,85
FS 816/W/2026;44696;5902431592732;BUŁKA KAJZERKA Z MAKIEM BEZGLUTENOWA (2 szt.) 120;4.00;szt;6,84;27,36;5,00;7,18;28,73
FS 816/W/2026;8386;5907738151309;BUŁKA TARTA RAZOWA BIO (POLSKA) 250 g - BIO RAJ;6.00;szt;5,27;31,62;5,00;5,53;33,20
FS 816/W/2026;40509;5902431592015;BUŁKI DO HAMBURGERÓW Z SIEMIENIEM LNIANYM BEZGLUT;7.00;szt;5,74;40,18;5,00;6,03;42,19
FS 816/W/2026;40510;5902431590431;BUŁKI DO HOT-DOGÓW BEZGLUTENOWE (2 szt.) 130 g -;11.00;szt;5,78;63,58;5,00;6,07;66,76
FS 816/W/2026;47133;5907623359100;BUŁKI KAJZERKI BEZGLUTENOWE (4 szt.) 240 g - WISO;1.00;szt;7,14;7,14;5,00;7,50;7,50
FS 816/W/2026;47134;5907623359087;BUŁKI KAJZERKI WIELOZIARNISTE BEZGLUTENOWE 240 g;2.00;szt;7,86;15,72;5,00;8,25;16,51
FS 816/W/2026;40500;5902431591407;BUŁKI ŚNIADANIOWE BEZGLUTENOWE 120 g - INCOLA;3.00;szt;7,61;22,83;5,00;7,99;23,97
FS 816/W/2026;41440;5902431592077;BUŁKI Z SIEMIENIEM LNIANYM I CHIA BEZGLUTENOWE (2;9.00;szt;5,10;45,90;5,00;5,36;48,20
FS 816/W/2026;6560;5902650272804;BURAK CZERWONY ŚWIEŻY BIO (POLSKA) (około 1,00 kg);1.00;szt;3,61;3,61;5,00;3,79;3,79
FS 816/W/2026;1998;4016249003531;CHAŁWA MIODOWA BIO 75 g - ALLOS;2.00;szt;8,42;16,84;23,00;10,36;20,71
FS 816/W/2026;294;5902175869725;CHIA NASIONA BIO 1 kg - BIO PLANET;1.00;szt;24,94;24,94;5,00;26,19;26,19
FS 816/W/2026;3935;8718754502214;CHIPSY ZIEMNIACZANE SMAŻONE NA OLIWIE Z Og - TRAFO;2.00;szt;9,78;19,56;5,00;10,27;20,54
FS 816/W/2026;42382;5907653106170;CHLEB FOREMKOWY CIEMNY 7 ZIAREN KROJONY BEZGLUTENO;4.00;szt;5,91;23,64;5,00;6,21;24,82
FS 816/W/2026;16913;5907653104114;CHLEB JASNY KANAPKOWY BEZGLUTENOWY BIO 250;3.00;szt;4,20;12,60;5,00;4,41;13,23
FS 816/W/2026;44638;5901866006432;CHLEB OWSIANY Z PESTKAMI DYNI BEZGLUTENOWY 420 g;2.00;szt;12,20;24,40;5,00;12,81;25,62
FS 816/W/2026;16915;5907653104060;CHLEB Z PEŁNEGO ZIARNA BEZGLUTENOWY BIO 250 g - BA;2.00;szt;9,82;19,64;5,00;10,31;20,62
FS 816/W/2026;40541;5904730218139;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU SŁODKIEJ PAPR;9.00;szt;3,49;31,41;5,00;3,66;32,98
FS 816/W/2026;47107;5904730218627;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU SWEET THAI B;1.00;szt.;3,78;3,78;5,00;3,97;3,97
FS 816/W/2026;40613;4779030681805;CHUSTECZKI BAMBUSOWE Z ALOESEM I GLICERYNĄ 100 sz;1.00;szt;7,79;7,79;23,00;9,58;9,58
FS 816/W/2026;10079;5902175866052;CIECIERZYCA W ZALEWIE BIO 350 g(230 g)(SŁOIK)BIOPL;3.00;szt;5,25;15,75;5,00;5,51;16,54
FS 816/W/2026;343;5902605416673;CUKIER KOKOSOWY BIO 1 kg - BIO PLANET;1.00;szt;22,50;22,50;8,00;24,30;24,30
FS 816/W/2026;1930;5903900368681;CYTRYNY ŚWIEŻE BIO (około 1,00 kg);1.00;szt;10,49;10,49;5,00;11,01;11,01
FS 816/W/2026;4793;8009004901186;CZEKOLADA GORZKA 75 % FAIR TRADE BEZGLUTENOWA BIO;2.00;szt;12,84;25,68;23,00;15,79;31,59
