NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 112901/W/2025;8596;212884;ALOES ŚWIEŻY BIO (około 0,50 kg);3.120;kg;12,04;37,56;5,00;12,64;39,44
FS 112901/W/2025;32455;7640161878990;BATONY MINI BANAN - POMARAŃCZA OD 12 MIESIĄCA BIO;2.00;szt;10,37;20,74;5,00;10,89;21,78
FS 112901/W/2025;32703;5998858706852;BUŁKA TARTA BEZGLUTENOWA BIO 200 g - BIOPONT;3.00;szt;6,55;19,65;5,00;6,88;20,63
FS 112901/W/2025;35063;8718754502030;CHIPSY ZIEMNIACZANE NATURALNE SOLONE BIO 125 g -;3.00;szt;6,55;19,65;5,00;6,88;20,63
FS 112901/W/2025;3938;8718754502054;CHIPSY ZIEMNIACZANE O SMAKU PAPRYKOWYM BIO 125;8.00;szt;6,55;52,40;5,00;6,88;55,02
FS 112901/W/2025;32156;5904730218344;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU SERA I CEBULI;7.00;szt;3,49;24,43;5,00;3,66;25,65
FS 112901/W/2025;34934;7640230490726;CIASTECZKA MAŁA FARMA OD 10 MIESIĄCA DEMETER BIO;3.00;szt;6,67;20,01;5,00;7,00;21,01
FS 112901/W/2025;46479;3760092218154;CIASTKA CYNAMONOWE BEZGLUTENOWE BIO 120 g - NATEN;1.00;szt;8,84;8,84;5,00;9,28;9,28
FS 112901/W/2025;23880;4005561007365;CRUNCHY CZEKOLADOWE Z TRUSKAWKAMI I CZARNĄ PORZEC;2.00;szt;14,03;28,06;5,00;14,73;29,46
FS 112901/W/2025;6477;4005561002872;CRUNCHY OWSIANE BIO 400 g - BOHLSENER MUEHLE;2.00;szt;12,50;25,00;5,00;13,13;26,25
FS 112901/W/2025;21134;4010139181002;CZEKOLADA GORZKA 85% BIO 100 g - MEYBONA;2.00;szt;10,37;20,74;23,00;12,76;25,51
FS 112901/W/2025;42522;5902565216719;CZEKOLADA GORZKA 88 % BIO 40 g - COCOA;3.00;szt;8,71;26,13;23,00;10,71;32,14
FS 112901/W/2025;42450;5903794183452;DZBANEK MIEDZIANY HAMMER 1,95 L - SATTVA;1.00;szt;127,50;127,50;23,00;156,83;156,83
FS 112901/W/2025;20394;8699367125505;FARBA DO WŁOSÓW CZARNA 1.00 - BIOMAGIC;2.00;szt;16,45;32,90;23,00;20,23;40,47
FS 112901/W/2025;2719;5907814660800;FIGI SUSZONE BIO 150 g - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 112901/W/2025;23038;4000915103410;GNOCCHI ŚWIEŻE BIO 400 g - BIO-VERDE;2.00;szt;11,26;22,52;5,00;11,82;23,65
FS 112901/W/2025;305;5902175869831;GRYKA EKSPANDOWANA BEZGLUTEN BIO 100g - BIO PLANET;19.00;szt;5,06;96,14;5,00;5,31;100,95
FS 112901/W/2025;7762;5903246869934;HERBATKA BOMBA WITAMINOWA BIO 100 g - DARY NATURY;2.00;szt;14,62;29,24;8,00;15,79;31,58
FS 112901/W/2025;4263;8595178200694;HERBATKA DLA DZIECI - MELISA, MIĘTA I RUMIANEK BIO;4.00;szt;4,63;18,52;8,00;5,00;20,00
FS 112901/W/2025;46976;4012346222004;HERBATKA KOSZYCZEK RUMIANKU BIO 80 g - LEBENSBAUM;2.00;szt;14,92;29,84;5,00;15,67;31,33
FS 112901/W/2025;11972;5903900368650;JABŁKA ŚWIEŻE BIO (GALA - POLSKA) (około 1,00 kg);1.00;szt;6,12;6,12;5,00;6,43;6,43
FS 112901/W/2025;5107;5907814667960;JAGODY GOJI SUSZONE BIO 250 g - BIO PLANET;2.00;szt;14,25;28,50;5,00;14,96;29,93
FS 112901/W/2025;6134;5907814662392;KALAFIOR ŚWIEŻY BIO (około 0,70 kg);1.00;szt;5,65;5,65;5,00;5,93;5,93
FS 112901/W/2025;20561;5902693122425;KAPUSTA KISZONA BEZGLUTENOWA BIO 700 g (500 g) -;2.00;szt;6,25;12,50;5,00;6,56;13,13
FS 112901/W/2025;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);10.00;szt;3,80;38,00;5,00;3,99;39,90
FS 112901/W/2025;33287;5902367409999;KASZA GRYCZANA KRAKOWSKA NIEP BIO 1 kg- BIO PLANET;2.00;szt;8,10;16,20;5,00;8,51;17,01
FS 112901/W/2025;27565;5908445474736;KASZA GRYCZANA PALONA BIO 500 g - NATURAVENA;6.00;szt;6,16;36,96;5,00;6,47;38,81
FS 112901/W/2025;8402;5907738152504;KASZA JAGLANA BIO (POLSKA) 1 kg - BIO RAJ;2.00;szt;8,33;16,66;5,00;8,75;17,49
FS 112901/W/2025;7224;5907766463047;KIEŁKI BROKUŁU ŚWIEŻE BIO (około 50 g);2.00;szt;3,66;7,32;5,00;3,84;7,69
FS 112901/W/2025;7318;5907766463054;KIEŁKI MIESZANKA ŚWIEŻE BIO (około 50 g);2.00;szt;3,66;7,32;5,00;3,84;7,69
FS 112901/W/2025;7317;5907766463023;KIEŁKI RZODKIEWKI ŚWIEŻE BIO (około 50 g);2.00;szt;3,66;7,32;5,00;3,84;7,69
FS 112901/W/2025;7226;5907766463016;KIEŁKI SŁONECZNIKA ŚWIEŻE BIO (około 50 g);2.00;szt;3,66;7,32;5,00;3,84;7,69
