NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 6891/W/2026;45796;5905951196022;LIZAK KULKA O SMAKU TRUSKAWKOWYM Z WITAMINĄ;14.00;szt;1,02;14,28;8,00;1,10;15,42
FS 6891/W/2026;43040;5060691233519;MAKARON (KONJAC) PENNE BEZGLUTENOWY BIO 270 g (200;5.00;szt;3,74;18,70;5,00;3,93;19,64
FS 6891/W/2026;46800;5060691237395;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;5.00;szt;3,66;18,30;5,00;3,84;19,22
FS 6891/W/2026;4669;8015602000367;MAKARON (SEMOLINOWY) LASAGNE BIO 250 g BIO IDEA;3.00;szt;4,85;14,55;5,00;5,09;15,28
FS 6891/W/2026;24676;5907709955295;MANGO SUSZONE PLASTRY BIO 200 g - BATOM;1.00;szt;16,66;16,66;5,00;17,49;17,49
FS 6891/W/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
FS 6891/W/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 6891/W/2026;44768;5902425050866;MĄKA Z PŁASKURKI PEŁNOZIARNISTA BIO 1 kg - BIO PL;2.00;szt;11,70;23,40;5,00;12,29;24,57
FS 6891/W/2026;4727;5907814664068;MIGDAŁY BIO 350 g - BIO PLANET;1.00;szt;20,63;20,63;5,00;21,66;21,66
FS 6891/W/2026;32119;7640230491938;MLEKO KOZIE 4 OD 1 ROKU ŻYCIA BIO 400 g - HOLLE;2.00;szt;42,12;84,24;5,00;44,23;88,45
FS 6891/W/2026;25661;8019428007364;NAPÓJ KOKOSOWY BEZ DODATKU CUKRÓW BEZGLUTENOWY BIO;3.00;szt;6,21;18,63;5,00;6,52;19,56
FS 6891/W/2026;25253;5906732622020;OGÓRKI KISZONE 810 g (450 g) - KROKUS;2.00;szt;13,39;26,78;5,00;14,06;28,12
FS 6891/W/2026;5847;4260355580572;OLEJ KOKOSOWY VIRGIN BIO 400 ml - BIO PLANETE;1.00;szt;22,10;22,10;5,00;23,21;23,21
FS 6891/W/2026;3544;8009004500037;OLIWA Z OLIWEK EXTRA VIRGIN BIO 750 ml - ALCE NERO;1.00;szt;50,15;50,15;5,00;52,66;52,66
FS 6891/W/2026;46883;8011845006050;OLIWA Z OLIWEK EXTRA VIRGIN FENOLIO PDO TERRA DI;1.00;szt;38,97;38,97;5,00;40,92;40,92
FS 6891/W/2026;2732;5907814661302;ORZECHY BRAZYLIJSKIE BIO 150 g - BIO PLANET;1.00;szt;17,48;17,48;5,00;18,35;18,35
FS 6891/W/2026;219;5902175866496;ORZECHY LASKOWE BIO 350 g - BIO PLANET;1.00;szt;30,75;30,75;5,00;32,29;32,29
FS 6891/W/2026;4000;5907814661029;ORZECHY NERKOWCA BIO 350 g - BIO PLANET;1.00;szt;20,25;20,25;5,00;21,26;21,26
FS 6891/W/2026;351;5902605414044;ORZECHY WŁOSKIE BIO 300 g - BIO PLANET;2.00;szt;15,75;31,50;5,00;16,54;33,08
FS 6891/W/2026;5593;5902741006318;PAPRYKA SŁODKA WĘDZONA BIO 50 g - DARY NATURY;2.00;szt;9,95;19,90;8,00;10,75;21,49
FS 6891/W/2026;30051;3800500324258;PASTA DO ZĘBÓW DLA DZIECI TRUSKAWKOWA Z PROBIOTYK;3.00;szt;7,35;22,05;23,00;9,04;27,12
FS 6891/W/2026;25311;5906732620408;PASTA Z BURAKÓW ZE SŁONECZNIKIEM BEZGLUTENOWA 180;3.00;szt;5,99;17,97;5,00;6,29;18,87
FS 6891/W/2026;9373;5902596076467;PASZTET WEGAŃSKI Z PIECZONYMI WARZYWAMI B- VEGA UP;4.00;szt;5,14;20,56;5,00;5,40;21,59
FS 6891/W/2026;22994;5902650275676;PESTKI DYNI JASNE BIO 1 kg - BIO PLANET;1.00;szt;26,25;26,25;5,00;27,56;27,56
FS 6891/W/2026;31094;5907745970023;PIEROGI Z JABŁKAMI 275 g - MAMA VEGE;2.00;szt;13,47;26,94;5,00;14,14;28,29
FS 6891/W/2026;34382;5907518375369;PIEROGI Z SEREM I RODZYNKAMI BEZGLUTENOWE 275 g -;2.00;szt;17,34;34,68;5,00;18,21;36,41
FS 6891/W/2026;34382;5907518375369;PIEROGI Z SEREM I RODZYNKAMI BEZGLUTENOWE 275 g -;2.00;szt;17,34;34,68;5,00;18,21;36,41
FS 6891/W/2026;31123;5907518375345;PIEROGI Z SEREM I ZIEMNIAKAMI BEZGLUTENOWE 275 g;1.00;szt;15,05;15,05;5,00;15,80;15,80
FS 6891/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;1.00;szt;14,20;14,20;5,00;14,91;14,91
FS 6891/W/2026;31092;5908212240267;PIEROGI Z ZIEMNIAKAMI I BOCZNIAKIEM 275 g - MAMA;1.00;szt;17,68;17,68;5,00;18,56;18,56
FS 6891/W/2026;35303;5905689311117;PIWO BEZALKOHOLOWE IGUANA METABOLIZM BIO 475 ml -;5.00;szt;5,19;25,95;23,00;6,38;31,92
FS 6891/W/2026;10198;5902488066095;PŁATKI OWSIANE BEZGLUTENOWE BIO 1 kg - BIO PLANET;2.00;szt;10,13;20,26;5,00;10,64;21,27
FS 6891/W/2026;46355;5903853400018;PŁATKI OWSIANE BŁYSK.BEZGL. BIO 300g - BIO PLANET;6.00;szt;3,75;22,50;5,00;3,94;23,63
FS 6891/W/2026;35522;8588004918016;RURKI KUKURYDZIANE Z KREMEM O SMAKU PISTA;24.00;szt;0,55;13,20;5,00;0,58;13,86
FS 6891/W/2026;10254;5902488066033;RYŻ PARBOILED DŁUGOZIARNISTY BIO 500 g - BIO PLANE;3.00;szt;6,53;19,59;5,00;6,86;20,57
FS 6891/W/2026;2150;5902448163727;SAŁATA LODOWA ŚWIEŻA BIO (około 0,30 kg);2.00;szt;10,36;20,72;5,00;10,88;21,76
FS 6891/W/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);3.00;szt;5,79;17,37;5,00;6,08;18,24
FS 6891/W/2026;32105;5902650278202;SYROP KLONOWY A BEZGLUTENO BIO 250 ml -BIO PLANET;1.00;szt;15,00;15,00;8,00;16,20;16,20
FS 6891/W/2026;43337;5412360022854;TABLETKI NA PŁASKI BRZUCH BIO 45 szt. - PHYSALIS;1.00;szt;27,33;27,33;8,00;29,52;29,52
FS 6891/W/2026;45052;5904917483794;TONIK - MGIEŁKA DO TWARZY REWITALIZUJĄCO NAWILŻAJ;2.00;szt;12,71;25,42;23,00;15,63;31,27
FS 6891/W/2026;683;8718976015073;TORTILLA WRAPS Z OTRĘBAMI (ŹRÓDŁO BŁONNIKA POKARMO;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 6891/W/2026;5598;8002885007558;WAFLE Z SORGO I AMARANTUSA BEZGLUTENOWE BIO 120 g;6.00;szt;5,95;35,70;5,00;6,25;37,49
FS 6891/W/2026;44476;4820219347491;ŻELKI JABŁKO - TRUSKAWKA BEZ ŻELATYNY BEZGLUTENOWE;6.00;szt;4,68;28,08;5,00;4,91;29,48
FS 6891/W/2026;10119;5903900365802;ŻURAWINA SUSZONA CIĘTA NIESŁODZONA BIO 100g-BIO PL;2.00;szt;11,40;22,80;5,00;11,97;23,94
