NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 5189/W/2026;14441;8009004812628;MAKARON (SEMOLINOWY) LASAGNE BIO 250 g - ALCE NER;3.00;szt;5,95;17,85;5,00;6,25;18,74
FS 5189/W/2026;2777;8009004110021;MAKARON (SEMOLINOWY) PENNE BIO 500 g - ALCE NERO;3.00;szt;5,95;17,85;5,00;6,25;18,74
FS 5189/W/2026;13107;5902488064268;MANGO ATAULFO ŚWIEŻE BIO (około 0,18 kg);4.00;szt;9,62;38,48;5,00;10,10;40,40
FS 5189/W/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
FS 5189/W/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
FS 5189/W/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 5189/W/2026;2834;5907814665508;MĄKA ORKISZOWA RAZOWA TYP 2000 BIO 500 g IO PLANET;3.00;szt;4,88;14,64;5,00;5,12;15,37
FS 5189/W/2026;30621;8595582405999;MĄKA PSZENNA CHLEBOWA TYP 750 1 kg - PROBIO (BIO;3.00;szt;7,27;21,81;5,00;7,63;22,90
FS 5189/W/2026;22479;5902650273849;MĄKA RYŻOWA PEŁNOZIARNISTA BEZGL BIO 4 kg - HORECA;1.00;szt;38,25;38,25;5,00;40,16;40,16
FS 5189/W/2026;17972;4015637843018;MELASA Z BURAKA CUKROWEGO DEMETER BIO 450 g - BAUC;2.00;szt;12,07;24,14;8,00;13,04;26,07
FS 5189/W/2026;31943;4015637015224;MIESZANKA DO WYPIEKU BUŁEK OWSIANYCH BEZGLUTENOWA;2.00;szt;11,01;22,02;5,00;11,56;23,12
FS 5189/W/2026;40472;5901866005510;MINI BISZKOPTY BEZ DODATKU CUKRÓW BEZGLUTENOWE 85;7.00;szt;6,04;42,28;5,00;6,34;44,39
