NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 2707/W/2026;1998;4016249003531;CHAŁWA MIODOWA BIO 75 g - ALLOS;2.00;szt;8,42;16,84;23,00;10,36;20,71
FS 2707/W/2026;10151;5903900368285;CHIPSY BANANOWE SŁODZONE BIO 350 g - BIO PLANET;2.00;szt;9,38;18,76;5,00;9,85;19,70
FS 2707/W/2026;45615;8716788002458;CHIPSY Z SOCZEWICY PAPRYKOWE BEZGLUTENOWE BIO 75;1.00;szt;2,83;2,83;5,00;2,97;2,97
FS 2707/W/2026;34928;7640161879980;CHRUPKI RYŻ - SOCZEWICA BEZ DODATKU CUKRÓW BEZGLU;5.00;szt;3,70;18,50;5,00;3,89;19,43
FS 2707/W/2026;16700;3760092217959;CIASTKA Z MIGDAŁAMI BEZGLUTENOWE BIO 180 g - NATE;2.00;szt;11,86;23,72;5,00;12,45;24,91
FS 2707/W/2026;5556;4012346154305;CYNAMON CEJLOŃSKI LASKA BIO (6 sztuk) - LEBENSBAUM;2.00;szt;8,71;17,42;8,00;9,41;18,81
FS 2707/W/2026;26278;5902367406110;CZARNUSZKA 150 g - NATURAVENA;8.00;szt;5,31;42,48;8,00;5,73;45,88
FS 2707/W/2026;47403;4044889005295;CZEKOLADA MLECZNA BIO 80 g - VIVANI;3.00;szt;8,63;25,89;23,00;10,61;31,84
FS 2707/W/2026;243;5902983785637;DAKTYLE SPROSZKOWANE BIO 300 g - BIO PLANET;2.00;szt;11,96;23,92;5,00;12,56;25,12
FS 2707/W/2026;20397;8699367125536;FARBA DO WŁOSÓW JASNY BRĄZ 5.00 - BIOMAGIC;2.00;szt;16,45;32,90;23,00;20,23;40,47
FS 2707/W/2026;20409;8699367125604;FARBA DO WŁOSÓW JASNY ZŁOTY BRĄZ 5.03 - BIOMAGIC;2.00;szt;16,45;32,90;23,00;20,23;40,47
FS 2707/W/2026;46560;4006040178163;FASOLA MUNG OBRANA POŁÓWKI NA DAL BIO 500 g - RAP;2.00;szt;13,47;26,94;5,00;14,14;28,29
FS 2707/W/2026;10137;5903900366311;FRYTKI JABŁKOWE BEZGLUTENOWE BIO 300 g - BIO PLANE;1.00;szt;20,25;20,25;5,00;21,26;21,26
FS 2707/W/2026;23038;4000915103410;GNOCCHI ŚWIEŻE BIO 400 g - BIO-VERDE;2.00;szt;11,26;22,52;5,00;11,82;23,65
FS 2707/W/2026;10083;5902175866076;GROSZEK ZIELONY W ZALEWIE BIO350g(230g)(SŁOIKBIOPL;3.00;szt;5,85;17,55;5,00;6,14;18,43
FS 2707/W/2026;30985;4012824405622;HERBATKA AJURWEDYJSKA TULSI RELAX BIO (17 x 2 g);2.00;szt;8,63;17,26;8,00;9,32;18,64
FS 2707/W/2026;4262;8595178205989;HERBATKA DLA DZIECI - OWOCOWA BIO (20 x 2 g) 40 g;4.00;szt;5,10;20,40;8,00;5,51;22,03
FS 2707/W/2026;7865;5903453005415;HERBATNIKI OKRĄGŁE BIO 100 g - BIO ANIA;6.00;szt;3,78;22,68;5,00;3,97;23,81
FS 2707/W/2026;5448;8714685902208;HUMMUS Z KOLENDRĄ BEZGLUTENOWY BIO 170 g - FLORENT;2.00;szt;10,75;21,50;5,00;11,29;22,58
FS 2707/W/2026;15517;5902650274587;JABŁKA NA SOK ŚWIEŻE BIO (POLSKA) (około 1,00 kg);1.00;szt;5,06;5,06;5,00;5,31;5,31
FS 2707/W/2026;11972;5903900368650;JABŁKA ŚWIEŻE BIO (GALA - POLSKA) (około 1,00 kg);1.00;szt;6,84;6,84;5,00;7,18;7,18
FS 2707/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);21.00;szt;4,68;98,28;5,00;4,91;103,19
FS 2707/W/2026;327;5902175869954;KAKAO SUROWE SPROSZKOWANE 150 g - BP;1.00;szt;19,05;19,05;23,00;23,43;23,43
FS 2707/W/2026;6134;5907814662392;KALAFIOR ŚWIEŻY BIO (około 0,70 kg);1.00;szt;6,10;6,10;5,00;6,41;6,41
FS 2707/W/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);10.00;szt;3,94;39,40;5,00;4,14;41,37
FS 2707/W/2026;4653;5902605415287;KASZA GRYCZANA NIEPALONA BEZG. BIO 5 kg - HORECA;1.00;szt;35,70;35,70;5,00;37,49;37,49
FS 2707/W/2026;366;5902605412019;KASZA GRYCZANA PALONA BIO 1 kg - BIO PLANET;2.00;szt;9,38;18,76;5,00;9,85;19,70
FS 2707/W/2026;8402;5907738152504;KASZA JAGLANA BIO (POLSKA) 1 kg - BIO RAJ;2.00;szt;8,33;16,66;5,00;8,75;17,49
FS 2707/W/2026;33361;5902367401122;KASZA MANNA BIO 1 kg - BIO PLANET;2.00;szt;8,63;17,26;5,00;9,06;18,12
FS 2707/W/2026;46639;5903853400223;KASZKA KUKURYDZIANA BEZ DODATKU CUKRÓW BIO 500 g;3.00;szt;5,78;17,34;5,00;6,07;18,21
FS 2707/W/2026;47642;7640104952534;KASZKA ORKISZOWA PEŁNOZIARNISTA BEZ DODATKU CUKRÓ;2.00;szt;8,93;17,86;5,00;9,38;18,75
FS 2707/W/2026;25604;7640104951292;KASZKA OWSIANA PEŁNOZIARNISTA BEZ DODATKU CUKRÓW P;2.00;szt;9,18;18,36;5,00;9,64;19,28
FS 2707/W/2026;43188;5905996906891;KOMBUCHA POZIOMKOWA BIO 750 ml - DELIKATNA;1.00;szt;18,83;18,83;5,00;19,77;19,77
FS 2707/W/2026;16408;5907739367204;KOMBUCHA TRUSKAWKOWA BIO 500 ml - DELIKATNA;2.00;szt;10,65;21,30;5,00;11,18;22,37
FS 2707/W/2026;40543;5902425050576;KREM Z PRAŻONYCH ORZECHÓW NERKOWCA BIO 250 g - BP;1.00;szt;15,23;15,23;5,00;15,99;15,99
FS 2707/W/2026;42448;5903794180130;KUBEK MIEDZIANY DIAMOND Z POKRYWKĄ 350 ml - SATTVA;1.00;szt;30,39;30,39;23,00;37,38;37,38
FS 2707/W/2026;10086;5902175866083;KUKURYDZA SŁODKA W ZALEWIE BIO340 g(230g)(SŁOIBIOP;3.00;szt;5,85;17,55;5,00;6,14;18,43
FS 2707/W/2026;19084;5903900361828;KULKI KAKAOWE BIO 500 g - BIOMINKI;2.00;szt;12,58;25,16;5,00;13,21;26,42
FS 2707/W/2026;46854;5904538036737;KURKUMA BIO 20 g - DARY NATURY;6.00;szt;2,64;15,84;8,00;2,85;17,11
FS 2707/W/2026;43040;5060691233519;MAKARON (KONJAC) PENNE BEZGLUTENOWY BIO 270 g (200;5.00;szt;3,74;18,70;5,00;3,93;19,64
FS 2707/W/2026;30967;5060691233465;MAKARON (KONJAC) W KSZTAŁCIE RYŻU BEZG;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 2707/W/2026;13862;4018722343158;MAKARON (ORKISZOWY) ŚWIDERKI BIO 500 g - ALB-GOLD;3.00;szt;7,23;21,69;5,00;7,59;22,77
FS 2707/W/2026;45220;5901902008659;MAKARON (RYŻOWY) MUSZELKI BIO 250 g - BARTOLINI;3.00;szt;5,53;16,59;5,00;5,81;17,42
FS 2707/W/2026;44930;8009004118638;MAKARON (SEMOLINOWY) CONCHIGLIE BIO 500 g - ALCE;3.00;szt;5,74;17,22;5,00;6,03;18,08
FS 2707/W/2026;19383;8050534145793;MAKARON (Z SOCZEWICY I GROSZKU) FARMA BIO;3.00;szt;7,40;22,20;5,00;7,77;23,31
FS 2707/W/2026;11101;8588007030111;MAKARON (Z ZIELONEJ SOI I QUINOA) FETT MAXSPORT;2.00;szt;11,56;23,12;5,00;12,14;24,28
FS 2707/W/2026;34575;8906044670013;MANGO KESAR PULPA 850 g - SATTVA;2.00;szt;10,88;21,76;5,00;11,42;22,85
FS 2707/W/2026;34405;5906750252636;MANGO SUSZONE BIO 150 g - NATURAVENA;3.00;szt;12,96;38,88;5,00;13,61;40,82
FS 2707/W/2026;10095;5902175866090;MARCHEWKA W ZALEWIE BIO 340g(215g)(SŁOIK)- BIOPLAN;3.00;szt;4,95;14,85;5,00;5,20;15,59
FS 2707/W/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 2707/W/2026;373;5902605412026;MĄKA KASZTANOWA BEZGLUTENOWA BIO 400 g -BIO PLANET;2.00;szt;12,75;25,50;5,00;13,39;26,78
FS 2707/W/2026;12049;8595582418333;MĄKA KUKURYDZIANA BEZGLUTENOWA BIO 450 g  HARMONIE;4.00;szt;4,17;16,68;5,00;4,38;17,51
FS 2707/W/2026;41959;5902425050675;MĄKA ORKISZOWA JASNA TYP 550 BIO 1 kg - BIO PLANET;2.00;szt;11,21;22,42;5,00;11,77;23,54
FS 2707/W/2026;25105;5901785342536;MĄKA PSZENNA JASNA TYP 550 BIO 1 kg - BIO LIFE (MĄ;3.00;szt;7,74;23,22;5,00;8,13;24,38
FS 2707/W/2026;34932;7640161877351;MUS SILNA PAPUGA (GRUSZKA - JABŁKO - SZPINAK) BEZ;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 2707/W/2026;32771;7640161877061;MUS WARZYWNY KRÓLIK (MARCHEW - SŁODKI ZIEMNIAK - G;5.00;szt;3,87;19,35;5,00;4,06;20,32
FS 2707/W/2026;9405;3700479109576;MYDŁO MARSYLSKIE W KOSTCE OLIWKOWE ECO 230 g - ALE;1.00;szt;17,77;17,77;23,00;21,86;21,86
FS 2707/W/2026;10631;4038375025287;NAPÓJ JAGLANY BEZ DODATKU CUKRÓW BEZGL 1L - NATUMI;2.00;szt;8,46;16,92;5,00;8,88;17,77
FS 2707/W/2026;47641;7640230492867;NAPÓJ OWSIANY BANAN - KAKAO BEZ DODATKU CUKRÓW BE;10.00;szt.;3,70;37,00;23,00;4,55;45,51
FS 2707/W/2026;25667;8019428000327;NAPÓJ OWSIANY BEZ DODATKU CUKRÓW BIO 500 ml - THE;5.00;szt;4,04;20,20;5,00;4,24;21,21
FS 2707/W/2026;23045;9020200031315;NAPÓJ RYŻ Z ALG MOR WAPŃ B/DOD CUKR B/G BIO 1L-NAT;3.00;szt;6,63;19,89;5,00;6,96;20,88
FS 2707/W/2026;4639;4038375025102;NAPÓJ RYŻOWO - WANILIOWY BEZ DODATKU CUKRÓW BEZGLU;3.00;szt;6,76;20,28;5,00;7,10;21,29
FS 2707/W/2026;25683;8019428004080;NAPÓJ RYŻOWO KOKOSOWY BEZGLUTENOWY BIO 250 ml - T;6.00;szt;2,93;17,58;5,00;3,08;18,46
FS 2707/W/2026;46915;4019555707056;ODPLAMIACZ W PROSZKU ECO 240 g - ALMAWIN;2.00;szt;13,01;26,02;23,00;16,00;32,00
FS 2707/W/2026;41363;5906293639017;OLEJEK ETERYCZNY BERGAMOTKA 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 2707/W/2026;41364;5906293639505;OLEJEK ETERYCZNY MIX NA BÓL GŁOWY 10 ml - YOUR CAN;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 2707/W/2026;42965;8011845003097;OLIWA Z OLIWEK EXTRA VIRGIN BIO 500 ml - LEVANTE;1.00;szt;18,79;18,79;5,00;19,73;19,73
FS 2707/W/2026;9043;4012346153605;OREGANO BIO 15 g - LEBENSBAUM;3.00;szt;5,65;16,95;5,00;5,93;17,80
FS 2707/W/2026;6077;5998858706562;PALUSZKI LEKKO SOLONE BEZGLUTENOWE BIO 45 g - BIOP;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 2707/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 2707/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 2707/W/2026;8507;5907738150333;PESTKI DYNI CIEMNOZIELONE BIO(POLSKA)300 g-BIO RAJ;2.00;szt;10,46;20,92;5,00;10,98;21,97
FS 2707/W/2026;22996;5902650275652;PESTKI DYNI JASNE BIO 150 g - BIO PLANET;4.00;szt;5,03;20,12;5,00;5,28;21,13
FS 2707/W/2026;15110;8000130480705;PIADINA TRADYCYJNA BIO (3 szt.) 300 g - ACQUAFA;15.00;szt;7,06;105,90;5,00;7,41;111,20
FS 2707/W/2026;45443;3383482306509;PIANKA ODWAPNIAJĄCA MALINOWA W SPRAYU ECO 750 ml -;2.00;szt;12,92;25,84;23,00;15,89;31,78
FS 2707/W/2026;46398;5908231224033;PIEROGI Z KURCZAKIEM BEZGLUTENOWE 280 g - BEZGLUT;3.00;szt;20,49;61,47;5,00;21,51;64,54
FS 2707/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;2.00;szt;14,20;28,40;5,00;14,91;29,82
FS 2707/W/2026;31127;5907518375314;PIEROGI Z ZIEMNIAKAMI I OLIWĄ TRUFLOWĄ 275 g - MA;2.00;szt;12,71;25,42;5,00;13,35;26,69
FS 2707/W/2026;394;5902983785651;PŁATKI KUKURYDZIANE JASNE BEZ DO BIO 250 g - BIO P;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 2707/W/2026;16041;5907738152641;PŁATKI KUKURYDZIANO-KAKAOWE BIO 300 g - BIOMINKI;3.00;szt;8,50;25,50;5,00;8,93;26,78
FS 2707/W/2026;10172;5902983789499;PŁATKI MIGDAŁOWE BIO 300 g - BIO PLANET;1.00;szt;19,50;19,50;5,00;20,48;20,48
FS 2707/W/2026;398;5902605416802;PŁATKI OWSIANE BIO 1 kg - BIO PLANET;4.00;szt;7,35;29,40;5,00;7,72;30,87
FS 2707/W/2026;13406;5902488065456;POMIDORY CHERRY NA GAŁĄZCE ŚWIEŻE BIO (około 0,40;1.00;szt;8,58;8,58;5,00;9,01;9,01
FS 2707/W/2026;5802;4019555100154;PROSZEK DO PRANIA KOLOR ECO 1,375 kg - KLAR;2.00;szt;27,20;54,40;23,00;33,46;66,91
FS 2707/W/2026;45246;4019555321023;PROSZEK DO PRANIA UNIWERSALNY ECO 2 kg - ALMAWIN;1.00;szt;45,90;45,90;23,00;56,46;56,46
FS 2707/W/2026;46404;5904538036706;PRZYPRAWA PROWANSALSKA BIO 10 g - DARY NATURY;6.00;szt;2,64;15,84;8,00;2,85;17,11
FS 2707/W/2026;9570;4016512061107;PRZYPRAWA ZIOŁOWA W PŁYNIE BIO 107 g - ERNTESEGEN;2.00;szt;9,27;18,54;8,00;10,01;20,02
FS 2707/W/2026;9961;5902983785606;RODZYNKI SUŁTANKI BEZGLUTE. BIO 150 g - BIOMINKI;6.00;szt;5,95;35,70;5,00;6,25;37,49
FS 2707/W/2026;35400;5906750252650;RYŻ BASMATI BIAŁY BEZGLUTENOWY BIO 500g-NATURAVEN;6.00;szt;8,42;50,52;5,00;8,84;53,05
FS 2707/W/2026;2746;5907814662002;RYŻ BRĄZOWY DŁUG. BEZGL. BIO 500 g - BIO PLANET;3.00;szt;4,13;12,39;5,00;4,34;13,01
FS 2707/W/2026;347;5902983780052;RYŻ JAŚMINOWY BIAŁY BEZGL. BIO 1 kg - BIO PLANET;2.00;szt;11,55;23,10;5,00;12,13;24,26
FS 2707/W/2026;5724;8412439285002;SARDYNKI W BIO OLIWIE Z OLIWEK EXTRA 120g PANDOMAR;2.00;szt;9,27;18,54;5,00;9,73;19,47
FS 2707/W/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);5.00;szt;5,79;28,95;5,00;6,08;30,40
FS 2707/W/2026;30002;5908234462753;SEZAMKI SŁODZONE MALTITOLEM I KSYLITOLEM 27 g - S;12.00;szt;1,40;16,80;23,00;1,72;20,66
FS 2707/W/2026;28042;5906205501647;SMOOTHIE JABŁKO - MANGO - BANAN - DYNIA - BAOBAB;4.00;szt;3,57;14,28;5,00;3,75;14,99
FS 2707/W/2026;23020;4006040063339;SOJA EDAMAME W ZALEWIE BIO 200 g (130 g) (PUSZKA);3.00;szt;7,10;21,30;5,00;7,46;22,37
FS 2707/W/2026;26360;5902367402594;SOK Z ŻURAWINY 100 % 250 ml - NATURAVENA;6.00;szt;4,34;26,04;5,00;4,56;27,34
FS 2707/W/2026;26499;5906750252247;TOFU Z KONOPI 250 g - NATURAVENA;4.00;szt;9,82;39,28;8,00;10,61;42,42
FS 2707/W/2026;18282;8032738361216;WKŁADKI HIGIENICZNE ECO 35 szt. - VIVICOT;2.00;szt;11,22;22,44;5,00;11,78;23,56
