NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
KFS 47048/W/2025;31786;5906395043033;OGÓRKI KISZONE BIO 1000 g - CHARSZNICKIE POLA NAT;-3.00;szt;10,29;-30,87;5,00;10,80;-32,41
KFS 47048/W/2025;31123;5907518375345;PIEROGI Z SEREM I ZIEMNIAKAMI BEZGLUTENOWE 275 g;-1.00;szt;15,05;-15,05;5,00;15,80;-15,81
KFS 47048/W/2025;31092;5908212240267;PIEROGI Z ZIEMNIAKAMI I BOCZNIAKIEM 275 g - MAMA;-1.00;szt;17,68;-17,68;5,00;18,56;-18,57
