NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 39870/W/01/2026;18721;4270000598227;CHIPSY Z MANIOKU SOLONE BEZGLUTENOWE BIO 60 g - E;8.00;szt;7,40;59,20;5,00;7,77;62,16
ZK 39870/W/01/2026;45615;8716788002458;CHIPSY Z SOCZEWICY PAPRYKOWE BEZGLUTENOWE BIO 75;1.00;szt;2,83;2,83;5,00;2,97;2,97
ZK 39870/W/01/2026;30937;5900028007751;CHRUPKI KUKURYDZIANE KWIATKI BIO 80 g - GRANEX;4.00;szt;5,14;20,56;5,00;5,40;21,59
ZK 39870/W/01/2026;32155;5907652545543;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU POMIDORA Z B;5.00;szt;3,78;18,90;5,00;3,97;19,85
ZK 39870/W/01/2026;40541;5904730218139;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU SŁODKIEJ PAPR;5.00;szt;3,48;17,40;5,00;3,65;18,27
ZK 39870/W/01/2026;47107;5904730218627;CHRUPKI PIRAMIDKI PROTEINOWE O SMAKU SWEET THAI B;4.00;szt.;3,78;15,12;5,00;3,97;15,88
ZK 39870/W/01/2026;44688;5904730218184;CHRUPKI PIRAMIDKI PROTEINOWE Z SOLĄ HIMALAJSKĄ 60;6.00;szt;3,48;20,88;5,00;3,65;21,92
ZK 39870/W/01/2026;680;4012346154206;CYNAMON CEJLOŃSKI MIELONY BIO 50 g - LEBENSBAUM;3.00;szt;8,16;24,48;8,00;8,81;26,44
ZK 39870/W/01/2026;28948;5900038003385;FRUPP OWOCE LIOFILIZOWANE MALINA BEZGLUTENOWE 15 g;3.00;szt;6,20;18,60;5,00;6,51;19,53
ZK 39870/W/01/2026;30042;5021991944512;HERBATKA RUMIANKOWA O SMAKU BRZOSKWINIOWYM BIO (2;2.00;szt;8,37;16,74;8,00;9,04;18,08
ZK 39870/W/01/2026;681;4012346128702;KARDAMON MIELONY BIO 10 g - LEBENSBAUM;4.00;szt;5,02;20,08;8,00;5,42;21,69
ZK 39870/W/01/2026;42120;4260752951197;LUNCHPOT ZE STALI NIERDZEWNEJ DWUCZĘŚCIOWY KREMOW;1.00;szt;63,75;63,75;23,00;78,41;78,41
ZK 39870/W/01/2026;8028;4018722100133;MAKARON (ORKISZOWY JAJECZNY) NITKI BIO 25 ALB GOLD;3.00;szt;5,70;17,10;5,00;5,99;17,96
ZK 39870/W/01/2026;24968;4018722344681;MAKARON (ORKISZOWY) SPAGHETTI BIO 500 g - ALB-GOL;2.00;szt;8,54;17,08;5,00;8,97;17,93
ZK 39870/W/01/2026;31100;5901902002060;MAKARON (SEMOLINOWY Z SUSZONYMI WARZYWAMI) DLA DZI;4.00;szt;4,16;16,64;5,00;4,37;17,47
ZK 39870/W/01/2026;2777;8009004110021;MAKARON (SEMOLINOWY) PENNE BIO 500 g - ALCE NERO;3.00;szt;5,95;17,85;5,00;6,25;18,74
ZK 39870/W/01/2026;5330;5903453003602;MUFFINKI BABUNI KAKAOWE BIO 200 g - BIO ANIA;12.00;szt;11,14;133,68;5,00;11,70;140,36
ZK 39870/W/01/2026;41381;5906293639086;OLEJEK ETERYCZNY MANDARYNKA 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
ZK 39870/W/01/2026;46280;5906849682276;OLEJEK ETERYCZNY MIX CZAKRA SPLOTU SŁONECZNEGO MA;3.00;szt;9,14;27,42;23,00;11,24;33,73
ZK 39870/W/01/2026;41386;5906293639468;OLEJEK ETERYCZNY MIX NA RELAKS 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
ZK 39870/W/01/2026;41387;5906293639444;OLEJEK ETERYCZNY ROZMARYN 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
ZK 39870/W/01/2026;6077;5998858706562;PALUSZKI LEKKO SOLONE BEZGLUTENOWE BIO 45 g - BIOP;7.00;szt;3,27;22,89;5,00;3,43;24,03
ZK 39870/W/01/2026;5086;8586011381502;PALUSZKI PEŁNOZIARNISTE Z SEZAMEM BIO 150 g - ENVO;3.00;szt;6,16;18,48;5,00;6,47;19,40
ZK 39870/W/01/2026;30050;3800500324197;PASTA DO ZĘBÓW MORNING FRESH 75 ml - NORDICS;3.00;szt;7,31;21,93;23,00;8,99;26,97
ZK 39870/W/01/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;7.00;szt;5,86;41,02;23,00;7,21;50,45
ZK 39870/W/01/2026;5057;4012346153803;PIEPRZ CZARNY ZIARNISTY DEMETER BIO 50 g - LEBENSB;2.00;szt;9,31;18,62;8,00;10,05;20,11
ZK 39870/W/01/2026;45769;8721082004312;POPCORN O SMAKU SŁODKO - SŁONYM BEZGLUTENOWY BIO;4.00;szt;5,70;22,80;5,00;5,99;23,94
ZK 39870/W/01/2026;13670;5904730218894;POPCORN Z NIEBIESKIEJ KUKURYDZY Z SHEA I SOLĄ DO P;4.00;szt;4,50;18,00;5,00;4,73;18,90
ZK 39870/W/01/2026;5804;4019555100307;SÓL DO ZMYWAREK ECO 2 kg - KLAR;2.00;szt;9,94;19,88;23,00;12,23;24,45
ZK 39870/W/01/2026;19092;5903453003633;WAFLE DOMOWE NATURALNE BEZ DODATKU CUKRÓW BIO 19;5.00;szt;8,33;41,65;5,00;8,75;43,73
