NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 39869/W/01/2026;17224;4744481012034;BULION DROBIOWY AZJATYCKI W PŁYNIE BEZGLUTENOWY BI;2.00;szt;8,24;16,48;5,00;8,65;17,30
ZK 39869/W/01/2026;17222;4744481012003;BULION WOŁOWY W PŁYNIE BEZGLUTENOWY BIO 350 ml -;2.00;szt;8,24;16,48;5,00;8,65;17,30
ZK 39869/W/01/2026;6560;5902650272804;BURAK CZERWONY ŚWIEŻY BIO (POLSKA) (około 1,00 kg);4.00;szt;3,61;14,44;5,00;3,79;15,16
ZK 39869/W/01/2026;1930;5903900368681;CYTRYNY ŚWIEŻE BIO (około 1,00 kg);1.00;szt;10,62;10,62;5,00;11,15;11,15
ZK 39869/W/01/2026;11972;5903900368650;JABŁKA ŚWIEŻE BIO (GALA - POLSKA) (około 1,00 kg);1.00;szt;6,84;6,84;5,00;7,18;7,18
ZK 39869/W/01/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);14.00;szt;5,08;71,12;5,00;5,33;74,68
ZK 39869/W/01/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
ZK 39869/W/01/2026;3496;5902605414990;MIX SAŁAT ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;4,68;9,36;5,00;4,91;9,83
ZK 39869/W/01/2026;32885;4000915105520;POMIDORY SUSZONE Z BAZYLIĄ BIO 80 g - BIO-VERDE;2.00;szt;7,65;15,30;5,00;8,03;16,07
ZK 39869/W/01/2026;9229;5902983781684;ROSZPONKA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);1.00;szt;5,33;5,33;5,00;5,60;5,60
ZK 39869/W/01/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);5.00;szt;5,79;28,95;5,00;6,08;30,40
ZK 39869/W/01/2026;3513;5902605410589;SZPINAK BABY ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;5,09;10,18;5,00;5,34;10,69
ZK 39869/W/01/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;24.00;szt;4,29;102,96;5,00;4,50;108,11
