
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
07953;7,62;8,00;(S)FS-26/02/1884;1987;8428532192529;Napój owsiany bezglutenowy BIO 1 l;12.000000;szt.;5,00;91,44;96,01
12744;9,50;9,98;(S)FS-26/02/1884;6751;7330933176941;Ekologiczne wkladki higieniczne, Large, 28 szt;1.000000;szt.;5,00;9,50;9,98
12395;14,38;17,69;(S)FS-26/02/1884;6397;4019886000772;Mydło do podłóg drewnianych o zapachu drzewa sandałowego BIO 1 l;1.000000;szt.;23,00;14,38;17,69
10272;4,50;4,86;(S)FS-26/02/1884;3990;5908249977532;Tofu wędzone BIO 180 g;2.000000;szt.;8,00;9,00;9,72
12377;3,99;4,91;(S)FS-26/02/1884;6379;3265660395003;Płatki kosmetyczne, owalne 40szt BIO;3.000000;szt.;23,00;11,97;14,72
06979;1,90;2,00;(S)FS-26/02/1884;1429;5908249976023;Kiwi BIO IMPORT 1 szt #;10.000000;szt.;5,00;19,00;19,95
12562;22,90;24,05;(S)FS-26/02/1884;6564;5710087113108;Kauczukowy smoczek anatomiczny gwiazdy/księżyc 0-3 miesięcy;1.000000;szt.;5,00;22,90;24,05
11963;4,39;4,74;(S)FS-26/02/1884;5941;8586017254794;Tofu marynowane w sosie sojowym 180g;1.000000;szt.;8,00;4,39;4,74
12375;3,67;4,51;(S)FS-26/02/1884;6377;3265660391173;Płatki kosmetyczne, okrągłe 80szt BIO;3.000000;szt.;23,00;11,01;13,54
06250;3,04;3,19;(S)FS-26/02/1884;1105;5908249972209;Płatki owsiane drobne BIO 300 g;6.000000;szt.;5,00;18,24;19,15
11510;4,89;5,13;(S)FS-26/02/1884;5421;5908249979499;Płatki kukurydziane bez dodatku cukru BEZGL. BIO 250 g;2.000000;szt.;5,00;9,78;10,27
12103;5,39;5,66;(S)FS-26/02/1884;6099;8007780501194;Piadina pszenna pełnoziarnista BIO 225 g (3 szt);4.000000;szt.;5,00;21,56;22,64
11438;4,38;4,60;(S)FS-26/02/1884;5343;5900900003376;Żywy zakwas z buraków ćwikłowych bezglutenowy BIO 320;16.000000;szt.;5,00;70,08;73,58
06719;6,19;6,50;(S)FS-26/02/1884;1262;5908249972858;Żurek tradycyjny zakwas 500 ml;1.000000;szt.;5,00;6,19;6,50
12470;12,48;15,35;(S)FS-26/02/1884;6472;6430034679554;Płyn do prania uniwersalny sensitiv 1.5 l;2.000000;szt.;23,00;24,96;30,70
12414;10,89;13,39;(S)FS-26/02/1884;6416;4019886016100;Płyn do płukania tkanin magnolia BIO 750 ml;3.000000;szt.;23,00;32,67;40,18
10543;5,85;6,32;(S)FS-26/02/1884;4294;5907637903498;Wegańskie salami 100 g;2.000000;szt.;8,00;11,70;12,64
12385;7,67;9,43;(S)FS-26/02/1884;6387;4019886023566;Płyn do zmywania naczyń sensitive z aloesem BIO 500 ml;2.000000;szt.;23,00;15,34;18,87
11026;3,93;4,13;(S)FS-26/02/1884;4873;5906205501555;Sok pomarańczowy tłoczony 250 ml;12.000000;szt.;5,00;47,16;49,52
04495;6,60;6,93;(S)FS-26/02/1884;345;5908249970328;Soczewica czerwona BIO 500 g;1.000000;szt.;5,00;6,60;6,93
09640;10,67;11,52;(S)FS-26/02/1884;3234;5907637903283;Wegańskie kabanosy klasyczne 160 g;3.000000;szt.;8,00;32,01;34,57
11836;6,91;7,26;(S)FS-26/02/1884;5791;8057094840724;Popcorn niebieski z solą do mikrofalówki bezglutenowy BIO 3 x 90 g;4.000000;szt.;5,00;27,64;29,02
12410;21,78;26,79;(S)FS-26/02/1884;6412;4019886015509;Płyn do prania tkanin sportowych i membranowych BIO 750 ml;3.000000;szt.;23,00;65,34;80,37
11732;6,62;6,95;(S)FS-26/02/1884;5668;5904261538065;Zakwas z buraków kiszonych BIO 500 ml;10.000000;szt.;5,00;66,20;69,51
12785;22,97;28,25;(S)FS-26/02/1884;6797;4024967013831;Wino bezalkoholowe Rose BIO 750 ml;12.000000;szt.;23,00;275,64;339,04
12468;12,40;15,25;(S)FS-26/02/1884;6470;4740060015571;Płyn do prania color all-care 1.65 l;1.000000;szt.;23,00;12,40;15,25
12102;5,96;6,26;(S)FS-26/02/1884;6098;8007780001380;Spody do pizzy orkiszowe BIO 260 g (2 szt);2.000000;szt.;5,00;11,92;12,52
10698;4,99;5,24;(S)FS-26/02/1884;4484;5201704002702;Roślinna alternatywa sera żółtego- plastry 140 g;2.000000;szt.;5,00;9,98;10,48
12387;12,99;15,98;(S)FS-26/02/1884;6389;4019886000208;Płyn do zmywania naczyń cytryna-limonka BIO 1 l;1.000000;szt.;23,00;12,99;15,98
10699;5,29;5,55;(S)FS-26/02/1884;4485;5201704002764;Roślinna alternatywa sera cheddar- plastry 140 g;3.000000;szt.;5,00;15,87;16,66
12470;12,48;15,35;(S)FS-26/02/1884;6472;6430034679554;Płyn do prania uniwersalny sensitiv 1.5 l;3.000000;szt.;23,00;37,44;46,05
11493;10,42;11,25;(S)FS-26/02/1884;5401;5905811977051;Roślinne Burgery Brasato 2x100 g;1.000000;szt.;8,00;10,42;11,25
12385;7,67;9,43;(S)FS-26/02/1884;6387;4019886023566;Płyn do zmywania naczyń sensitive z aloesem BIO 500 ml;1.000000;szt.;23,00;7,67;9,43
12387;12,99;15,98;(S)FS-26/02/1884;6389;4019886000208;Płyn do zmywania naczyń cytryna-limonka BIO 1 l;2.000000;szt.;23,00;25,98;31,96
06215;3,89;4,08;(S)FS-26/02/1884;1072;5908249971950;Kasza jaglana BIO 400 g;1.000000;szt.;5,00;3,89;4,08
06228;5,83;6,12;(S)FS-26/02/1884;1084;5908249971998;Nasiona chia BIO 200 g;2.000000;szt.;5,00;11,66;12,24
11495;7,68;8,29;(S)FS-26/02/1884;5403;5905811977068;Roślinny Tuńczyk 150 g;4.000000;szt.;8,00;30,72;33,18
10810;7,24;7,82;(S)FS-26/02/1884;4619;5908249979130;Ketchup bez dodatku cukru BIO 470 g;1.000000;szt.;8,00;7,24;7,82
11172;7,49;7,86;(S)FS-26/02/1884;5037;5908228980935;Probiotyczny sok bez soli z kiszonego buraka BIO 300 ml;4.000000;szt.;5,00;29,96;31,46
12298;3,82;4,01;(S)FS-26/02/1884;6300;7640230491716;Napój owsiany pełnoziarnisty, bezglutenowy powyżej 12 miesiąca życia /demeter BIO 200 ml;10.000000;szt.;5,00;38,20;40,11
07957;8,53;8,96;(S)FS-26/02/1884;1991;5902706270181;Kasza manna z płaskurki pełnoziarnista BIO 400 g;1.000000;szt.;5,00;8,53;8,96
12155;30,80;32,34;(S)FS-26/02/1884;6155;5903900941297;Oliwa z oliwek extra virgin Premium SPARTA BIO 500ml;1.000000;szt.;5,00;30,80;32,34
09003;6,63;6,96;(S)FS-26/02/1884;2735;5906395043262;Sok z ogórków kiszonych BIO 500 ml;4.000000;szt.;5,00;26,52;27,85
05888;15,52;16,30;(S)FS-26/02/1884;906;5908249971615;Olej słonecznikowy do smażenia BIO 1 l;1.000000;szt.;5,00;15,52;16,30
11436;7,34;7,71;(S)FS-26/02/1884;5340;5906190530066;Jaja przepiórcze 18 szt;3.000000;szt.;5,00;22,02;23,12
05723;4,47;4,69;(S)FS-26/02/1884;820;5908249971264;Bulion drobiowy w kostkach bez oleju palmowego BEZGL. BIO 66 g;5.000000;szt.;5,00;22,35;23,47
04734;12,29;15,12;(S)FS-26/02/1884;437;4013044100120;Aromat pomarańczowy BIO 4x2ml;1.000000;szt.;23,00;12,29;15,12
11448;5,29;5,71;(S)FS-26/02/1884;5354;5904754574839;Bezmięsny Boczek w plastrach 100g;2.000000;szt.;8,00;10,58;11,43
11642;11,20;11,76;(S)FS-26/02/1884;5570;4751019538775;Musli 37% suszonych owoców i nasion bezglutenowe 400 g;10.000000;szt.;5,00;112,00;117,60
12028;8,99;9,44;(S)FS-26/02/1884;6018;5904261538263;Bigos Wegański BIO 500g;1.000000;szt.;5,00;8,99;9,44
10802;3,28;3,44;(S)FS-26/02/1884;4605;8008698015988;Muffin choco- babeczka czekoladowa BEZGL. 65 g;2.000000;szt.;5,00;6,56;6,89
10805;5,39;5,66;(S)FS-26/02/1884;4612;5907713371142;Ciastka z kakao BIO B/C 130 g;6.000000;szt.;5,00;32,34;33,96
05111;6,72;7,06;(S)FS-26/02/1884;549;5908249970953;Mąka orkiszowa typ 1850  BIO 1 kg;1.000000;szt.;5,00;6,72;7,06
12795;9,64;10,12;(S)FS-26/02/1884;6807;7640161872301;Musli junior z owocami od 10 miesiąca życia BIO 250 g;1.000000;szt.;5,00;9,64;10,12
10032;5,93;6,23;(S)FS-26/02/1884;3681;5908249977440;Jaja przepiórcze 18 szt.;8.000000;szt.;5,00;47,44;49,81
05014;4,34;4,56;(S)FS-26/02/1884;514;8007290335050;Makaron mezze penne rigate pełnoz. BIO 500 g;1.000000;szt.;5,00;4,34;4,56
11497;5,19;6,38;(S)FS-26/02/1884;5405;8002516939104;Napój gazowany mandarynkowy BIO 275 ml;1.000000;szt.;23,00;5,19;6,38
11782;5,77;6,06;(S)FS-26/02/1884;5730;5908249979727;Mleko 3,5% tłuszczu BIO 1 l;3.000000;szt.;5,00;17,31;18,18
04490;7,57;7,95;(S)FS-26/02/1884;342;5908249970229;Migdały BIO 120 g;1.000000;szt.;5,00;7,57;7,95
09908;22,43;23,55;(S)FS-26/02/1884;3608;5908249976924;Morele suszone BIO 500 g;2.000000;szt.;5,00;44,86;47,10
07691;5,73;6,02;(S)FS-26/02/1884;1846;5412514933050;Nachosy o smaku śmietankowo-cebulowym BIO 125 g;3.000000;szt.;5,00;17,19;18,05
06224;5,52;5,80;(S)FS-26/02/1884;1080;5908249972063;Mąka ryżowa BIO 500 g;1.000000;szt.;5,00;5,52;5,80
11437;8,01;8,41;(S)FS-26/02/1884;5342;5900900003024;Kapusta kiszona niepasteryzowana BIO 540 ml;5.000000;szt.;5,00;40,05;42,05
04046;3,59;3,77;(S)FS-26/02/1884;235;5908249970205;Otręby owsiane 500 g;10.000000;szt.;5,00;35,90;37,70
09428;6,94;7,29;(S)FS-26/02/1884;3069;8007290574404;Passata pomidorowa BIO 700 g;1.000000;szt.;5,00;6,94;7,29
05224;6,08;6,38;(S)FS-26/02/1884;581;5908249970588;Kukurydza w zalewie BIO 340 g / 230 g;4.000000;szt.;5,00;24,32;25,54
10572;10,47;10,99;(S)FS-26/02/1884;4326;5908228980188;Kapusta kiszona BIO 900 ml;4.000000;szt.;5,00;41,88;43,97
08134;4,89;5,13;(S)FS-26/02/1884;2114;5908249974845;Pieczywo chrupkie kasztanowe BEZGL. BIO 100 g;1.000000;szt.;5,00;4,89;5,13
09225;7,96;8,36;(S)FS-26/02/1884;2915;5908228980331;Kapusta kiszona z marchewką BIO 450 g;1.000000;szt.;5,00;7,96;8,36
04914;4,34;4,56;(S)FS-26/02/1884;498;8007290133793;Makaron farfalle BIO 500 g;2.000000;szt.;5,00;8,68;9,11
09229;10,47;10,99;(S)FS-26/02/1884;2919;5908228980171;Kapusta kiszona z marchewką BIO 800 g;3.000000;szt.;5,00;31,41;32,98
10197;4,34;4,56;(S)FS-26/02/1884;3901;8007290133236;Makaron elicoidali BIO 500 g;3.000000;szt.;5,00;13,02;13,67
08601;6,90;7,25;(S)FS-26/02/1884;2452;8008698022214;Pain Campagnard aux graines- chleb wieloziarnisty BEZGL. 250 g;6.000000;szt.;5,00;41,40;43,47
09840;12,32;12,94;(S)FS-26/02/1884;3427;5904722221000;Kimchi Classic spicy 300 g;1.000000;szt.;5,00;12,32;12,94
11523;4,73;4,97;(S)FS-26/02/1884;5438;5908249979536;Otręby owsiane BIO 500 g EkoWital;2.000000;szt.;5,00;9,46;9,93
09843;26,54;27,87;(S)FS-26/02/1884;3430;5904722221130;Kimchi Classic Mild 900 g;2.000000;szt.;5,00;53,08;55,73
04394;8,68;9,11;(S)FS-26/02/1884;310;8008698002599;Pain Campagnard- chleb wiejski BEZGL. 240 g;4.000000;szt.;5,00;34,72;36,46
09841;26,54;27,87;(S)FS-26/02/1884;3428;5904722221123;Kimchi Classic spicy 900 g;6.000000;szt.;5,00;159,24;167,20
12544;6,83;8,40;(S)FS-26/02/1884;6546;8005892346498;Papier ekologiczny toaletowy econatural, 100% celuloza, 2 warstwy, 4 rolki, 400 listków;6.000000;szt.;23,00;40,98;50,41
11268;2,99;3,14;(S)FS-26/02/1884;5149;5908249979338;Paluszki orkiszowe pełnoziarniste BIO 50 g;1.000000;szt.;5,00;2,99;3,14
11379;12,32;12,94;(S)FS-26/02/1884;5264;5904722221567;Kimchi Spicy rzodkiew 300 g;1.000000;szt.;5,00;12,32;12,94
09844;12,32;12,94;(S)FS-26/02/1884;3431;5904722221017;Kimchi Classic Mild 300 g;1.000000;szt.;5,00;12,32;12,94
11835;6,91;7,26;(S)FS-26/02/1884;5790;8057094840717;Popcorn z solą do mikrofalówki bezglutenowy BIO 3 x 90 g;9.000000;szt.;5,00;62,19;65,30
12466;6,75;8,30;(S)FS-26/02/1884;6468;6430034674702;Uniwersalny koncentrat czyszczący z wodą miętową w sprayu , wegański, certyfikowany ecolabe 500 ml;1.000000;szt.;23,00;6,75;8,30
11341;14,21;14,92;(S)FS-26/02/1884;5226;5905563491010;Kimchi classic JONGGA 520g ( DOYPACK);41.000000;szt.;5,00;582,61;611,74
12102;5,96;6,26;(S)FS-26/02/1884;6098;8007780001380;Spody do pizzy orkiszowe BIO 260 g (2 szt);4.000000;szt.;5,00;23,84;25,03
12326;10,85;11,39;(S)FS-26/02/1884;6328;4260133231184;Śniadaniowe chrupki owsiane pełnoziarniste kakaowe po 12 miesiącu BIO 125 g;9.000000;szt.;5,00;97,65;102,53
07979;16,74;17,58;(S)FS-26/02/1884;2000;5900672302172;Tahini jasna active 100 % sezamu B/C 460 g;1.000000;szt.;5,00;16,74;17,58
11316;2,61;2,74;(S)FS-26/02/1884;5201;5203225004296;Wegański baton z masłem orzechowym w ciemnej czekoladzie 35 g;3.000000;szt.;5,00;7,83;8,22
12070;5,09;6,26;(S)FS-26/02/1884;6065;8588007731612;Żelki kwaśne BEZGL. BIO 80 g BioSaurus;1.000000;szt.;23,00;5,09;6,26
11887;9,83;10,32;(S)FS-26/02/1884;5847;4779039732621;Zupa pikantne curry z kremem kokosowym i grzybami shiitake BIO 400 g;1.000000;szt.;5,00;9,83;10,32
08030;5,47;5,74;(S)FS-26/02/1884;2042;5900900002812;Żurek jaglany - koncentrat BEZG. BIO 320 ml;4.000000;szt.;5,00;21,88;22,97
07307;2,01;2,47;(S)FS-26/02/1884;1601;5907651240081;Woda źródlana średniozmineralizowana gazowana premium 330 ml;12.000000;szt.;23,00;24,12;29,67
10866;6,79;7,13;(S)FS-26/02/1884;4687;5902693122012;Zakwas z Buraków 100% ekologiczny kiszony 0,5 l;1.000000;szt.;5,00;6,79;7,13
06241;7,10;7,46;(S)FS-26/02/1884;1096;5908249972407;Ryż basmati biały BIO 500 g;1.000000;szt.;5,00;7,10;7,46
04732;0,87;1,07;(S)FS-26/02/1884;436;4013044100007;Proszek do pieczenia  BIO 21 g;3.000000;szt.;23,00;2,61;3,21
08962;6,07;6,37;(S)FS-26/02/1884;2703;5908249975873;Przecier jabłkowy BIO 350 g;5.000000;szt.;5,00;30,35;31,87
07126;5,51;5,79;(S)FS-26/02/1884;1510;8015197030015;Pulpa pomidorowa BIO 340 g;3.000000;szt.;5,00;16,53;17,36
10591;4,06;4,26;(S)FS-26/02/1884;4346;8594068262835;Przekąski z mango 100% owoców  BEZGL. 35 g;1.000000;szt.;5,00;4,06;4,26
04403;3,47;3,64;(S)FS-26/02/1884;314;8008698002070;Salinis- precelki BEZGL. 60 g;4.000000;szt.;5,00;13,88;14,57
12798;11,36;12,27;(S)FS-26/02/1884;6810;4030917039301;Sos chili sin carne BEZGL. BIO 330 ml;1.000000;szt.;8,00;11,36;12,27
04813;10,97;11,85;(S)FS-26/02/1884;452;5021554984894;Sos SOJOWY Shoyu BIO 150 ml;1.000000;szt.;8,00;10,97;11,85
12418;10,93;13,44;(S)FS-26/02/1884;6420;4019886000901;Sól regeneracyjna do zmywarki BIO 2 kg;1.000000;szt.;23,00;10,93;13,44
00051;3,84;4,72;(S)FS-26/02/1884;14;5902478000016;Sól niskosodowa (kartonik)  500 g;1.000000;szt.;23,00;3,84;4,72
06247;4,40;4,62;(S)FS-26/02/1884;1102;5908249972254;Słonecznik łuskany BIO 350 g;1.000000;szt.;5,00;4,40;4,62
11371;11,17;11,73;(S)FS-26/02/1884;5256;8008698010778;Sauerteigbrot- chleb na zakwasie BEZGL. 240 g;6.000000;szt.;5,00;67,02;70,37
06249;5,28;5,54;(S)FS-26/02/1884;1104;5908249972438;Soczewica czerwona BIO 400 g;1.000000;szt.;5,00;5,28;5,54
05772;5,92;6,22;(S)FS-26/02/1884;852;5908249971530;Sok z cytryn 100% BIO 250 ml;1.000000;szt.;5,00;5,92;6,22
03256;4,09;4,29;(S)FS-26/02/1884;126;5907752683442;Sok z buraków kiszonych B/C BIO 300 ml;15.000000;szt.;5,00;61,35;64,42
11692;12,13;14,92;(S)FS-26/02/1884;5627;8411066003102;Czekolada gorzka 73% kakao z oliwą z oliwek BIO 100 g;1.000000;szt.;23,00;12,13;14,92
11694;12,06;14,83;(S)FS-26/02/1884;5629;8411066003188;Czekolada gorzka 73% kakao z miętą BIO 100 g;1.000000;szt.;23,00;12,06;14,83
11703;9,09;11,18;(S)FS-26/02/1884;5638;8411066002815;Czekolada mleczna bez dodatku cukru słony karmel ze stewią KETO 100 g;5.000000;szt.;23,00;45,45;55,90
09649;2,98;3,13;(S)FS-26/02/1884;3242;8012462010093;Fasola czerwona kidney w zalewie BIO 400 g/ 240 g;2.000000;szt.;5,00;5,96;6,26
10694;24,29;25,50;(S)FS-26/02/1884;4480;5907222188040;Czarny czosnek pasta BIO 100g;1.000000;szt.;5,00;24,29;25,50
11314;3,80;4,10;(S)FS-26/02/1884;5199;8004203124848;Cukierki o smaku zielonego jabłka ze stewią bez cukru 60 g;1.000000;szt.;8,00;3,80;4,10
11689;11,19;13,76;(S)FS-26/02/1884;5624;8411066002884;Czekolada gorzka 56% kakao z pomarańczą BIO 100 g;2.000000;szt.;23,00;22,38;27,53
11699;3,05;3,75;(S)FS-26/02/1884;5634;8411066002877;Czekolada gorzka 73% kakao BIO 25 g;2.000000;szt.;23,00;6,10;7,50
11701;8,95;11,01;(S)FS-26/02/1884;5636;8411066002723;Czekolada gorzka 72% kakao bez dodatku cukru z pomarańczą ze stewią KETO 100 g;2.000000;szt.;23,00;17,90;22,02
04575;9,09;9,54;(S)FS-26/02/1884;354;8008698004678;Focaccia z rozmarynem BEZGL. 200 g;2.000000;szt.;5,00;18,18;19,09
12252;9,16;9,89;(S)FS-26/02/1884;6254;4250107603475;Guma do żucia dla dzieci - arbuzowa 30szt, 30g;1.000000;szt.;8,00;9,16;9,89
12259;9,16;9,89;(S)FS-26/02/1884;6261;4250107600986;Guma do żucia - żurawinowa 30szt, 30g;1.000000;szt.;8,00;9,16;9,89
06439;1,82;1,91;(S)FS-26/02/1884;1185;5903453006610;Herbatniki mini zoo B/C 50 g;3.000000;szt.;5,00;5,46;5,73
04907;5,93;6,23;(S)FS-26/02/1884;491;5908249970816;Jagody goji suszone BIO 75 g;1.000000;szt.;5,00;5,93;6,23
04893;6,92;7,47;(S)FS-26/02/1884;484;5903453004005;Grunchy orkiszowe 4-płatki BIO 180 g;1.000000;szt.;8,00;6,92;7,47
11332;4,85;5,09;(S)FS-26/02/1884;5217;8007945200054;Grissini z mąki półpełnoziarnistej BIO 120 g;1.000000;szt.;5,00;4,85;5,09
12255;9,16;9,89;(S)FS-26/02/1884;6257;4250107600894;Guma do żucia - mięta kędzierzawa 30szt, 30g;1.000000;szt.;8,00;9,16;9,89
12258;8,69;9,39;(S)FS-26/02/1884;6260;4250107600993;Guma do żucia - zielona herbata 30szt, 30g;1.000000;szt.;8,00;8,69;9,39
12256;8,69;9,39;(S)FS-26/02/1884;6258;4250107600900;Guma do żucia - mięta pieprzowa 30szt, 30g;2.000000;szt.;8,00;17,38;18,77
12113;5,13;5,39;(S)FS-26/02/1884;6109;5908249980228;Bułka tarta BIO 250 g;1.000000;szt.;5,00;5,13;5,39
06022;8,79;9,23;(S)FS-26/02/1884;959;8718781200251;Chipsy o smaku paprykowym BEZGL. B/C BIO 125 g;1.000000;szt.;5,00;8,79;9,23
10901;5,81;6,10;(S)FS-26/02/1884;4725;8588007731865;Chipsy warzywne BEZGL. BIO 85 g;2.000000;szt.;5,00;11,62;12,20
06021;8,78;9,22;(S)FS-26/02/1884;958;8718781200237;Chipsy solone BEZGL. BIO 125 g;1.000000;szt.;5,00;8,78;9,22
11816;6,31;6,63;(S)FS-26/02/1884;5769;8436008300026;Bagietka do zapiekania bezglutenowa 120 g;1.000000;szt.;5,00;6,31;6,63
06612;6,65;6,98;(S)FS-26/02/1884;1233;5901641002246;Borowik suszony BIO 20 g;2.000000;szt.;5,00;13,30;13,97
12015;5,10;6,27;(S)FS-26/02/1884;6002;5907222258811;Bombilla Yellow 500 ml;10.000000;szt.;23,00;51,00;62,73
11137;5,81;6,10;(S)FS-26/02/1884;4999;8588007731919;Chipsy z ciecierzycy o smaku hummusu BEZGL. BIO 85 g;1.000000;szt.;5,00;5,81;6,10
11636;3,57;3,75;(S)FS-26/02/1884;5564;5903453005392;Ciastka kakaowe mini jungle BIO 100g;3.000000;szt.;5,00;10,71;11,25
04380;7,95;8,35;(S)FS-26/02/1884;298;8008698010259;Ciabatta- bułki do zapiekania BEZGL. 200 g;2.000000;szt.;5,00;15,90;16,70
10806;5,59;5,87;(S)FS-26/02/1884;4613;5907713371128;Ciastka z bananem  BIO B/C 130 g;3.000000;szt.;5,00;16,77;17,61
11826;9,69;10,17;(S)FS-26/02/1884;5780;8436008308343;Croissanty do odpiekania bezglutenowe 200 g;5.000000;szt.;5,00;48,45;50,87
10805;5,39;5,66;(S)FS-26/02/1884;4612;5907713371142;Ciastka z kakao BIO B/C 130 g;3.000000;szt.;5,00;16,17;16,98
09291;7,81;8,20;(S)FS-26/02/1884;2961;8008698031056;Chipsy ziemniaczane naturalne BEZGL. 170 g;3.000000;szt.;5,00;23,43;24,60
06024;8,69;9,12;(S)FS-26/02/1884;960;8718781200152;Chipsy z rozmarynem BEZGL. BIO 125 g;5.000000;szt.;5,00;43,45;45,62
04323;5,81;6,10;(S)FS-26/02/1884;280;8588004638112;Chipsy ziemniaczane pieczone paprykowe BEZGL. BIO 85 g;1.000000;szt.;5,00;5,81;6,10
12371;4,83;5,94;(S)FS-26/02/1884;6373;3265660399407;Chusteczki do higieny intymnej 20szt BIO;6.000000;szt.;23,00;28,98;35,65
06718;8,11;8,52;(S)FS-26/02/1884;1261;5908249972841;Chrzan tarty 160 g;6.000000;szt.;5,00;48,66;51,09
11765;4,34;4,56;(S)FS-26/02/1884;5708;8007290133328;Makaron fusilli BIO 500 g;6.000000;szt.;5,00;26,04;27,34
