NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 16794/W/2026;20395;8699367125512;FARBA DO WŁOSÓW CIEMNY BRĄZ 3.00 - BIOMAGIC;3.00;szt;16,45;49,35;23,00;20,23;60,70
FS 16794/W/2026;20394;8699367125505;FARBA DO WŁOSÓW CZARNA 1.00 - BIOMAGIC;2.00;szt;16,45;32,90;23,00;20,23;40,47
FS 16794/W/2026;6836;5907814667786;FASOLKA PINTO BIO 400 g - BIO PLANET;3.00;szt;6,23;18,69;5,00;6,54;19,62
FS 16794/W/2026;3793;4012852204235;FRESH LEMON (LEMONIADA) BIO 330 ml - NOW;4.00;szt;5,27;21,08;23,00;6,48;25,93
FS 16794/W/2026;1900;8437010207815;GAZPACHO (HISZPAŃSKA ZUPA WARZYWNA) BIO 1 L - BIOS;7.00;szt;11,43;80,01;5,00;12,00;84,01
FS 16794/W/2026;23038;4000915233414;GNOCCHI ŚWIEŻE BIO 400 g - BIO-VERDE;2.00;szt;11,26;22,52;5,00;11,82;23,65
FS 16794/W/2026;7703;5902768527933;GORCZYCA BIAŁA BIO 90 g - DARY NATURY;5.00;szt;4,46;22,30;5,00;4,68;23,42
FS 16794/W/2026;18737;700596000612;GUMA DO ŻUCIA Z KSYLITOLEM O SMAKU MIĘTY KĘDZIERZ;4.00;szt;5,61;22,44;8,00;6,06;24,24
FS 16794/W/2026;11972;5903900368650;JABŁKA ŚWIEŻE BIO (GALA - POLSKA) (około 1,00 kg);5.00;szt;6,84;34,20;5,00;7,18;35,91
FS 16794/W/2026;11972;5903900368650;JABŁKA ŚWIEŻE BIO (GALA - POLSKA) (około 1,00 kg);1.00;szt;6,84;6,84;5,00;7,18;7,18
FS 16794/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);13.00;szt;4,80;62,40;5,00;5,04;65,52
FS 16794/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);1.00;szt;4,80;4,80;5,00;5,04;5,04
FS 16794/W/2026;7328;8009004901179;KAKAO W PROSZKU FAIR TRADE BIO 75 g - ALCE NERO;3.00;szt;10,50;31,50;23,00;12,92;38,75
FS 16794/W/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);2.00;szt;4,53;9,06;5,00;4,76;9,51
FS 16794/W/2026;10066;5903900368155;KASZA GRYCZANA NIEPALONA BEZGLUTENOWA BIO 2 kg-BP;1.00;szt;14,63;14,63;5,00;15,36;15,36
FS 16794/W/2026;7317;5907766463023;KIEŁKI RZODKIEWKI ŚWIEŻE BIO (około 50 g);3.00;szt;3,66;10,98;5,00;3,84;11,53
FS 16794/W/2026;7226;5907766463016;KIEŁKI SŁONECZNIKA ŚWIEŻE BIO (około 50 g);6.00;szt;3,66;21,96;5,00;3,84;23,06
FS 16794/W/2026;7226;5907766463016;KIEŁKI SŁONECZNIKA ŚWIEŻE BIO (około 50 g);3.00;szt;3,66;10,98;5,00;3,84;11,53
FS 16794/W/2026;7278;8002885004274;KRĄŻKI KUKURYDZIANE Z OLIWĄ Z OLIWEK EXTRIORENTINI;6.00;szt;3,06;18,36;5,00;3,21;19,28
FS 16794/W/2026;10441;4006040016533;KREM KOKOSOWO - MIGDAŁOWY Z DAKTYLAMI BIO 250 g -;4.00;szt;21,89;87,56;5,00;22,98;91,94
FS 16794/W/2026;45178;4751022365849;KULKI PROTEINOWE MIODOWE BIO 150 g - NORDCRUNCH;3.00;szt;5,31;15,93;5,00;5,58;16,73
FS 16794/W/2026;31860;5902367400644;KUMKWAT ŚWIEŻY BIO (około 0,25 kg);7.00;szt;5,68;39,76;5,00;5,96;41,75
FS 16794/W/2026;30970;5060691233557;MAKARON (KONJAC) UDON BEZGLUTENOWY BIO 270 g (200;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 16794/W/2026;8028;4018722100133;MAKARON (ORKISZOWY JAJECZNY) NITKI BIO 25 ALB GOLD;3.00;szt;6,63;19,89;5,00;6,96;20,88
FS 16794/W/2026;43987;8718976020121;MAKARON (ORZO RAZOWY) BIO 400 g - LA BIO IDEA;3.00;szt;9,05;27,15;5,00;9,50;28,51
FS 16794/W/2026;34854;5901902004699;MAKARON BIO (Z JAJAMI PRZEPIÓRCZYMI) KRAJANKA 250;4.00;szt;4,04;16,16;5,00;4,24;16,97
FS 16794/W/2026;17304;5907814661395;MANGO ŚWIEŻE BIO (około 0,40 kg);2.00;szt;6,81;13,62;5,00;7,15;14,30
FS 16794/W/2026;46619;8809723784363;MASECZKA W PŁACHCIE AQUA SOOTHING CREAM 30 ml - RE;4.00;szt;7,61;30,44;23,00;9,36;37,44
FS 16794/W/2026;46617;8809723783359;MASECZKA W PŁACHCIE EXTREME CREAM 27 ml - REAL BAR;4.00;szt;7,61;30,44;23,00;9,36;37,44
FS 16794/W/2026;43281;5902560390384;MIESZANKA DO WYPIEKU CHLEBA JASNEGO BEZGLUTENOWA;4.00;szt;7,40;29,60;5,00;7,77;31,08
FS 16794/W/2026;43283;5902560390391;MIESZANKA DO WYPIEKU CHLEBA RAZOWEGO BEZGLUTENOWA;4.00;szt;7,69;30,76;5,00;8,07;32,30
FS 16794/W/2026;4727;5907814664068;MIGDAŁY BIO 350 g - BIO PLANET;1.00;szt;20,63;20,63;5,00;21,66;21,66
FS 16794/W/2026;3496;5902605414990;MIX SAŁAT ŚWIEŻY NIEMYTY BIO (około 0,10 kg);1.00;szt;4,18;4,18;5,00;4,39;4,39
FS 16794/W/2026;25664;8019428007449;NAPÓJ MIGDAŁOWY 6 % BEZ CUKRU BEZGLUTENOWY BIO 1 L;2.00;szt;9,95;19,90;5,00;10,45;20,90
FS 16794/W/2026;8646;5902741007780;NASIONA BROKUŁU BIO NA KIEŁKI 30 g - DARY NATURY;3.00;szt;6,38;19,14;5,00;6,70;20,10
FS 16794/W/2026;45453;3383482294820;OCET GOSPODARCZY W SPRAYU ECO 750 ml - BRIOCHIN;2.00;szt;9,95;19,90;23,00;12,24;24,48
FS 16794/W/2026;45453;3383482294820;OCET GOSPODARCZY W SPRAYU ECO 750 ml - BRIOCHIN;2.00;szt;9,95;19,90;23,00;12,24;24,48
FS 16794/W/2026;5974;5907814661470;OGÓREK DŁUGI ŚWIEŻY BIO (około 0,35 kg);1.00;szt;7,12;7,12;5,00;7,48;7,48
FS 16794/W/2026;10100;5902983781615;OGÓRKI KISZONE BIO 820 g (460 g) - BIO PLANET;2.00;szt;9,53;19,06;5,00;10,01;20,01
FS 16794/W/2026;47813;5907709956599;OLEJ Z PESTEK DYNI TŁOCZONY NA ZIMNO BIO 250 ml -;1.00;szt;19,55;19,55;5,00;20,53;20,53
FS 16794/W/2026;41388;5906293639482;OLEJEK ETERYCZNY MIX NA SEN 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 16794/W/2026;2732;5907814661302;ORZECHY BRAZYLIJSKIE BIO 150 g - BIO PLANET;1.00;szt;17,48;17,48;5,00;18,35;18,35
FS 16794/W/2026;2734;5907814661401;ORZECHY LASKOWE BIO 100 g - BIO PLANET;3.00;szt;6,90;20,70;5,00;7,25;21,74
FS 16794/W/2026;31704;5908445471193;ORZECHY WŁOSKIE BIO 300 g - THE PLANET;2.00;szt;15,75;31,50;5,00;16,54;33,08
FS 16794/W/2026;34768;8595582428196;OTRĘBY GRYCZANE BEZGLUTENOWE BIO 500 g - PROBIO;3.00;szt;5,87;17,61;5,00;6,16;18,49
FS 16794/W/2026;16192;5907738156359;PAPRYKA OSTRA ŚWIEŻA BIO (około 0,10 kg);3.00;szt;4,68;14,04;5,00;4,91;14,74
FS 16794/W/2026;30050;3800500324197;PASTA DO ZĘBÓW MORNING FRESH 75 ml - NORDICS;3.00;szt;7,31;21,93;23,00;8,99;26,97
FS 16794/W/2026;45932;3800501908693;PASTA DO ZĘBÓW REMINERALIZUJĄCA COMPLETE PRO Z PŁ;3.00;szt;7,35;22,05;23,00;9,04;27,12
FS 16794/W/2026;45777;3800501908594;PASTA DO ZĘBÓW REMINERALIZUJĄCA SUPER WHITE Z PŁY;3.00;szt;7,35;22,05;23,00;9,04;27,12
FS 16794/W/2026;16563;4016249150389;PASTA KREMOWA TOSKANA BEZGLUTENOWA BIO 140 g - AL;3.00;szt;7,14;21,42;8,00;7,71;23,13
FS 16794/W/2026;9686;4016249172350;PASTA KREMOWA Z AWOKADO BEZGLUTENOWA BIO g - ALLOS;3.00;szt;7,40;22,20;8,00;7,99;23,98
FS 16794/W/2026;7248;4016249150358;PASTA KREMOWA Z MANGO I CURRY BEZGLUTENOWg - ALLOS;3.00;szt;7,40;22,20;8,00;7,99;23,98
FS 16794/W/2026;46398;5908231224033;PIEROGI Z KURCZAKIEM BEZGLUTENOWE 280 g - BEZGLUT;4.00;szt;20,49;81,96;5,00;21,51;86,06
FS 16794/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;1.00;szt;14,20;14,20;5,00;14,91;14,91
FS 16794/W/2026;31127;5907518375314;PIEROGI Z ZIEMNIAKAMI I OLIWĄ TRUFLOWĄ 275 g - MA;2.00;szt;12,71;25,42;5,00;13,35;26,69
FS 16794/W/2026;31126;5907518375321;PIEROGI ZE SZPINAKIEM I SEREM TYPU FETA BEZGLUTEN;1.00;szt;15,56;15,56;5,00;16,34;16,34
FS 16794/W/2026;6827;5907814667076;PŁATKI GRYCZANE BIO 600 g - BIO PLANET;2.00;szt;9,75;19,50;5,00;10,24;20,48
FS 16794/W/2026;16041;5907738152641;PŁATKI KUKURYDZIANO-KAKAOWE BIO 300 g - BIOMINKI;2.00;szt;8,50;17,00;5,00;8,93;17,85
FS 16794/W/2026;16124;5907738156229;PŁATKI OWSIANE BEZGLUTENOWE BIO(POLSKA)1kg-BIORAJ;3.00;szt;9,35;28,05;5,00;9,82;29,45
FS 16794/W/2026;31431;5902596171513;PŁATKI OWSIANE GÓRSKIE BIO 1 kg - BIO PLANET;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 16794/W/2026;46208;5906750251417;PŁATKI OWSIANE GÓRSKIE BIO 1,5 kg - THE PLANET;2.00;szt;10,73;21,46;5,00;11,27;22,53
FS 16794/W/2026;45188;5902425055915;PŁATKI OWSIANE GÓRSKIE BIO 400 g - THE PLANET;5.00;szt;3,60;18,00;5,00;3,78;18,90
FS 16794/W/2026;19469;4019555700187;PŁYN DO MYCIA ŁAZIENEK MIĘTA ECO 500 ml - ALMAWIN;2.00;szt;10,07;20,14;23,00;12,39;24,77
FS 16794/W/2026;1931;5902650274617;POMARAŃCZE ŚWIEŻE BIO (około 2,00 kg);2.00;szt;16,56;33,12;5,00;17,39;34,78
FS 16794/W/2026;47248;5902983784906;POMIDORY KOKTAJLOWE MIX ŚWIEŻE BIO (około 0,25 kg);2.00;szt;7,84;15,68;5,00;8,23;16,46
FS 16794/W/2026;6038;253721;POMIDORY NA GAŁĄZCE ŚWIEŻE BIO (około 0,45 kg);0.452;kg;15,39;6,96;5,00;16,16;7,31
FS 16794/W/2026;6038;253721;POMIDORY NA GAŁĄZCE ŚWIEŻE BIO (około 0,45 kg);0.562;kg;15,39;8,65;5,00;16,16;9,08
FS 16794/W/2026;32885;4000915105520;POMIDORY SUSZONE Z BAZYLIĄ BIO 80 g - BIO-VERDE;2.00;szt;7,65;15,30;5,00;8,03;16,07
FS 16794/W/2026;13671;5904730218597;POPCORN Z NIEBIESKIEJ KUKURYDZY Z OLEJEM 50g POPCR;5.00;szt;3,78;18,90;5,00;3,97;19,85
FS 16794/W/2026;34479;3800233781243;PRALINY Z NADZIENIEM Z KREMU Z ORZECHÓW LASKOWYCH;3.00;szt;6,29;18,87;23,00;7,74;23,21
FS 16794/W/2026;5279;5907814669346;QUINOA BIAŁA (KOMOSA RYŻOWA) BIO 1 kg - BIO PLANET;1.00;szt;21,64;21,64;5,00;22,72;22,72
FS 16794/W/2026;6820;5907814666574;QUINOA EKSPANDOWANA BIO 150 g - BIO PLANET;3.00;szt;7,65;22,95;5,00;8,03;24,10
FS 16794/W/2026;2667;4000915235043;RAVIOLI ŚWIEŻE Z RUKOLĄ I RICOTTĄ BIO 250 g - BIO;1.00;szt;13,18;13,18;5,00;13,84;13,84
FS 16794/W/2026;9229;5902983781684;ROSZPONKA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);3.00;szt;4,77;14,31;5,00;5,01;15,03
FS 16794/W/2026;1410;5902175866038;RUKOLA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);1.00;szt;3,92;3,92;5,00;4,12;4,12
FS 16794/W/2026;1410;5902175866038;RUKOLA ŚWIEŻA NIEMYTA BIO (około 0,10 kg);1.00;szt;3,92;3,92;5,00;4,12;4,12
FS 16794/W/2026;43584;5902425050996;RYŻ CZARNY PEŁNOZIARNISTY (UE) BIO 500 g - BP;2.00;szt;11,21;22,42;5,00;11,77;23,54
FS 16794/W/2026;368;5902983782797;SOCZEWICA ZIELONA BIO 500 g - BIO PLANET;2.00;szt;10,50;21,00;5,00;11,03;22,05
FS 16794/W/2026;9241;5902983781400;SÓL CZARNA KALA NAMAK DROBNO MIELONA600g-CRYS PLAN;6.00;szt;4,17;25,02;23,00;5,13;30,77
FS 16794/W/2026;3513;5902605410589;SZPINAK BABY ŚWIEŻY NIEMYTY BIO (około 0,10 kg);2.00;szt;4,55;9,10;5,00;4,78;9,56
FS 16794/W/2026;29982;8712439011459;TAHINI CZARNE (PASTA SEZAMOWA Z CZARNEGO SEZAMU);1.00;szt;18,70;18,70;5,00;19,64;19,64
FS 16794/W/2026;3253;5907814668141;WŁOSZCZYZNA ŚWIEŻA BIO (POLSKA) (około 0,60 kg);1.00;szt;7,82;7,82;5,00;8,21;8,21
FS 16794/W/2026;25564;5907784827227;WODA JAVA ALKALICZNA NIEGAZOWANA 860 ml - WODY KA;44.00;szt;5,02;220,88;23,00;6,17;271,68
FS 16794/W/2026;10445;5900238562194;WODA ŹRÓDLANA NIEGAZOWANA 1,5 L - BABY ZDRÓJ;6.00;szt;4,08;24,48;23,00;5,02;30,11
FS 16794/W/2026;10445;5900238562194;WODA ŹRÓDLANA NIEGAZOWANA 1,5 L - BABY ZDRÓJ;6.00;szt;4,08;24,48;23,00;5,02;30,11
FS 16794/W/2026;19844;5900238562866;WODA ŹRÓDLANA NIEGAZOWANA 700 ml (SZKŁO) - BABY ZD;42.00;szt;5,06;212,52;23,00;6,22;261,40
FS 16794/W/2026;30708;5902537543324;ZAKWAS Z BURAKÓW KISZONYCH NIEPASTERYZOWANY BEZGL;6.00;szt;11,31;67,86;5,00;11,88;71,25
FS 16794/W/2026;6799;5902605417885;ŻELKI MISIE BEZ ŻEL. BEZG BIO 400 g - BIOMINKI;1.00;szt;22,10;22,10;23,00;27,18;27,18
FS 16794/W/2026;18574;5900900003093;ŻUREK ŻYTNI KONCENTRAT BIO 320 ml - KOWALEWSKI;4.00;szt;4,51;18,04;5,00;4,74;18,94
