NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 17760/W/2026;40476;5901866000461;GROSZEK PTYSIOWY BEZ DODATKU CUKRÓW BEZGLUTENOWY;4.00;szt;4,55;18,20;5,00;4,78;19,11
FS 17760/W/2026;17907;5021991941818;HERBATA BIAŁA Z MALINĄ BIO 34 g (20 x 1,7 g) - CL;3.00;szt;8,08;24,24;23,00;9,94;29,82
FS 17760/W/2026;15517;5902650274587;JABŁKA NA SOK ŚWIEŻE BIO (POLSKA) (około 1,00 kg);1.00;szt;5,06;5,06;5,00;5,31;5,31
FS 17760/W/2026;16217;270092;JABŁKA ŚWIEŻE BIO (CHAMPION - POLSKA) (około 1,00;1.065;kg;7,11;7,57;5,00;7,47;7,95
FS 17760/W/2026;18717;216439;JABŁKA ŚWIEŻE BIO (RED DELICIOUS - POLSKA) (około;1.065;kg;7,06;7,52;5,00;7,41;7,90
FS 17760/W/2026;11971;212058;JABŁKA ŚWIEŻE BIO (RED PRINCE - POLSKA) (około 1,0;1.080;kg;7,39;7,98;5,00;7,76;8,38
FS 17760/W/2026;46705;7640230492904;JABŁKO - ŚLIWKA DLA DZIECI BIO 190 g - HOLLE;10.00;szt;5,27;52,70;5,00;5,53;55,34
FS 17760/W/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);1.00;szt;4,80;4,80;5,00;5,04;5,04
FS 17760/W/2026;35406;5904954645445;KÓŁKA ZBOŻOWE MIODOWE BEZGLUTENOWE 375 g - JERRY G;2.00;szt;9,52;19,04;5,00;10,00;19,99
FS 17760/W/2026;7286;8002885007138;KRĄŻKI KUKURYDZIANE Z POMIDORAMI I BAZYLIIORENTINI;7.00;szt;2,72;19,04;5,00;2,86;19,99
FS 17760/W/2026;27141;5902367402037;KREM ORZ. CRUNCHY 100% BEZ DOD 1kg-PALIWOAKTYWNYC;1.00;szt;18,70;18,70;5,00;19,64;19,64
FS 17760/W/2026;31860;5902367400644;KUMKWAT ŚWIEŻY BIO (około 0,25 kg);3.00;szt;5,68;17,04;5,00;5,96;17,89
FS 17760/W/2026;30432;5902650279117;LAMPA SOLNA Z SOLI HIMALAJSKIEJ 2 - 3 kg;2.00;szt;20,40;40,80;23,00;25,09;50,18
FS 17760/W/2026;47795;5903933645414;MAKARON (SUCHY KONJAC) FETTUCINE BEZGLUTENOWY BIO;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 17760/W/2026;6206;8009004809246;MAKARON (Z PŁASKURKI) GNIAZDA TAGLIATELLE BIO 250;3.00;szt;7,44;22,32;5,00;7,81;23,44
FS 17760/W/2026;2779;8009004120105;MAKARON (Z PŁASKURKI) SPAGHETTI BIO 500 g - ALCE N;2.00;szt;10,54;21,08;5,00;11,07;22,13
FS 17760/W/2026;43042;5060691233472;MAKARON KONJAC W KSZTAŁCIE RYŻU (STICKY RICE) DO S;5.00;szt;4,00;20,00;5,00;4,20;21,00
FS 17760/W/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 1,00 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
FS 17760/W/2026;12049;8595582418333;MĄKA KUKURYDZIANA BEZGLUTENOWA BIO 450 g  HARMONIE;4.00;szt;4,17;16,68;5,00;4,38;17,51
FS 17760/W/2026;43284;5902560392166;MIESZANKA UNIWERSALNA BEZGLUTENOWA 1 kg - GRANO;6.00;szt;7,10;42,60;5,00;7,46;44,73
FS 17760/W/2026;2731;5907814664501;MORELE SUSZONE BEZGLUTENOWE BIO 400 g - BIO PLANET;6.00;szt;18,00;108,00;5,00;18,90;113,40
FS 17760/W/2026;30153;7640161872219;MUSLI JUNIOR Z PŁATKAMI KUKURYDZIANYMI BEZ;2.00;szt;10,58;21,16;5,00;11,11;22,22
FS 17760/W/2026;16017;5907722370068;OLEJ LNIANY TŁOCZONY NA ZIMNO WYSOKOLINOLENOWY BIO;2.00;szt;15,73;31,46;5,00;16,52;33,03
FS 17760/W/2026;30997;5902020648895;OLEJ Z OSTROPESTU TŁOCZONY NA ZIMNO 250 ml - OLAN;2.00;szt;10,41;20,82;5,00;10,93;21,86
FS 17760/W/2026;41370;5905562028972;OLEJEK ETERYCZNY EUKALIPTUS 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 17760/W/2026;41377;5906293639475;OLEJEK ETERYCZNY MIX NA KATAR 10 ml - YOUR CANDLE;2.00;szt;9,05;18,10;23,00;11,13;22,26
FS 17760/W/2026;5248;8586011381533;PALUSZKI ORKISZOWE PEŁNOZIARNISTE Z SEZAMg - ENVOY;3.00;szt;6,04;18,12;5,00;6,34;19,03
FS 17760/W/2026;31740;5998858701604;PALUSZKI PAPRYKOWE BIO 45 g - BIOPONT;5.00;szt;3,83;19,15;5,00;4,02;20,11
FS 17760/W/2026;45777;3800501908594;PASTA DO ZĘBÓW REMINERALIZUJĄCA SUPER WHITE Z PŁY;6.00;szt;7,35;44,10;23,00;9,04;54,24
FS 17760/W/2026;31096;5907518375307;PIEROGI Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE;1.00;szt;16,92;16,92;5,00;17,77;17,77
FS 17760/W/2026;33489;5907518375383;PIEROGI Z MALINAMI BEZGLUTENOWE 275 g - MAMA VEGE;1.00;szt;15,81;15,81;5,00;16,60;16,60
FS 17760/W/2026;31123;5907518375345;PIEROGI Z SEREM I ZIEMNIAKAMI BEZGLUTENOWE 275 g;2.00;szt;15,05;30,10;5,00;15,80;31,61
FS 17760/W/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;6.00;szt;14,20;85,20;5,00;14,91;89,46
FS 17760/W/2026;31127;5907518375314;PIEROGI Z ZIEMNIAKAMI I OLIWĄ TRUFLOWĄ 275 g - MA;3.00;szt;12,71;38,13;5,00;13,35;40,04
FS 17760/W/2026;398;5902605416802;PŁATKI OWSIANE BIO 1 kg - BIO PLANET;5.00;szt;7,65;38,25;5,00;8,03;40,16
FS 17760/W/2026;6038;253721;POMIDORY NA GAŁĄZCE ŚWIEŻE BIO (około 0,45 kg);0.430;kg;15,39;6,62;5,00;16,16;6,95
FS 17760/W/2026;13671;5904730218597;POPCORN Z NIEBIESKIEJ KUKURYDZY Z OLEJEM 50g POPCR;33.00;szt;3,78;124,74;5,00;3,97;130,98
FS 17760/W/2026;34887;5901597385103;PRZEKASKA JABŁKOWO-TRUSKAWKOWA 16 g - PORCJA DOBR;24.00;szt;1,46;35,04;5,00;1,53;36,79
FS 17760/W/2026;5279;5907814669346;QUINOA BIAŁA (KOMOSA RYŻOWA) BIO 1 kg - BIO PLANET;1.00;szt;21,64;21,64;5,00;22,72;22,72
FS 17760/W/2026;35518;8588004918061;RURKI KUKURYDZIANE Z KREMEM O SMAKU KOKOS;24.00;szt;0,55;13,20;5,00;0,58;13,86
FS 17760/W/2026;10118;5903900365918;RYŻ BIAŁY DŁUGOZIAR. BEZGL. BIO 1 kg - BIO PLANET;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 17760/W/2026;2150;5902448163727;SAŁATA LODOWA ŚWIEŻA BIO (około 0,30 kg);1.00;szt;10,21;10,21;5,00;10,72;10,72
FS 17760/W/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);1.00;szt;5,86;5,86;5,00;6,15;6,15
FS 17760/W/2026;390;5902605416628;SOJA BIO 1 kg - BIO PLANET;3.00;szt;12,45;37,35;5,00;13,07;39,22
FS 17760/W/2026;1442;5907752683510;SOK JABŁKOWO - MARCHWIOWY NFC BEZGLUTENOWY BIO 300;4.00;szt;5,23;20,92;5,00;5,49;21,97
FS 17760/W/2026;5804;4019555100307;SÓL DO ZMYWAREK ECO 2 kg - KLAR;2.00;szt;8,84;17,68;23,00;10,87;21,75
FS 17760/W/2026;19516;4860019002800;WODA MINERALNA GAZOWANA 330 ml (SZKŁO) - BORJOMI;4.00;szt;4,38;17,52;23,00;5,39;21,55
FS 17760/W/2026;19844;5900238562866;WODA ŹRÓDLANA NIEGAZOWANA 700 ml (SZKŁO) - BABY ZD;12.00;szt;5,06;60,72;23,00;6,22;74,69
FS 17760/W/2026;46067;4820219349488;ZESTAW SZKOLNY - PRZEKĄSKI I ZABAWKA BEZ DODATKU;2.00;szt;13,60;27,20;5,00;14,28;28,56
