
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
10732;7,19;7,55;(S)FS-26/02/2090;4530;5201704002795;Roślinna alternatywa sera mozzarella- posypka 200 g;1.000000;szt.;5,00;7,19;7,55
12477;10,64;13,09;(S)FS-26/02/2090;6479;6430034673101;Płyn do prania odzieży sportowej 1 l;5.000000;szt.;23,00;53,20;65,44
10697;6,38;6,70;(S)FS-26/02/2090;4483;5201704002696;Roślinna alternatywa sera żółtego- kostka 200 g;1.000000;szt.;5,00;6,38;6,70
12470;12,48;15,35;(S)FS-26/02/2090;6472;6430034679554;Płyn do prania uniwersalny sensitiv 1.5 l;2.000000;szt.;23,00;24,96;30,70
12775;6,60;8,12;(S)FS-26/02/2090;6782;6430034679585;Płyn do płukania Sensitive 1,5 l;1.000000;szt.;23,00;6,60;8,12
08908;12,49;13,11;(S)FS-26/02/2090;2672;8437000140481;Jogurt owczy BIO 420 g;6.000000;szt.;5,00;74,94;78,69
12380;11,64;14,32;(S)FS-26/02/2090;6382;4019886019569;Płyn do mycia łazienek i kabin prysznicowych BIO 500 ml;1.000000;szt.;23,00;11,64;14,32
10572;10,47;10,99;(S)FS-26/02/2090;4326;5908228980188;Kapusta kiszona BIO 900 ml;2.000000;szt.;5,00;20,94;21,99
12472;3,79;4,66;(S)FS-26/02/2090;6474;6430034672197;Płyn do mycia naczyń aloe vera 500 ml;1.000000;szt.;23,00;3,79;4,66
09225;7,96;8,36;(S)FS-26/02/2090;2915;5908228980331;Kapusta kiszona z marchewką BIO 450 g;10.000000;szt.;5,00;79,60;83,58
12475;3,73;4,59;(S)FS-26/02/2090;6477;6430034672388;Płyn do mycia naczyń sensitiv 500 ml;2.000000;szt.;23,00;7,46;9,18
09229;10,47;10,99;(S)FS-26/02/2090;2919;5908228980171;Kapusta kiszona z marchewką BIO 800 g;3.000000;szt.;5,00;31,41;32,98
11644;9,70;10,19;(S)FS-26/02/2090;5572;4751019538744;Musli funkcjonalne Thin bezglutenowe 400 g;3.000000;szt.;5,00;29,10;30,56
11448;5,29;5,71;(S)FS-26/02/2090;5354;5904754574839;Bezmięsny Boczek w plastrach 100g;6.000000;szt.;8,00;31,74;34,28
09841;26,54;27,87;(S)FS-26/02/2090;3428;5904722221123;Kimchi Classic spicy 900 g;1.000000;szt.;5,00;26,54;27,87
12795;9,64;10,12;(S)FS-26/02/2090;6807;7640161872301;Musli junior z owocami od 10 miesiąca życia BIO 250 g;1.000000;szt.;5,00;9,64;10,12
10755;7,02;7,37;(S)FS-26/02/2090;4558;5908249979222;Muszelki czekoladowe BIO 300 g;1.000000;szt.;5,00;7,02;7,37
11379;12,32;12,94;(S)FS-26/02/2090;5264;5904722221567;Kimchi Spicy rzodkiew 300 g;1.000000;szt.;5,00;12,32;12,94
09840;12,32;12,94;(S)FS-26/02/2090;3427;5904722221000;Kimchi Classic spicy 300 g;1.000000;szt.;5,00;12,32;12,94
10802;3,28;3,44;(S)FS-26/02/2090;4605;8008698015988;Muffin choco- babeczka czekoladowa BEZGL. 65 g;1.000000;szt.;5,00;3,28;3,44
04391;7,18;7,54;(S)FS-26/02/2090;307;8008698003213;Mini baguette- bagietki do zapiekania BEZGL.150 g;1.000000;szt.;5,00;7,18;7,54
11341;14,21;14,92;(S)FS-26/02/2090;5226;5905563491010;Kimchi classic JONGGA 520g ( DOYPACK);18.000000;szt.;5,00;255,78;268,57
12116;4,73;4,97;(S)FS-26/02/2090;6113;8436547647040;Mini ciastka kakaowe dla dzieci Minecraft BIO 100 g;1.000000;szt.;5,00;4,73;4,97
06545;16,59;17,42;(S)FS-26/02/2090;1212;5904933512041;Miód akacjowo malinowy 400 g;1.000000;szt.;5,00;16,59;17,42
09852;5,25;5,51;(S)FS-26/02/2090;3439;4771085204909;Owsianka z jabłkami i cynamonem pełnoziarnista BIO 60 g;10.000000;szt.;5,00;52,50;55,13
08601;6,90;7,25;(S)FS-26/02/2090;2452;8008698022214;Pain Campagnard aux graines- chleb wieloziarnisty BEZGL. 250 g;1.000000;szt.;5,00;6,90;7,25
11268;2,99;3,14;(S)FS-26/02/2090;5149;5908249979338;Paluszki orkiszowe pełnoziarniste BIO 50 g;1.000000;szt.;5,00;2,99;3,14
10207;3,82;4,01;(S)FS-26/02/2090;3911;8594068262668;Owsianka jabłko- cynamon BEZGL. BIO 65 g;1.000000;szt.;5,00;3,82;4,01
12724;12,91;15,88;(S)FS-26/02/2090;6729;5200118473122;Ocet balsamiczny miodowo – musztardowy 250ml;1.000000;szt.;23,00;12,91;15,88
05430;14,99;15,74;(S)FS-26/02/2090;690;5902020648543;Olej rzepakowy do smażenia BIO 500 ml;1.000000;szt.;5,00;14,99;15,74
10206;3,82;4,01;(S)FS-26/02/2090;3910;8594068262682;Owsianka banan- kokos BEZGL. BIO 65 g;1.000000;szt.;5,00;3,82;4,01
12381;22,51;27,69;(S)FS-26/02/2090;6383;4019886015066;Płyn do prania, uniwersalny kolor limonka BIO 1.5 l;2.000000;szt.;23,00;45,02;55,37
12295;10,08;10,58;(S)FS-26/02/2090;6297;7640104959519;Sucharki orkiszowe dla niemowląt od 6 miesiąca życia /demeter BIO 200 g;1.000000;szt.;5,00;10,08;10,58
04579;3,35;3,52;(S)FS-26/02/2090;358;8008698054086;Wafer pocket - wafelki orzechowe BEZGL. 50 g;1.000000;szt.;5,00;3,35;3,52
12102;5,96;6,26;(S)FS-26/02/2090;6098;8007780001380;Spody do pizzy orkiszowe BIO 260 g (2 szt);1.000000;szt.;5,00;5,96;6,26
06249;5,28;5,54;(S)FS-26/02/2090;1104;5908249972438;Soczewica czerwona BIO 400 g;1.000000;szt.;5,00;5,28;5,54
12798;11,36;12,27;(S)FS-26/02/2090;6810;4030917039301;Sos chili sin carne BEZGL. BIO 330 ml;2.000000;szt.;8,00;22,72;24,54
09920;31,59;33,17;(S)FS-26/02/2090;3627;5908249976979;Żurawina suszona (słodzona cukrem trzcinowym) BIO 500 g;1.000000;szt.;5,00;31,59;33,17
10118;4,79;5,03;(S)FS-26/02/2090;3803;5900900002867;Żurek gryczany razowy koncentrat BEZGL BIO 320 ml;1.000000;szt.;5,00;4,79;5,03
12490;5,79;7,12;(S)FS-26/02/2090;6492;4740060006623;Żel do wc pine all-care 750 ml;1.000000;szt.;23,00;5,79;7,12
11086;5,69;5,97;(S)FS-26/02/2090;4939;5906874829165;Woda kokosowa 280 ml;1.000000;szt.;5,00;5,69;5,97
12422;11,38;14,00;(S)FS-26/02/2090;6424;4019886020701;Żel do czyszczenia toalety 750m BIO;1.000000;szt.;23,00;11,38;14,00
11835;6,91;7,26;(S)FS-26/02/2090;5790;8057094840717;Popcorn z solą do mikrofalówki bezglutenowy BIO 3 x 90 g;5.000000;szt.;5,00;34,55;36,28
11930;8,84;9,28;(S)FS-26/02/2090;5895;4820219346500;Przekąska jabłko - borówka 100g;3.000000;szt.;5,00;26,52;27,85
11929;8,84;9,28;(S)FS-26/02/2090;5894;4820219346494;Przekąska jabłko - malina 100g;2.000000;szt.;5,00;17,68;18,56
12388;15,22;18,72;(S)FS-26/02/2090;6390;4019886017503;Płyn do usuwania kamienia i innych osadów 1000 ml;1.000000;szt.;23,00;15,22;18,72
12387;12,99;15,98;(S)FS-26/02/2090;6389;4019886000208;Płyn do zmywania naczyń cytryna-limonka BIO 1 l;2.000000;szt.;23,00;25,98;31,96
12397;12,47;15,34;(S)FS-26/02/2090;6399;4019886000802;Płyn nabłyszczający do zmywarek BIO 500 ml;1.000000;szt.;23,00;12,47;15,34
04403;3,47;3,64;(S)FS-26/02/2090;314;8008698002070;Salinis- precelki BEZGL. 60 g;1.000000;szt.;5,00;3,47;3,64
11257;2,29;2,40;(S)FS-26/02/2090;5138;4820219343660;Smoothie mango-kokos-cytryna bez dodatku cukru 120g;4.000000;szt.;5,00;9,16;9,62
10171;7,23;7,59;(S)FS-26/02/2090;3874;5903317213208;Mieszanka do wyrobu naleśników z mąką gryczaną BIO 200 g;1.000000;szt.;5,00;7,23;7,59
12035;22,94;24,78;(S)FS-26/02/2090;6027;680275066361;Herbata owocowa Superberries sypana w puszce 100g BIO;1.000000;szt.;8,00;22,94;24,78
04893;6,92;7,47;(S)FS-26/02/2090;484;5903453004005;Grunchy orkiszowe 4-płatki BIO 180 g;5.000000;szt.;8,00;34,60;37,37
11699;3,05;3,75;(S)FS-26/02/2090;5634;8411066002877;Czekolada gorzka 73% kakao BIO 25 g;1.000000;szt.;23,00;3,05;3,75
07110;3,20;3,36;(S)FS-26/02/2090;1496;8586019160284;Danie ziemniak-groszek-cukinia po 6 miesiącu życia BIO 90 g;2.000000;szt.;5,00;6,40;6,72
04575;9,09;9,54;(S)FS-26/02/2090;354;8008698004678;Focaccia z rozmarynem BEZGL. 200 g;5.000000;szt.;5,00;45,45;47,72
09904;7,84;8,23;(S)FS-26/02/2090;3604;5908249976849;Kasza jaglana BIO 1 kg;1.000000;szt.;5,00;7,84;8,23
09905;6,97;7,32;(S)FS-26/02/2090;3606;5908249976856;Kasza jęczmienna BIO 1 kg;3.000000;szt.;5,00;20,91;21,96
06216;3,96;4,16;(S)FS-26/02/2090;1073;5908249972353;Kasza jęczmienna BIO 500 g;1.000000;szt.;5,00;3,96;4,16
06214;5,83;6,12;(S)FS-26/02/2090;1071;5908249972346;Kasza gryczana palona BIO 500 g;1.000000;szt.;5,00;5,83;6,12
09912;8,80;9,24;(S)FS-26/02/2090;3612;5908249976894;Kasza bulgur BIO 1 kg;1.000000;szt.;5,00;8,80;9,24
06022;8,79;9,23;(S)FS-26/02/2090;959;8718781200251;Chipsy o smaku paprykowym BEZGL. B/C BIO 125 g;2.000000;szt.;5,00;17,58;18,46
06021;8,78;9,22;(S)FS-26/02/2090;958;8718781200237;Chipsy solone BEZGL. BIO 125 g;1.000000;szt.;5,00;8,78;9,22
11137;5,81;6,10;(S)FS-26/02/2090;4999;8588007731919;Chipsy z ciecierzycy o smaku hummusu BEZGL. BIO 85 g;4.000000;szt.;5,00;23,24;24,40
05723;4,47;4,69;(S)FS-26/02/2090;820;5908249971264;Bulion drobiowy w kostkach bez oleju palmowego BEZGL. BIO 66 g;2.000000;szt.;5,00;8,94;9,39
11816;6,31;6,63;(S)FS-26/02/2090;5769;8436008300026;Bagietka do zapiekania bezglutenowa 120 g;1.000000;szt.;5,00;6,31;6,63
12293;9,72;10,21;(S)FS-26/02/2090;6295;7640230491624;Bezglutenowa kaszka pełnoziarnista owsiana, bezmleczna powyżej 6 m-ca życia BIO 250 g;1.000000;szt.;5,00;9,72;10,21
12276;10,09;10,59;(S)FS-26/02/2090;6278;7640161875524;Ciasteczka orkiszowe od 8 miesiąca życia /demeter BIO 150 g;1.000000;szt.;5,00;10,09;10,59
11901;3,32;3,49;(S)FS-26/02/2090;5863;5203225004432;Ciasteczka z masłem orzechowym w mlecznej czekoladzie bez dodatku cukru 50 g;3.000000;szt.;5,00;9,96;10,46
10296;11,04;11,59;(S)FS-26/02/2090;4017;8008698027974;Croissant 4 szt. BEZGL. 220 g;2.000000;szt.;5,00;22,08;23,18
04747;3,73;3,92;(S)FS-26/02/2090;449;8588004638334;Chrupki kukurydziane Dinozaury z solą morską BEZGL. BIO 50 g;2.000000;szt.;5,00;7,46;7,83
11138;5,81;6,10;(S)FS-26/02/2090;5000;8588007731902;Chipsy z czerwonej soczewicy o smaku pesto rosso BEZGL. BIO 85 g;3.000000;szt.;5,00;17,43;18,30
06024;8,69;9,12;(S)FS-26/02/2090;960;8718781200152;Chipsy z rozmarynem BEZGL. BIO 125 g;7.000000;szt.;5,00;60,83;63,87
12273;3,56;3,74;(S)FS-26/02/2090;6275;7640161879379;Chrupki jaglane o smaku naturalnym powyżej 8 miesiąca życia BIO 25 g;1.000000;szt.;5,00;3,56;3,74
05115;4,50;4,73;(S)FS-26/02/2090;553;5908249970892;Kasza jęczmienna BIO 500 g;1.000000;szt.;5,00;4,50;4,73
12135;5,12;5,38;(S)FS-26/02/2090;6135;5901902008994;Makaron orkiszowy 3 jajeczny kluska BIO 250g;2.000000;szt.;5,00;10,24;10,75
11813;10,19;10,70;(S)FS-26/02/2090;5766;5908259954257;Makaron orkiszowy jeżyki BIO 250 g;1.000000;szt.;5,00;10,19;10,70
04884;4,28;4,49;(S)FS-26/02/2090;480;8008698010051;Makaron penne BEZGL. 250 g;1.000000;szt.;5,00;4,28;4,49
05014;4,34;4,56;(S)FS-26/02/2090;514;8007290335050;Makaron mezze penne rigate pełnoz. BIO 500 g;1.000000;szt.;5,00;4,34;4,56
08139;5,83;6,12;(S)FS-26/02/2090;2118;8007290335111;Makaron gniazda pełnoziarnisty BIO 500 g;1.000000;szt.;5,00;5,83;6,12
10498;12,11;12,72;(S)FS-26/02/2090;4241;5906660508236;Makaron jaglany RAMEN 100% BEZGL. BIO 280 g;3.000000;szt.;5,00;36,33;38,15
10195;4,34;4,56;(S)FS-26/02/2090;3899;8007290134066;Makaron mezze penne rigate BIO 500 g;3.000000;szt.;5,00;13,02;13,67
10343;9,52;10,00;(S)FS-26/02/2090;4066;5906395147625;Makaron z brązowego ryżu BEZGL.BIO 250 g;1.000000;szt.;5,00;9,52;10,00
05111;6,72;7,06;(S)FS-26/02/2090;549;5908249970953;Mąka orkiszowa typ 1850  BIO 1 kg;1.000000;szt.;5,00;6,72;7,06
10170;8,06;8,46;(S)FS-26/02/2090;3873;5903317213239;Mieszanka do wypieku chrupiących gofrów na słodko lub słono BIO 240 g;1.000000;szt.;5,00;8,06;8,46
04911;4,34;4,56;(S)FS-26/02/2090;495;8007290335005;Makaron spaghetti pełnoziarnisty BIO 500 g;3.000000;szt.;5,00;13,02;13,67
09429;4,34;4,56;(S)FS-26/02/2090;3070;8007290133694;Makaron rosmarino BIO 500 g;4.000000;szt.;5,00;17,36;18,23
11527;7,89;8,28;(S)FS-26/02/2090;5442;5901902004750;Makaron ryżowy penne BEZGL. BIO 250g;1.000000;szt.;5,00;7,89;8,28
04912;4,34;4,56;(S)FS-26/02/2090;496;8007290133120;Makaron spaghetti BIO 500 g;4.000000;szt.;5,00;17,36;18,23
05224;6,08;6,38;(S)FS-26/02/2090;581;5908249970588;Kukurydza w zalewie BIO 340 g / 230 g;1.000000;szt.;5,00;6,08;6,38
07957;8,53;8,96;(S)FS-26/02/2090;1991;5902706270181;Kasza manna z płaskurki pełnoziarnista BIO 400 g;1.000000;szt.;5,00;8,53;8,96
12292;14,62;15,35;(S)FS-26/02/2090;6294;7640104952534;Kaszka pełnoziarnista orkiszowa, bezmleczna powyżej 6 m-ca życia BIO 250 g;1.000000;szt.;5,00;14,62;15,35
04914;4,34;4,56;(S)FS-26/02/2090;498;8007290133793;Makaron farfalle BIO 500 g;4.000000;szt.;5,00;17,36;18,23
11765;4,34;4,56;(S)FS-26/02/2090;5708;8007290133328;Makaron fusilli BIO 500 g;3.000000;szt.;5,00;13,02;13,67
04915;4,34;4,56;(S)FS-26/02/2090;499;8007290335043;Makaron fusilli pełnoziarnisty BIO 500 g;2.000000;szt.;5,00;8,68;9,11
10197;4,34;4,56;(S)FS-26/02/2090;3901;8007290133236;Makaron elicoidali BIO 500 g;2.000000;szt.;5,00;8,68;9,11
06218;4,98;5,23;(S)FS-26/02/2090;1075;5908249972032;Len złoty BIO 400 g;1.000000;szt.;5,00;4,98;5,23
12341;10,17;12,51;(S)FS-26/02/2090;6343;4260133239104;Łyżeczka do przekąsek w tubce 2 sztuki;1.000000;szt.;23,00;10,17;12,51
10193;4,34;4,56;(S)FS-26/02/2090;3897;8007290133601;Makaron ditalini rigati BIO 500 g;1.000000;szt.;5,00;4,34;4,56
