
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
04621;5,37;5,64;ZS-26/02/5510;382;5908249971745;Marchew BIO 1 kg #;2.000000;kg;5,00;10,74;11,28
04846;4,03;4,23;ZS-26/02/5510;461;5908249971806;Ziemniak jadalny BIO 1 kg #;1.000000;kg;5,00;4,03;4,23
06979;1,90;2,00;ZS-26/02/5510;1429;5908249976023;Kiwi BIO IMPORT 1 szt #;3.000000;szt.;5,00;5,70;5,99
