Kod;Ilosc;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktNazwa;Jednostka;VAT;Wartosc;WartoscBrutto
PERSEA21OLEOR;1,00;26,24;32,28;ZK 4717/02/2026;7043;Olejek oregano 100% 30ml ZIELARZPOLSKI.PL;szt;23,00;26,24;32,28
PERSEA31PAPSL;2,00;5,89;6,36;ZK 4717/02/2026;6712;Papryka słodka 50g ZIELARZPOLSKI.PL;szt;8,00;11,78;12,72
PERSEA31ZIOKU;1,00;6,55;7,07;ZK 4717/02/2026;6994;Ziołowy kurczak 40g ZIELARZPOLSKI.PL;szt;8,00;6,55;7,07
PERSEA31PRZYPRO;1,00;6,55;7,07;ZK 4717/02/2026;6748;Przyprawa do rosołu 50g ZIELARZPOLSKI.PL;szt;8,00;6,55;7,07
PERSEA33LIMHE;2,00;22,74;24,56;ZK 4717/02/2026;6404;Limfa - herbatka ziołowa 100g ZIELARZPOLSKI.PL;szt;8,00;45,48;49,12
PERSEA33SPOHE;1,00;22,74;24,56;ZK 4717/02/2026;6456;Spokój - herbatka ziołowa 100g ZIELARZPOLSKI.PL;szt;8,00;22,74;24,56
PERSEA33ODCHE;3,00;22,75;24,57;ZK 4717/02/2026;6685;Odchudzanie - herbatka ziołowa 100g ZIELARZPOLSKI.;szt;8,00;68,25;73,71
PERSEA31SKRPO;1,00;5,39;5,66;ZK 4717/02/2026;6215;Skrzyp polny 50g ZIELARZPOLSKI.PL;szt;5,00;5,39;5,66
