NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 104799/W/02/2026;42551;5903864780024;BÓB PRAŻONY O SMAKU SŁODKICH ZIÓŁ I OLIWEK 50 g -;6.00;szt;3,57;21,42;5,00;3,75;22,49
ZK 104799/W/02/2026;44638;5901866006432;CHLEB OWSIANY Z PESTKAMI DYNI BEZGLUTENOWY 420 g;2.00;szt;12,20;24,40;5,00;12,81;25,62
ZK 104799/W/02/2026;10079;5902175866052;CIECIERZYCA W ZALEWIE BIO 350 g(230 g)(SŁOIK)BIOPL;3.00;szt;5,25;15,75;5,00;5,51;16,54
ZK 104799/W/02/2026;6207;8713576114133;COCONUT MILK - NAPÓJ KOKOS BEZ GUMY 200- TERRASANA;3.00;szt;7,01;21,03;8,00;7,57;22,71
ZK 104799/W/02/2026;30159;7640230491785;DESEREK JABŁKO - BRZOSKWINIA BEZGLUTENOWY OD 5 MIE;4.00;szt;5,23;20,92;5,00;5,49;21,97
ZK 104799/W/02/2026;1900;8437010207815;GAZPACHO (HISZPAŃSKA ZUPA WARZYWNA) BIO 1 L - BIOS;5.00;szt;11,43;57,15;5,00;12,00;60,01
ZK 104799/W/02/2026;4544;5907814664563;KASZA JAGLANA BEZGLUTENOWA BIO 1 kg - BIO PLANET;2.00;szt;7,50;15,00;5,00;7,88;15,75
ZK 104799/W/02/2026;11341;5907222061053;KASZKA 5 ZBÓŻ BEZ DODATKU CUKRÓW BIO 200 g - HELPA;2.00;szt;12,32;24,64;5,00;12,94;25,87
ZK 104799/W/02/2026;46640;5903853400230;KASZKA KUKURYDZIANA BEZ DODATKU CUKRÓW BIO 200 g;4.00;szt;4,08;16,32;5,00;4,28;17,14
ZK 104799/W/02/2026;25621;7640104951308;KASZKA MANNA PEŁNOZIARNISTA BEZ DODATKU CUKRÓW OD;2.00;szt;9,18;18,36;5,00;9,64;19,28
ZK 104799/W/02/2026;47795;5903933645414;MAKARON (SUCHY KONJAC) FETTUCINE BEZGLUTENOWY BIO;1.00;szt;8,24;8,24;5,00;8,65;8,65
ZK 104799/W/02/2026;47796;5903933645407;MAKARON (SUCHY KONJAC) SPAGHETTI BEZGLUTENOWY BIO;1.00;szt;8,24;8,24;5,00;8,65;8,65
ZK 104799/W/02/2026;345;5907814661074;MĄKA AMARANTUSOWA BIO 400 g - BIO PLANET;2.00;szt;7,65;15,30;5,00;8,03;16,07
ZK 104799/W/02/2026;1510;8009004200371;MĄKA PSZENNA TYP 0 NA PIZZĘ BIO 1 kg - ALCE NERO;3.00;szt;6,93;20,79;5,00;7,28;21,83
ZK 104799/W/02/2026;43284;5902560392166;MIESZANKA UNIWERSALNA BEZGLUTENOWA 1 kg - GRANO;5.00;szt;7,10;35,50;5,00;7,46;37,28
ZK 104799/W/02/2026;9055;8009004811010;OCET BALSAMICZNY Z MODENY PREMIUM FILTROWANY BIO 2;1.00;szt;44,84;44,84;23,00;55,15;55,15
ZK 104799/W/02/2026;4869;8011845005176;OLIWA Z OLIWEK EXTRA VIRGIN BIO 250 ml - LEVANTE;1.00;szt;17,98;17,98;5,00;18,88;18,88
ZK 104799/W/02/2026;2732;5907814661302;ORZECHY BRAZYLIJSKIE BIO 150 g - BIO PLANET;1.00;szt;17,48;17,48;5,00;18,35;18,35
ZK 104799/W/02/2026;384;5902605415355;ORZECHY LASKOWE BIO 1 kg - BIO PLANET;1.00;szt;70,50;70,50;5,00;74,03;74,03
ZK 104799/W/02/2026;5388;5907814660176;ORZESZKI PINIOWE BIO 100 g - BIO PLANET;2.00;szt;17,02;34,04;5,00;17,87;35,74
ZK 104799/W/02/2026;4153;8009004850217;PESTO CZERWONE Z SUSZONYCH POMIDORÓW BIO ALCE NERO;2.00;szt;9,60;19,20;8,00;10,37;20,74
ZK 104799/W/02/2026;18882;5903900361859;PŁATKI OWSIANE BEZGLUTENOWE BIO 3 kg - HORECA (BP);3.00;szt;25,50;76,50;5,00;26,78;80,33
ZK 104799/W/02/2026;31431;5902596171513;PŁATKI OWSIANE GÓRSKIE BIO 1 kg - BIO PLANET;2.00;szt;7,88;15,76;5,00;8,27;16,55
ZK 104799/W/02/2026;41290;5904538033958;PRZYPRAWA ZIOŁOWA Z LUBCZYKIEM W PŁYNIE BIO 250 ml;2.00;szt;11,35;22,70;8,00;12,26;24,52
ZK 104799/W/02/2026;10118;5903900365918;RYŻ BIAŁY DŁUGOZIAR. BEZGL. BIO 1 kg - BIO PLANET;2.00;szt;8,25;16,50;5,00;8,66;17,33
ZK 104799/W/02/2026;9312;8712439040213;SYROP KLONOWY C BIO 1,3 kg (950 ml) - HORIZON;1.00;szt;74,80;74,80;8,00;80,78;80,78
