
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
09229;10,47;10,99;ZS-26/02/3901;2919;5908228980171;Kapusta kiszona z marchewką BIO 800 g;5.000000;szt.;5,00;52,35;54,97
09429;4,34;4,56;ZS-26/02/3901;3070;8007290133694;Makaron rosmarino BIO 500 g;1.000000;szt.;5,00;4,34;4,56
09839;12,32;12,94;ZS-26/02/3901;3426;5904722221031;Kimchi Vegan Mild 300 g;3.000000;szt.;5,00;36,96;38,81
09840;12,32;12,94;ZS-26/02/3901;3427;5904722221000;Kimchi Classic spicy 300 g;1.000000;szt.;5,00;12,32;12,94
09841;26,54;27,87;ZS-26/02/3901;3428;5904722221123;Kimchi Classic spicy 900 g;2.000000;szt.;5,00;53,08;55,73
09843;26,54;27,87;ZS-26/02/3901;3430;5904722221130;Kimchi Classic Mild 900 g;4.000000;szt.;5,00;106,16;111,47
09844;12,32;12,94;ZS-26/02/3901;3431;5904722221017;Kimchi Classic Mild 300 g;1.000000;szt.;5,00;12,32;12,94
09907;8,68;9,11;ZS-26/02/3901;3607;5908249976863;Kasza gryczana niepalona BIO 1 kg;2.000000;szt.;5,00;17,36;18,23
10032;5,93;6,23;ZS-26/02/3901;3681;5908249977440;Jaja przepiórcze 18 szt.;2.000000;szt.;5,00;11,86;12,45
10193;4,34;4,56;ZS-26/02/3901;3897;8007290133601;Makaron ditalini rigati BIO 500 g;2.000000;szt.;5,00;8,68;9,11
10197;4,34;4,56;ZS-26/02/3901;3901;8007290133236;Makaron elicoidali BIO 500 g;21.000000;szt.;5,00;91,14;95,70
10269;4,01;4,33;ZS-26/02/3901;3986;5908249977495;Tofu naturalne BIO 180 g;1.000000;szt.;8,00;4,01;4,33
10271;4,01;4,33;ZS-26/02/3901;3989;5908249977211;Tofu naturalne BIO 180 g;2.000000;szt.;8,00;8,02;8,66
10338;9,73;10,22;ZS-26/02/3901;4061;5906395147632;Makaron gryczany SOBA BEZGL. BIO 250 g;6.000000;szt.;5,00;58,38;61,30
10375;17,30;21,28;ZS-26/02/3901;4099;5906395147076;Erytrytol 500 g;1.000000;szt.;23,00;17,30;21,28
10572;10,47;10,99;ZS-26/02/3901;4326;5908228980188;Kapusta kiszona BIO 900 ml;4.000000;szt.;5,00;41,88;43,97
10573;6,29;6,60;ZS-26/02/3901;4327;5908228980683;Ogórek kiszony tarty BIO 500 ml;2.000000;szt.;5,00;12,58;13,21
10777;4,99;6,14;ZS-26/02/3901;4580;5000204246285;Płyn do mycia naczyń CAMOMILE & CLEMENTINE 450 ml;1.000000;szt.;23,00;4,99;6,14
11082;5,62;5,90;ZS-26/02/3901;4934;5901902002053;Makaron z zielonego groszku świderek BIO 250g;1.000000;szt.;5,00;5,62;5,90
11173;7,49;7,86;ZS-26/02/3901;5038;5908228980973;Probiotyczny sok bez soli z kiszonych warzyw BIO 300 ml;1.000000;szt.;5,00;7,49;7,86
11268;2,99;3,14;ZS-26/02/3901;5149;5908249979338;Paluszki orkiszowe pełnoziarniste BIO 50 g;1.000000;szt.;5,00;2,99;3,14
11315;3,80;4,10;ZS-26/02/3901;5200;8004203124824;Cukierki o smaku kawowym ze stewią bez cukru 60 g;8.000000;szt.;8,00;30,40;32,83
11384;7,94;8,58;ZS-26/02/3901;5270;5905811977013;Plantway Ku*czak roślinny klasyk 160 g;1.000000;szt.;8,00;7,94;8,58
11437;8,01;8,41;ZS-26/02/3901;5342;5900900003024;Kapusta kiszona niepasteryzowana BIO 540 ml;8.000000;szt.;5,00;64,08;67,28
11438;4,38;4,60;ZS-26/02/3901;5343;5900900003376;Żywy zakwas z buraków ćwikłowych bezglutenowy BIO 320;2.000000;szt.;5,00;8,76;9,20
11442;3,52;3,70;ZS-26/02/3901;5347;8410712001530;Wafle z kremem kakaowym bez dodatku cukru 150 g;1.000000;szt.;5,00;3,52;3,70
11495;7,68;8,29;ZS-26/02/3901;5403;5905811977068;Roślinny Tuńczyk 150 g;1.000000;szt.;8,00;7,68;8,29
11523;4,73;4,97;ZS-26/02/3901;5438;5908249979536;Otręby owsiane BIO 500 g EkoWital;3.000000;szt.;5,00;14,19;14,90
11642;11,20;11,76;ZS-26/02/3901;5570;4751019538775;Musli 37% suszonych owoców i nasion bezglutenowe 400 g;4.000000;szt.;5,00;44,80;47,04
11645;9,70;10,19;ZS-26/02/3901;5573;4751019538782;Musli funkcjonalne Energetic Magne B 400 g;2.000000;szt.;5,00;19,40;20,37
11689;11,19;13,76;ZS-26/02/3901;5624;8411066002884;Czekolada gorzka 56% kakao z pomarańczą BIO 100 g;1.000000;szt.;23,00;11,19;13,76
11703;9,09;11,18;ZS-26/02/3901;5638;8411066002815;Czekolada mleczna bez dodatku cukru słony karmel ze stewią KETO 100 g;1.000000;szt.;23,00;9,09;11,18
11732;6,62;6,95;ZS-26/02/3901;5668;5904261538065;Zakwas z buraków kiszonych BIO 500 ml;7.000000;szt.;5,00;46,34;48,66
11805;6,89;8,47;ZS-26/02/3901;5756;5907713374891;Krówki wegańskie czekolada z pomarańczą BIO 150 g;1.000000;szt.;23,00;6,89;8,47
11816;6,31;6,63;ZS-26/02/3901;5769;8436008300026;Bagietka do zapiekania bezglutenowa 120 g;2.000000;szt.;5,00;12,62;13,25
11830;3,22;3,96;ZS-26/02/3901;5784;8008698005828;Lievito- drożdże suche BEZGL. 20 g;1.000000;szt.;23,00;3,22;3,96
11836;6,91;7,26;ZS-26/02/3901;5791;8057094840724;Popcorn niebieski z solą do mikrofalówki bezglutenowy BIO 3 x 90 g;1.000000;szt.;5,00;6,91;7,26
12028;8,99;9,44;ZS-26/02/3901;6018;5904261538263;Bigos Wegański BIO 500g;1.000000;szt.;5,00;8,99;9,44
12100;19,03;19,98;ZS-26/02/3901;6096;5906660508366;Psyllium Łuska Babki Jajowatej BIO 150 g;2.000000;szt.;5,00;38,06;39,96
12159;24,88;26,12;ZS-26/02/3901;6159;5903900941211;Oliwa z oliwek extra virgin KRETA BIO 500ml;1.000000;szt.;5,00;24,88;26,12
12251;9,16;9,89;ZS-26/02/3901;6253;4250107600917;Guma do żucia cynamonowa B/C 30szt, 30g;2.000000;szt.;8,00;18,32;19,79
12252;9,16;9,89;ZS-26/02/3901;6254;4250107603475;Guma do żucia dla dzieci - arbuzowa 30szt, 30g;1.000000;szt.;8,00;9,16;9,89
12256;8,69;9,39;ZS-26/02/3901;6258;4250107600900;Guma do żucia - mięta pieprzowa 30szt, 30g;9.000000;szt.;8,00;78,21;84,47
12259;9,16;9,89;ZS-26/02/3901;6261;4250107600986;Guma do żucia - żurawinowa 30szt, 30g;1.000000;szt.;8,00;9,16;9,89
12375;3,67;4,51;ZS-26/02/3901;6377;3265660391173;Płatki kosmetyczne, okrągłe 80szt BIO;6.000000;szt.;23,00;22,02;27,08
12381;22,51;27,69;ZS-26/02/3901;6383;4019886015066;Płyn do prania, uniwersalny kolor limonka BIO 1.5 l;1.000000;szt.;23,00;22,51;27,69
12385;7,67;9,43;ZS-26/02/3901;6387;4019886023566;Płyn do zmywania naczyń sensitive z aloesem BIO 500 ml;1.000000;szt.;23,00;7,67;9,43
12410;21,78;26,79;ZS-26/02/3901;6412;4019886015509;Płyn do prania tkanin sportowych i membranowych BIO 750 ml;2.000000;szt.;23,00;43,56;53,58
12417;68,75;84,56;ZS-26/02/3901;6419;4019886015363;Płyn do prania, uniwersalny kolor sensitive BIO 5 l;2.000000;szt.;23,00;137,50;169,13
12421;10,42;12,82;ZS-26/02/3901;6423;4019886020008;Płyn do czyszczenia toalet cytrusowy BIO 750 ml;1.000000;szt.;23,00;10,42;12,82
12429;24,36;29,96;ZS-26/02/3901;6431;4019886077163;Mydło w płynie cytrusowo - oliwkowe BIO 1000 ml;1.000000;szt.;23,00;24,36;29,96
12434;24,36;29,96;ZS-26/02/3901;6436;4019886079167;Mydło w płynie lawendowo - oliwkowe BIO 1000 ml;1.000000;szt.;23,00;24,36;29,96
12470;12,48;15,35;ZS-26/02/3901;6472;6430034679554;Płyn do prania uniwersalny sensitiv 1.5 l;1.000000;szt.;23,00;12,48;15,35
12472;3,79;4,66;ZS-26/02/3901;6474;6430034672197;Płyn do mycia naczyń aloe vera 500 ml;1.000000;szt.;23,00;3,79;4,66
12475;3,73;4,59;ZS-26/02/3901;6477;6430034672388;Płyn do mycia naczyń sensitiv 500 ml;1.000000;szt.;23,00;3,73;4,59
12477;10,64;13,09;ZS-26/02/3901;6479;6430034673101;Płyn do prania odzieży sportowej 1 l;1.000000;szt.;23,00;10,64;13,09
12521;5,14;6,32;ZS-26/02/3901;6523;8016867007030;Płatki kosmetyczne 70szt BIO;5.000000;szt.;23,00;25,70;31,61
12544;6,83;8,40;ZS-26/02/3901;6546;8005892346498;Papier ekologiczny toaletowy econatural, 100% celuloza, 2 warstwy, 4 rolki, 400 listków;1.000000;szt.;23,00;6,83;8,40
12828;1,79;1,88;ZS-26/02/3901;6847;5901088015021;Mus owocowy jabłko gruszka truskawka czarna porzeczka BIO 120g;4.000000;szt.;5,00;7,16;7,52
