NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 117009/W/02/2026;34583;5903794185845;BRANSOLETKA MIEDZIANA 1083 - SATTVA;1.00;szt;24,27;24,27;23,00;29,85;29,85
ZK 117009/W/02/2026;680;4012346154206;CYNAMON CEJLOŃSKI MIELONY BIO 50 g - LEBENSBAUM;3.00;szt;8,16;24,48;8,00;8,81;26,44
ZK 117009/W/02/2026;20593;5903794180628;CZYŚCIK MIEDZIANY DO JĘZYKA - SATTVA;2.00;szt;10,92;21,84;23,00;13,43;26,86
ZK 117009/W/02/2026;30985;4012824405622;HERBATKA AJURWEDYJSKA TULSI RELAX BIO (17 x 2 g);2.00;szt;8,63;17,26;8,00;9,32;18,64
ZK 117009/W/02/2026;23705;5021991941757;HERBATKA Z MELISĄ I LAWENDĄ BIO (20 x 1,5 g) 30 g;3.00;szt;7,86;23,58;8,00;8,49;25,47
ZK 117009/W/02/2026;24968;4018722344681;MAKARON (ORKISZOWY) SPAGHETTI BIO 500 g - ALB-GOL;2.00;szt;8,54;17,08;5,00;8,97;17,93
ZK 117009/W/02/2026;16324;4018722344353;MAKARON (RYŻOWY RAZOWY) PENNE BEZGLUTEN ALB GOLD;3.00;szt;7,31;21,93;5,00;7,68;23,03
ZK 117009/W/02/2026;2779;8009004120105;MAKARON (Z PŁASKURKI) SPAGHETTI BIO 500 g - ALCE N;2.00;szt;10,54;21,08;5,00;11,07;22,13
ZK 117009/W/02/2026;45777;3800501908594;PASTA DO ZĘBÓW REMINERALIZUJĄCA SUPER WHITE Z PŁY;3.00;szt;7,35;22,05;23,00;9,04;27,12
ZK 117009/W/02/2026;12103;5701410410834;PROSZEK DO PRANIA BIAŁYCH I KOLOROWYCH UBRAŃ ECO;1.00;szt;23,38;23,38;23,00;28,76;28,76
ZK 117009/W/02/2026;5802;4019555100154;PROSZEK DO PRANIA KOLOR ECO 1,375 kg - KLAR;3.00;szt;27,20;81,60;23,00;33,46;100,37
