NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 119814/W/02/2026;6442;258884;CEBULA CZERWONA ŚWIEŻA BIO (około 1,00 kg);1.000;kg;7,20;7,20;5,00;7,56;7,56
ZK 119814/W/02/2026;6470;5902650272811;CEBULA ŻÓŁTA ŚWIEŻA BIO (POLSKA) (około 1,00 kg);2.00;szt;4,58;9,16;5,00;4,81;9,62
ZK 119814/W/02/2026;21105;4260229160305;CIASTO FRANCUSKIE MAŚLANE BIO 275 g - DONAU STRUD;9.00;szt;12,07;108,63;5,00;12,67;114,06
ZK 119814/W/02/2026;45200;4260229160428;CIASTO FRANCUSKIE ORKISZOWE BIO 270 g - DONAU STR;2.00;szt;11,30;22,60;5,00;11,87;23,73
ZK 119814/W/02/2026;15517;5902650274587;JABŁKA NA SOK ŚWIEŻE BIO (POLSKA) (około 1,00 kg);1.00;szt;5,06;5,06;5,00;5,31;5,31
ZK 119814/W/02/2026;16217;270092;JABŁKA ŚWIEŻE BIO (CHAMPION - POLSKA) (około 1,00;1.000;kg;7,11;7,11;5,00;7,47;7,47
ZK 119814/W/02/2026;18717;216439;JABŁKA ŚWIEŻE BIO (RED DELICIOUS - POLSKA) (około;1.000;kg;7,06;7,06;5,00;7,41;7,41
ZK 119814/W/02/2026;11971;212058;JABŁKA ŚWIEŻE BIO (RED PRINCE - POLSKA) (około 1,0;1.000;kg;7,39;7,39;5,00;7,76;7,76
ZK 119814/W/02/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);1.00;szt;4,80;4,80;5,00;5,04;5,04
ZK 119814/W/02/2026;31860;5902367400644;KUMKWAT ŚWIEŻY BIO (około 0,25 kg);3.00;szt;5,68;17,04;5,00;5,96;17,89
ZK 119814/W/02/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
ZK 119814/W/02/2026;16017;5907722370068;OLEJ LNIANY TŁOCZONY NA ZIMNO WYSOKOLINOLENOWY BIO;2.00;szt;15,72;31,44;5,00;16,51;33,01
ZK 119814/W/02/2026;31096;5907518375307;PIEROGI Z KAPUSTĄ I GRZYBAMI 275 g - MAMA VEGE;1.00;szt;16,92;16,92;5,00;17,77;17,77
ZK 119814/W/02/2026;33489;5907518375383;PIEROGI Z MALINAMI BEZGLUTENOWE 275 g - MAMA VEGE;1.00;szt;15,81;15,81;5,00;16,60;16,60
ZK 119814/W/02/2026;31123;5907518375345;PIEROGI Z SEREM I ZIEMNIAKAMI BEZGLUTENOWE 275 g;2.00;szt;15,04;30,08;5,00;15,79;31,58
ZK 119814/W/02/2026;31093;5907518375376;PIEROGI Z TRUSKAWKAMI 275 g - MAMA VEGE;6.00;szt;14,20;85,20;5,00;14,91;89,46
ZK 119814/W/02/2026;31127;5907518375314;PIEROGI Z ZIEMNIAKAMI I OLIWĄ TRUFLOWĄ 275 g - MA;3.00;szt;12,71;38,13;5,00;13,35;40,04
ZK 119814/W/02/2026;6038;253721;POMIDORY NA GAŁĄZCE ŚWIEŻE BIO (około 0,45 kg);0.450;kg;15,38;6,92;5,00;16,15;7,27
ZK 119814/W/02/2026;2150;5902448163727;SAŁATA LODOWA ŚWIEŻA BIO (około 0,30 kg);1.00;szt;10,21;10,21;5,00;10,72;10,72
ZK 119814/W/02/2026;7996;5907814661999;SELER NACIOWY ŚWIEŻY BIO (około 0,30 kg);1.00;szt;5,86;5,86;5,00;6,15;6,15
