NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
ZK 110575/W/02/2026;5681;5902605416857;BORÓWKI ŚWIEŻE BIO (około 0,125 kg);1.00;szt;10,25;10,25;5,00;10,76;10,76
ZK 110575/W/02/2026;5907;5902650274570;BROKUŁY ŚWIEŻE BIO (około 0,50 kg);2.00;szt;7,68;15,36;5,00;8,06;16,13
ZK 110575/W/02/2026;6560;5902650272804;BURAK CZERWONY ŚWIEŻY BIO (POLSKA) (około 1,00 kg);3.00;szt;3,61;10,83;5,00;3,79;11,37
ZK 110575/W/02/2026;6470;5902650272811;CEBULA ŻÓŁTA ŚWIEŻA BIO (POLSKA) (około 1,00 kg);1.00;szt;4,58;4,58;5,00;4,81;4,81
ZK 110575/W/02/2026;9501;5902983782247;JARMUŻ ŚWIEŻY BIO (około 0,25 kg);2.00;szt;4,80;9,60;5,00;5,04;10,08
ZK 110575/W/02/2026;12758;5902488062899;KARCZOCH ŚWIEŻY BIO (około 0,15 kg);3.00;szt;4,53;13,59;5,00;4,76;14,27
ZK 110575/W/02/2026;7224;5907766463047;KIEŁKI BROKUŁU ŚWIEŻE BIO (około 50 g);3.00;szt;3,66;10,98;5,00;3,84;11,53
ZK 110575/W/02/2026;45815;5907052935722;KOMBUCHA O SMAKU MALINY I LICZI ZERO % CUKRU 750;6.00;szt;18,90;113,40;23,00;23,25;139,48
ZK 110575/W/02/2026;45816;5907052935739;KOMBUCHA O SMAKU MANGO I MARAKUI ZERO % CUKRU 750;2.00;szt;18,90;37,80;23,00;23,25;46,49
ZK 110575/W/02/2026;41619;5905996906686;KOMBUCHA O SMAKU TRUSKAWKI I KIWI ZERO % CUKRU 75;2.00;szt;18,90;37,80;23,00;23,25;46,49
ZK 110575/W/02/2026;6256;5902650272828;MARCHEW ŚWIEŻA NIEMYTA BIO (POLSKA) (około 0,90 kg;1.00;szt;4,77;4,77;5,00;5,01;5,01
ZK 110575/W/02/2026;5974;5907814661470;OGÓREK DŁUGI ŚWIEŻY BIO (około 0,35 kg);2.00;szt;7,74;15,48;5,00;8,13;16,25
ZK 110575/W/02/2026;15002;5902650274624;PAPRYKA DŁUGA ŚWIEŻA BIO (około 0,60 kg);1.00;szt;16,39;16,39;5,00;17,21;17,21
ZK 110575/W/02/2026;46398;5908231224033;PIEROGI Z KURCZAKIEM BEZGLUTENOWE 280 g - BEZGLUT;1.00;szt;20,48;20,48;5,00;21,50;21,50
ZK 110575/W/02/2026;44578;5907745970078;PIEROGI Z MIĘSEM BEZGLUTENOWE 280 g - BEZGLUTENOV;1.00;szt;20,23;20,23;5,00;21,24;21,24
ZK 110575/W/02/2026;47248;5902983784906;POMIDORY KOKTAJLOWE MIX ŚWIEŻE BIO (około 0,25 kg);2.00;szt;7,84;15,68;5,00;8,23;16,46
ZK 110575/W/02/2026;6038;253721;POMIDORY NA GAŁĄZCE ŚWIEŻE BIO (około 0,45 kg);0.900;kg;16,29;14,66;5,00;17,10;15,39
ZK 110575/W/02/2026;2150;5902448163727;SAŁATA LODOWA ŚWIEŻA BIO (około 0,30 kg);1.00;szt;10,21;10,21;5,00;10,72;10,72
