
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
10752;7,89;8,28;ZS-26/02/3601;4554;5908249979185;Płatki kukurydziane bez dodatku cukru BIO 300 g;1.000000;szt.;5,00;7,89;8,28
10779;6,38;7,85;ZS-26/02/3601;4582;5000204247152;Płyn do zmiękczania tkanin Gardenia & Vanilla 750 ml;1.000000;szt.;23,00;6,38;7,85
10798;11,79;12,38;ZS-26/02/3601;4601;8008698009024;Marmorkuchen- ciasto kakaowe BEZGL. 250 g;1.000000;szt.;5,00;11,79;12,38
10802;3,28;3,44;ZS-26/02/3601;4605;8008698015988;Muffin choco- babeczka czekoladowa BEZGL. 65 g;13.000000;szt.;5,00;42,64;44,77
10866;6,79;7,13;ZS-26/02/3601;4687;5902693122012;Zakwas z Buraków 100% ekologiczny kiszony 0,5 l;1.000000;szt.;5,00;6,79;7,13
11015;16,26;17,07;ZS-26/02/3601;4862;4005967005095;Musli z amarantusem BIO 750 g;2.000000;szt.;5,00;32,52;34,15
11341;14,21;14,92;ZS-26/02/3601;5226;5905563491010;Kimchi classic JONGGA 520g ( DOYPACK);6.000000;szt.;5,00;85,26;89,52
11406;6,16;6,47;ZS-26/02/3601;5294;5908249977334;Mąka pszenna typ 500 BIO 1 kg;1.000000;szt.;5,00;6,16;6,47
11437;8,01;8,41;ZS-26/02/3601;5342;5900900003024;Kapusta kiszona niepasteryzowana BIO 540 ml;4.000000;szt.;5,00;32,04;33,64
11438;4,38;4,60;ZS-26/02/3601;5343;5900900003376;Żywy zakwas z buraków ćwikłowych bezglutenowy BIO 320;9.000000;szt.;5,00;39,42;41,39
11510;4,89;5,13;ZS-26/02/3601;5421;5908249979499;Płatki kukurydziane bez dodatku cukru BEZGL. BIO 250 g;1.000000;szt.;5,00;4,89;5,13
11539;6,23;6,54;ZS-26/02/3601;5454;9120111880726;Napój jabłko- gruszka BIO 3 x 200 ml Świnka Peppa;1.000000;szt.;5,00;6,23;6,54
11699;3,05;3,75;ZS-26/02/3601;5634;8411066002877;Czekolada gorzka 73% kakao BIO 25 g;4.000000;szt.;23,00;12,20;15,01
11713;7,86;8,25;ZS-26/02/3601;5648;9120111881662;Kółeczka śniadaniowe jabłko-kakao BIO 125 g Psi Patrol;1.000000;szt.;5,00;7,86;8,25
11714;7,86;8,25;ZS-26/02/3601;5649;9120111881686;Kółeczka śniadaniowe jabłko- truskawka BIO 125 g Świnka Peppa;1.000000;szt.;5,00;7,86;8,25
11766;13,37;14,04;ZS-26/02/3601;5709;8008698046630;Muffin apricot- babeczki morelowe BEZGL. 250 g;1.000000;szt.;5,00;13,37;14,04
11769;8,80;10,82;ZS-26/02/3601;5714;5903205740885;Wegańska czekolada pomarańczowa BIO 80 g;3.000000;szt.;23,00;26,40;32,47
11824;9,95;10,45;ZS-26/02/3601;5778;8436008300194;Babeczki magdalenas czekoladowe bezglutenowe 180 g;2.000000;szt.;5,00;19,90;20,90
11963;4,39;4,74;ZS-26/02/3601;5941;8586017254794;Tofu marynowane w sosie sojowym 180g;2.000000;szt.;8,00;8,78;9,48
11973;5,89;6,36;ZS-26/02/3601;5951;8586024420687;Danie tofucznica z cebulką 190 g;5.000000;szt.;8,00;29,45;31,81
12102;5,96;6,26;ZS-26/02/3601;6098;8007780001380;Spody do pizzy orkiszowe BIO 260 g (2 szt);1.000000;szt.;5,00;5,96;6,26
12103;5,39;5,66;ZS-26/02/3601;6099;8007780501194;Piadina pszenna pełnoziarnista BIO 225 g (3 szt);2.000000;szt.;5,00;10,78;11,32
12134;5,12;5,38;ZS-26/02/3601;6133;5901902009045;Makaron orkiszowy 3 smakowy świderek BIO 250g;1.000000;szt.;5,00;5,12;5,38
12135;5,12;5,38;ZS-26/02/3601;6135;5901902008994;Makaron orkiszowy 3 jajeczny kluska BIO 250g;1.000000;szt.;5,00;5,12;5,38
12249;24,48;25,70;ZS-26/02/3601;6251;4035129013101;Sok z goji 100% sok, nfc BIO 330 ml;3.000000;szt.;5,00;73,44;77,11
12291;10,65;11,18;ZS-26/02/3601;6293;7640230492423;Kaszka musli malina-truskawka, bezmleczna po 12 miesiącu życia BIO 200 g;1.000000;szt.;5,00;10,65;11,18
12293;9,72;10,21;ZS-26/02/3601;6295;7640230491624;Bezglutenowa kaszka pełnoziarnista owsiana, bezmleczna powyżej 6 m-ca życia BIO 250 g;1.000000;szt.;5,00;9,72;10,21
12294;11,22;11,78;ZS-26/02/3601;6296;7640104951230;Kaszka ryżowa, bezmleczna powyżej 4 m-ca życia BIO 250 g;1.000000;szt.;5,00;11,22;11,78
12305;5,02;5,27;ZS-26/02/3601;6307;7640230490825;Słoiczek jabłko-borówka od 4 m-ca BIO 190 g;1.000000;szt.;5,00;5,02;5,27
12341;10,17;12,51;ZS-26/02/3601;6343;4260133239104;Łyżeczka do przekąsek w tubce 2 sztuki;3.000000;szt.;23,00;30,51;37,53
12373;4,38;5,39;ZS-26/02/3601;6375;3265660397007;Patyczki kosmetyczne 200szt BIO;1.000000;szt.;23,00;4,38;5,39
12375;3,67;4,51;ZS-26/02/3601;6377;3265660391173;Płatki kosmetyczne, okrągłe 80szt BIO;3.000000;szt.;23,00;11,01;13,54
12376;4,52;5,56;ZS-26/02/3601;6378;3265660392002;Płatki kosmetyczne, kwadratowe 40szt BIO;6.000000;szt.;23,00;27,12;33,36
12381;22,51;27,69;ZS-26/02/3601;6383;4019886015066;Płyn do prania, uniwersalny kolor limonka BIO 1.5 l;1.000000;szt.;23,00;22,51;27,69
12385;7,67;9,43;ZS-26/02/3601;6387;4019886023566;Płyn do zmywania naczyń sensitive z aloesem BIO 500 ml;1.000000;szt.;23,00;7,67;9,43
12391;24,55;30,20;ZS-26/02/3601;6393;4019886050708;Proszek do prania, uniwersalny kolor BIO 1.01 kg;1.000000;szt.;23,00;24,55;30,20
12413;9,98;12,28;ZS-26/02/3601;6415;4019886016162;Płyn do płukania tkanin limonka BIO 750 ml;4.000000;szt.;23,00;39,92;49,10
12429;24,36;29,96;ZS-26/02/3601;6431;4019886077163;Mydło w płynie cytrusowo - oliwkowe BIO 1000 ml;1.000000;szt.;23,00;24,36;29,96
12450;6,54;8,04;ZS-26/02/3601;6452;4740060010668;Płyn do mycia kuchni all-care 750 ml;2.000000;szt.;23,00;13,08;16,09
12544;6,83;8,40;ZS-26/02/3601;6546;8005892346498;Papier ekologiczny toaletowy econatural, 100% celuloza, 2 warstwy, 4 rolki, 400 listków;12.000000;szt.;23,00;81,96;100,81
12644;4,78;5,88;ZS-26/02/3601;6646;3800500324012;Szczoteczka do zębów bambusowa, średnia, czarna 18.8cm;6.000000;szt.;23,00;28,68;35,28
12742;9,64;10,12;ZS-26/02/3601;6749;7330933176934;Ekologiczne wkładki higieniczne, Normal, 32 sztuki;8.000000;szt.;5,00;77,12;80,98
12756;5,33;5,60;ZS-26/02/3601;6763;3800500324807;Szczoteczka do zębów dla dzieci super soft, 6900 włókien, zielona;1.000000;szt.;5,00;5,33;5,60
12794;8,53;8,96;ZS-26/02/3601;6806;7640104951247;Kaszka orkiszowa pełnoziarnista od 5 miesiąca życia BIO 250 g;1.000000;szt.;5,00;8,53;8,96
