
Kod;Cena;CenaBrutto;NazwaDokumentu;ProduktID;ProduktEAN;ProduktNazwa;Ilosc;Jednostka;VAT;Wartosc;WartoscBrutto
06970;8,18;8,59;ZS-26/02/5203;1420;5908249973190;Grejpfrut Czerwony/Różowy BIO IMPORT 1 kg #;3.000000;kg;5,00;24,54;25,77
10153;5,69;5,97;ZS-26/02/5203;3847;10153;Jabłka Idared BIO 1 kg #;1.000000;kg;5,00;5,69;5,97
